time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 999.0, 146.57237, 1.39557, 0.0, 133553.25, 0.0, 999.0
2, 0.0, 25.32, 105.49763, 2.71174, 49.55, 127675.174, 7414.27, 975.77
3, 0.0, 36.31, 105.97632, 2.75083, 24.62, 128292.168, 10610.386, 987.46
4, 0.0, 25.27, 105.30273, 2.8257, 25.386, 127724.726, 13825.982, 987.344
5, 0.0, 25.046, 105.58971, 2.85215, 24.824, 127125.04, 17052.19, 987.566
6, 0.0, 24.62, 105.32088, 2.91716, 24.752, 126437.322, 20306.884, 987.434
7, 0.0, 24.658, 105.28834, 2.99214, 24.57, 125824.19, 23481.524, 987.522
8, 0.0, 24.768, 105.9593, 3.01928, 24.562, 125287.618, 26596.972, 987.728
9, 0.0, 24.648, 106.34534, 3.08698, 24.914, 124738.926, 29713.292, 987.462
10, 0.0, 25.136, 106.28581, 3.12015, 25.188, 124198.41, 32865.446, 987.41
11, 778.836, 15.392, 106.28898, 3.15086, 5.79158, 124933.42, 33398.672, 218.186
12, 773.27, 18.132, 106.80565, 3.1894, 30.44, 122724.816, 37219.254, 211.444
13, 788.416, 24.246, 106.43405, 3.26009, 18.208, 122809.528, 39345.536, 202.336
14, 794.548, 18.58, 106.79225, 3.30834, 18.588, 122274.354, 41503.3, 196.196
15, 800.63, 18.364, 106.8068, 3.31906, 18.192, 121719.14, 43660.278, 190.286
16, 806.382, 18.14, 106.72547, 3.3405, 18.148, 121167.44, 45787.728, 184.526
17, 811.748, 18.312, 106.6623, 3.37119, 18.468, 120680.756, 47866.482, 179.004
18, 817.466, 18.174, 107.01001, 3.39099, 17.986, 120215.64, 49916.232, 173.474
19, 822.814, 18.118, 107.66089, 3.42766, 18.178, 119800.918, 51916.506, 168.066
20, 828.564, 18.06, 107.34219, 3.49355, 17.868, 119299.266, 53995.782, 162.508
21, 826.716, 18.024, 106.81314, 3.49948, 18.026, 118794.156, 56061.218, 164.354
22, 826.61, 17.93, 107.79699, 3.53125, 18.33, 118323.012, 58097.468, 164.06
23, 831.552, 18.192, 108.15743, 3.53568, 17.958, 117915.92, 60099.048, 159.352
24, 832.276, 17.888, 107.74821, 3.58722, 17.79, 117516.744, 62048.032, 158.726
25, 832.732, 18.04, 107.57206, 3.63382, 17.9, 117106.744, 64018.692, 158.41
26, 833.072, 17.744, 106.89811, 3.657, 17.902, 116658.804, 65979.094, 157.912
27, 833.228, 18.028, 108.8418, 3.66222, 18.09, 116299.512, 67911.594, 157.694
28, 833.428, 17.874, 108.62706, 3.72507, 17.838, 115867.452, 69894.544, 157.53
29, 833.424, 17.994, 107.8804, 3.73522, 17.882, 115494.95, 71809.984, 157.646
30, 833.774, 17.778, 108.67364, 3.76335, 17.844, 115140.608, 73697.456, 157.23
31, 833.788, 18.074, 107.7238, 3.83133, 18.078, 114689.594, 75693.202, 157.212
32, 833.714, 17.912, 108.05047, 3.86793, 17.988, 114314.636, 77597.374, 157.21
33, 833.86, 17.886, 109.07973, 3.89031, 17.948, 113990.554, 79461.148, 157.002
34, 833.608, 18.226, 108.05443, 3.91937, 18.21, 113632.62, 81377.242, 157.27
35, 833.368, 18.142, 108.49961, 3.94859, 18.164, 113313.456, 83247.474, 157.488
36, 833.202, 18.13, 108.5604, 3.99004, 18.02, 112936.088, 85173.016, 157.764
37, 833.078, 18.148, 110.14988, 3.97939, 18.12, 112629.064, 87055.85, 157.916
38, 833.212, 17.942, 108.97336, 4.01862, 17.77, 112346.704, 88864.718, 157.954
39, 833.13, 17.816, 108.82353, 4.08758, 18.02, 112013.478, 90705.36, 157.832
40, 832.804, 18.088, 109.63069, 4.06848, 18.194, 111746.622, 92519.772, 158.052
41, 832.71, 18.224, 109.06497, 4.11199, 18.244, 111462.846, 94354.018, 158.126
42, 832.6, 18.104, 109.73266, 4.11477, 17.942, 111242.974, 96120.158, 158.398
43, 832.652, 17.93, 109.28054, 4.22966, 18.018, 110976.242, 97902.056, 158.258
44, 832.962, 18.142, 109.92173, 4.19627, 17.932, 110713.44, 99711.858, 158.158
45, 833.14, 17.808, 109.57996, 4.21933, 17.906, 110412.0, 101512.112, 157.882
46, 833.27, 17.856, 109.47581, 4.27409, 17.962, 110134.66, 103291.56, 157.646
47, 833.396, 18.11, 110.16013, 4.30596, 17.942, 109907.448, 105054.622, 157.688
48, 833.27, 18.008, 110.88405, 4.29978, 18.162, 109679.522, 106817.616, 157.66
49, 833.218, 17.936, 109.44469, 4.33459, 17.982, 109421.47, 108573.09, 157.666
50, 833.056, 17.976, 109.74633, 4.39386, 17.982, 109185.124, 110314.124, 157.822
51, 833.576, 18.072, 109.86056, 4.41704, 17.854, 108955.37, 112057.786, 157.52
52, 833.632, 17.802, 109.54949, 4.46293, 17.82, 108699.08, 113788.798, 157.446
53, 833.766, 17.932, 110.95249, 4.45537, 17.862, 108530.146, 115466.378, 157.382
54, 834.034, 17.892, 110.82048, 4.48548, 17.716, 108305.05, 117192.826, 157.29
55, 833.91, 17.852, 110.47502, 4.52348, 18.032, 108076.582, 118907.864, 157.234
56, 833.706, 17.968, 109.9065, 4.5716, 18.05, 107868.622, 120600.21, 157.356
57, 833.752, 17.878, 110.32554, 4.62837, 17.932, 107670.99, 122278.482, 157.256
58, 833.596, 17.908, 111.2352, 4.6009, 18.074, 107445.39, 124003.52, 157.246
59, 833.764, 17.998, 109.99, 4.64205, 17.878, 107236.652, 125695.986, 157.198
60, 833.852, 18.01, 110.54969, 4.6891, 17.908, 107012.012, 127411.196, 157.212
61, 833.762, 18.068, 110.91432, 4.69701, 18.32, 106765.86, 129157.264, 157.05
62, 833.65, 18.182, 110.71389, 4.75012, 17.894, 106598.514, 130829.02, 157.45
63, 833.616, 17.866, 111.32878, 4.74751, 18.21, 106438.766, 132466.238, 157.14
64, 833.202, 18.39, 110.59271, 4.79634, 18.378, 106240.856, 134185.922, 157.566
65, 833.028, 18.114, 111.09639, 4.85321, 18.092, 106069.93, 135849.728, 157.762
66, 832.852, 18.376, 111.43883, 4.84481, 18.116, 105929.174, 137517.942, 158.198
67, 832.822, 17.91, 111.09994, 4.8629, 18.154, 105739.34, 139172.084, 157.984
68, 832.834, 18.222, 111.18428, 4.93228, 17.878, 105636.906, 140772.094, 158.316
69, 832.692, 17.84, 111.70404, 4.93527, 18.074, 105497.036, 142374.258, 158.224
70, 832.656, 18.106, 111.73092, 5.01256, 18.232, 105326.206, 144032.272, 158.134
71, 832.448, 18.366, 110.96592, 5.01678, 18.146, 105182.786, 145674.688, 158.562
72, 832.374, 18.24, 111.08553, 5.01323, 18.266, 105033.13, 147309.214, 158.61
73, 832.1, 18.066, 110.74947, 5.11505, 18.172, 104896.886, 148901.016, 158.778
74, 832.512, 18.246, 111.03804, 5.0926, 17.996, 104792.894, 150480.352, 158.616
75, 832.65, 17.826, 111.43274, 5.17408, 17.824, 104673.75, 152035.718, 158.48
76, 832.562, 18.012, 112.14746, 5.1395, 18.244, 104561.378, 153612.376, 158.336
77, 832.444, 18.1, 111.61326, 5.18325, 17.978, 104449.138, 155187.438, 158.576
78, 832.734, 18.048, 111.99025, 5.2359, 17.92, 104371.586, 156723.906, 158.414
79, 832.828, 17.59, 112.00682, 5.22515, 17.644, 104243.898, 158255.966, 158.266
80, 833.138, 17.78, 111.34983, 5.27063, 17.716, 104153.304, 159756.752, 158.02
81, 833.254, 17.802, 110.66172, 5.31452, 17.964, 104022.718, 161286.442, 157.742
82, 833.532, 17.756, 112.10858, 5.32051, 17.838, 103879.136, 162846.332, 157.382
83, 833.856, 17.782, 111.40479, 5.38516, 17.794, 103781.018, 164350.524, 157.046
84, 834.192, 18.082, 111.82391, 5.37319, 17.94, 103674.52, 165897.738, 156.852
85, 834.078, 18.012, 112.09194, 5.41664, 17.94, 103607.898, 167398.27, 157.038
86, 834.414, 17.722, 112.0641, 5.41732, 17.714, 103522.966, 168881.73, 156.71
87, 834.578, 17.73, 112.18274, 5.49281, 17.998, 103411.612, 170392.012, 156.278
88, 834.818, 18.244, 112.03683, 5.48718, 17.904, 103358.146, 171896.534, 156.378
89, 834.516, 17.976, 111.03694, 5.58116, 17.988, 103249.264, 173407.87, 156.668
90, 833.986, 17.87, 113.00504, 5.54184, 18.052, 103145.316, 174931.438, 157.016
91, 833.658, 18.042, 111.58408, 5.5905, 18.244, 103012.878, 176477.16, 157.142
92, 833.316, 18.168, 111.99912, 5.59485, 18.136, 102924.522, 177996.882, 157.516
93, 833.268, 18.104, 111.68802, 5.64807, 17.946, 102850.35, 179485.792, 157.722
94, 833.362, 17.882, 112.30287, 5.64545, 17.786, 102748.636, 180986.078, 157.724
95, 833.224, 18.052, 111.76601, 5.73573, 18.122, 102651.788, 182486.42, 157.792
