time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 9.0, 1470.11111, 0.42831, 0.0, 12789.638, 0.0, 9.0
2, 0.0, 1.234, 802.26904, 1.07677, 1.462, 12107.238, 1569.464, 9.772
3, 0.0, 1.18788, 755.10204, 1.1723, 1.14286, 12093.098, 1875.242, 9.876
4, 0.0, 1.13462, 830.50847, 1.12245, 1.11607, 11989.376, 2172.03, 9.862
5, 0.0, 1.18182, 834.61538, 1.24424, 1.22609, 11888.536, 2486.13, 9.84
6, 0.0, 1.12903, 775.0, 1.23041, 1.10309, 11727.396, 2859.702, 9.906
7, 0.0, 1.05682, 731.1828, 1.33824, 1.07895, 11627.418, 3090.474, 9.846
8, 0.0, 1.13274, 839.84375, 1.26512, 1.12632, 11579.426, 3347.568, 9.888
9, 0.0, 1.06195, 845.83333, 1.28571, 1.10435, 11525.488, 3597.71, 9.874
10, 0.0, 1.11207, 748.06202, 1.27461, 1.09174, 11441.204, 3867.684, 9.894
11, 3.30065, 1.12264, 827.73109, 1.46701, 1.09821, 11273.902, 4197.726, 8.876
12, 7.124, 1.07353, 760.27397, 1.45045, 1.06122, 11272.72, 4273.96, 3.04121
13, 7.638, 1.1413, 885.71429, 1.39247, 1.07031, 11037.064, 4659.876, 2.46785
14, 7.796, 1.06, 797.16981, 1.4142, 1.06579, 11043.366, 4786.572, 2.37978
15, 7.812, 1.11538, 821.83908, 1.61538, 1.12195, 10947.576, 4989.92, 2.32444
16, 7.902, 1.08046, 765.95745, 1.57639, 1.05882, 10914.958, 5130.768, 2.27891
17, 7.984, 1.05479, 831.16883, 1.50781, 1.04819, 10770.904, 5367.38, 2.18807
18, 7.988, 1.09346, 807.69231, 1.62434, 1.10227, 10735.32, 5556.196, 2.21412
19, 8.042, 1.125, 839.50617, 1.43382, 1.08511, 10660.962, 5731.046, 2.14385
20, 8.11, 1.02062, 904.0404, 1.34637, 1.07895, 10642.596, 5892.832, 2.1093
21, 8.184, 1.04167, 813.33333, 1.42623, 1.10667, 10552.276, 6070.05, 2.02347
22, 8.226, 1.10667, 957.83133, 1.32704, 1.07576, 10498.868, 6246.514, 2.02133
23, 8.206, 1.04286, 945.20548, 1.21739, 1.13924, 10458.396, 6388.626, 2.01429
24, 8.256, 1.08889, 816.32653, 1.56875, 1.04819, 10441.442, 6529.702, 1.99043
25, 8.288, 1.0625, 847.05882, 1.56944, 1.0625, 10372.054, 6706.018, 1.92
26, 8.316, 1.04054, 805.19481, 1.46774, 1.06579, 10337.256, 6827.872, 1.93689
27, 8.29, 1.15584, 955.05618, 1.45294, 1.08989, 10282.438, 7015.74, 1.93961
28, 8.318, 1.05747, 836.95652, 1.48052, 1.10714, 10219.334, 7195.134, 1.92195
29, 8.294, 1.10526, 871.42857, 1.53005, 1.06667, 10116.736, 7443.246, 1.91546
30, 8.288, 1.09804, 808.03571, 1.61326, 1.08989, 10109.68, 7593.732, 2.00247
31, 8.24, 1.10588, 797.87234, 1.56667, 1.10112, 10064.704, 7750.482, 2.00725
