time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 2063.26, 459.04249, 43.97283, 0.0, 802492.816, 0.0, 2063.26
2, 0.0, 984.248, 399.53345, 104.15435, 102.194, 1074079.31, 43495.338, 2946.314
3, 0.0, 949.08, 374.50794, 139.99366, 97.112, 1313092.24, 83064.744, 3798.282
4, 0.0, 918.702, 352.70196, 173.05506, 116.538, 1511383.716, 129123.944, 4600.446
5, 0.0, 891.458, 334.6327, 203.15601, 136.666, 1677132.714, 181646.458, 5355.238
6, 0.0, 859.572, 320.44087, 230.95419, 153.182, 1816858.256, 238773.91, 6061.628
7, 0.0, 829.738, 306.46662, 256.42694, 170.066, 1934244.578, 300545.086, 6721.3
8, 0.0, 803.506, 296.5653, 280.01284, 185.762, 2034813.336, 366282.394, 7339.044
9, 0.0, 775.78, 287.5622, 302.08125, 200.058, 2120710.158, 435460.078, 7914.766
10, 0.0, 748.946, 278.54478, 322.49029, 214.35, 2193544.734, 507956.798, 8449.362
11, 1607.188, 727.628, 271.24575, 340.10734, 186.276, 2245588.828, 561088.044, 7383.526
12, 2083.108, 702.534, 268.04112, 355.06203, 470.558, 2230023.208, 725966.502, 7139.582
13, 2557.444, 679.134, 267.78368, 369.10286, 439.234, 2223022.184, 870802.872, 6905.146
14, 2965.826, 657.516, 266.50302, 382.46039, 476.29, 2209874.822, 1023380.74, 6677.99
15, 3316.006, 634.998, 267.49376, 395.44463, 507.988, 2192892.46, 1180505.618, 6454.82
16, 3609.48, 615.006, 268.1047, 408.06276, 534.626, 2172684.134, 1340944.11, 6241.726
17, 3853.638, 597.426, 269.88782, 420.38551, 554.97, 2150570.11, 1503167.266, 6040.024
18, 4056.252, 576.596, 270.73029, 432.40583, 571.534, 2126428.714, 1665396.528, 5842.472
19, 4220.662, 558.142, 274.56454, 444.01945, 583.5, 2102133.892, 1826245.566, 5652.704
20, 4349.318, 538.298, 275.67816, 455.3654, 592.756, 2076540.632, 1985428.286, 5469.59
21, 4451.84, 521.72, 278.63413, 466.36911, 597.89, 2050070.396, 2140316.936, 5290.898
22, 4526.198, 503.834, 280.66982, 476.59848, 602.836, 2021397.42, 2292025.256, 5117.538
23, 4576.702, 487.934, 283.44202, 486.37024, 605.196, 1991929.386, 2439286.872, 4949.772
24, 4607.162, 470.63, 285.84451, 495.65173, 602.938, 1961537.628, 2582118.628, 4787.004
25, 4617.556, 456.12, 288.95685, 504.53306, 600.21, 1931030.674, 2720723.958, 4632.52
26, 4614.048, 440.742, 293.06261, 512.95474, 596.018, 1900848.45, 2854638.846, 4480.752
27, 4598.152, 427.506, 294.87072, 520.98173, 591.716, 1869948.212, 2985472.658, 4332.438
28, 4570.394, 412.07, 298.66042, 528.61606, 582.898, 1839518.124, 3111604.74, 4189.368
29, 4532.37, 401.112, 301.71872, 536.24204, 575.712, 1809715.572, 3233903.75, 4052.792
30, 4481.386, 384.808, 304.03474, 543.15352, 569.154, 1779113.388, 3352915.408, 3919.43
31, 4424.902, 373.056, 307.68303, 550.11517, 558.468, 1749479.452, 3467432.296, 3790.502
32, 4360.052, 359.994, 311.35519, 556.63836, 549.66, 1719796.274, 3578509.372, 3665.686
33, 4291.346, 349.018, 313.3506, 562.69834, 538.558, 1690394.452, 3685475.226, 3544.852
34, 4216.73, 337.336, 314.72775, 568.43959, 527.518, 1660821.772, 3788558.472, 3429.286
35, 4140.008, 325.43, 320.38226, 574.0832, 516.272, 1631672.166, 3888084.55, 3315.166
36, 4057.478, 316.094, 321.62585, 579.44122, 506.864, 1602468.086, 3984160.932, 3206.926
37, 3973.204, 304.966, 324.54765, 584.25616, 495.894, 1572709.334, 4077450.604, 3100.272
38, 3889.384, 297.184, 329.439, 588.98694, 481.81, 1545153.164, 4165562.028, 2999.466
39, 3804.436, 285.222, 330.80197, 593.6113, 470.698, 1516593.47, 4250781.886, 2898.938
40, 3716.222, 276.98, 333.2876, 597.79733, 459.378, 1488311.21, 4332863.1, 2804.754
41, 3625.736, 267.068, 336.77565, 601.62297, 449.392, 1460215.916, 4411628.15, 2712.916
42, 3537.07, 257.718, 341.1248, 605.29784, 435.854, 1432370.408, 4487396.448, 2623.446
43, 3446.948, 250.69, 341.87642, 608.70249, 426.086, 1404683.37, 4560167.054, 2538.172
44, 3357.868, 242.948, 346.74498, 611.86788, 413.014, 1378084.15, 4629401.456, 2457.186
45, 3269.248, 233.92, 349.23478, 615.03909, 402.522, 1351473.364, 4695581.52, 2377.204
46, 3180.578, 225.364, 352.81589, 617.80483, 393.196, 1324510.378, 4759501.732, 2298.042
47, 3092.25, 219.408, 354.18946, 620.31319, 381.73, 1298184.522, 4820274.61, 2224.048
48, 3009.116, 210.588, 356.9814, 622.53878, 369.508, 1271858.922, 4878044.606, 2148.262
49, 2925.448, 204.99, 360.28099, 624.67747, 358.804, 1246320.498, 4932984.524, 2078.116
50, 2842.872, 198.578, 362.3211, 626.6079, 347.624, 1221210.342, 4985024.352, 2011.646
51, 2762.328, 191.36, 365.08675, 628.30062, 337.822, 1196120.802, 5034575.51, 1945.728
52, 2683.184, 185.274, 367.96312, 629.95281, 327.566, 1171405.698, 5081576.276, 1882.58
53, 2606.87, 178.788, 371.77551, 631.37311, 317.738, 1147161.286, 5125917.668, 1819.944
54, 2531.738, 172.806, 373.01946, 632.23064, 308.476, 1122614.064, 5168370.576, 1759.406
