time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 9.0, 1229.11111, 1.39143, 0.0, 14485.512, 0.0, 9.0
2, 0.0, 1.22, 1163.93443, 2.37183, 1.426, 11037.824, 4748.142, 9.794
3, 0.0, 1.16892, 1127.16763, 2.75385, 1.21429, 11042.516, 5127.634, 9.834
4, 0.0, 1.13492, 1132.86713, 2.67901, 1.11719, 11056.79, 5433.702, 9.834
5, 0.0, 1.17544, 1194.02985, 2.5875, 1.06667, 11131.442, 5674.466, 9.878
6, 0.0, 1.08411, 1172.41379, 2.52206, 1.10784, 11153.384, 5919.206, 9.884
7, 0.0, 1.15152, 1192.98246, 2.79412, 1.13761, 11144.612, 6193.798, 9.864
8, 0.0, 1.08197, 1189.39394, 2.87261, 1.1028, 11172.586, 6472.7, 9.892
9, 0.0, 1.13084, 1123.96694, 3.18382, 1.11404, 11153.044, 6756.06, 9.88
10, 0.0, 1.125, 1125.92593, 3.04605, 1.18033, 11123.066, 7081.252, 9.862
11, 3.22485, 1.125, 1096.2963, 3.10811, 1.14815, 11123.998, 7335.08, 8.794
12, 7.128, 1.03846, 1160.49383, 2.94681, 1.0, 11169.142, 7434.48, 3.05857
13, 7.614, 1.10588, 1191.48936, 3.08036, 1.12903, 11036.328, 7747.934, 2.47461
14, 7.712, 1.10909, 1139.34426, 3.13669, 1.08421, 11043.332, 7975.75, 2.43527
15, 7.762, 1.12371, 1220.18349, 3.06767, 1.11538, 11023.19, 8218.734, 2.34292
16, 7.83, 1.13978, 1169.81132, 3.00806, 1.07792, 11066.752, 8380.07, 2.31347
17, 7.888, 1.06757, 1126.58228, 3.1573, 1.10811, 11038.228, 8543.882, 2.27803
18, 7.924, 1.11538, 1241.37931, 3.34259, 1.04819, 11019.838, 8735.406, 2.26304
19, 8.008, 1.06849, 1256.41026, 3.45918, 1.09756, 10995.966, 8911.654, 2.21077
20, 8.04, 1.07447, 1178.21782, 3.5042, 1.06522, 10997.524, 9105.16, 2.18545
21, 8.13, 1.125, 1101.0101, 3.50459, 1.14118, 10964.26, 9312.85, 2.11429
22, 8.174, 1.10465, 1126.31579, 3.70093, 1.09756, 10952.65, 9495.224, 2.05425
23, 8.184, 1.09091, 1202.38095, 3.33663, 1.05128, 10949.9, 9655.604, 2.08153
24, 8.174, 1.09091, 1238.09524, 3.51923, 1.09524, 10945.492, 9823.784, 2.10462
25, 8.232, 1.09877, 1168.53933, 3.38462, 1.13158, 10943.218, 9988.622, 2.05134
26, 8.242, 1.11905, 1138.29787, 3.72897, 1.02041, 10914.244, 10186.528, 2.0344
27, 8.258, 1.06742, 1147.36842, 3.88991, 1.0641, 10929.682, 10343.032, 2.03423
28, 8.244, 1.02667, 1090.90909, 3.58333, 1.05556, 10892.172, 10502.072, 2.0339
29, 8.254, 1.11842, 1070.58824, 3.94505, 1.07229, 10853.49, 10676.162, 2.0468
30, 8.238, 1.15068, 1095.2381, 3.86957, 1.05882, 10819.322, 10847.3, 2.067
31, 8.262, 1.08434, 1233.33333, 3.72072, 1.03571, 10834.636, 11006.82, 2.02457
32, 8.27, 1.08046, 1148.93617, 3.58333, 1.05263, 10812.742, 11197.798, 1.9951
33, 8.264, 1.03226, 1208.33333, 3.40517, 1.07143, 10810.88, 11383.678, 1.97837
34, 8.252, 1.04301, 1144.3299, 4.13514, 1.09375, 10774.898, 11593.33, 1.97831
35, 8.222, 1.10638, 1211.53846, 3.64286, 1.11364, 10794.48, 11777.446, 2.01435
36, 8.26, 1.06849, 1153.84615, 3.52222, 1.02899, 10805.268, 11897.572, 2.0
37, 8.262, 1.08, 1185.18519, 3.85417, 1.10843, 10766.82, 12078.72, 1.95227
38, 8.296, 1.11765, 1178.94737, 3.82143, 1.08, 10789.514, 12230.606, 1.95913
39, 8.282, 1.05195, 1172.83951, 3.93684, 1.0625, 10781.774, 12378.57, 2.01478
40, 8.28, 1.0875, 1183.90805, 3.86408, 1.07407, 10782.828, 12533.196, 2.02723
41, 8.254, 1.07407, 1218.3908, 4.0283, 1.05, 10772.074, 12705.29, 2.05665
42, 8.246, 1.06329, 1166.66667, 3.95918, 1.06, 10712.306, 12910.46, 2.01728
43, 8.258, 1.11579, 1216.98113, 4.05426, 1.11538, 10764.178, 13065.644, 2.04938
44, 8.258, 1.07143, 1146.66667, 4.4186, 1.05952, 10706.368, 13243.324, 1.99024
45, 8.26, 1.09278, 1207.54717, 4.16406, 1.06667, 10691.966, 13461.728, 1.98284
46, 8.226, 1.0495, 1179.24528, 4.36, 1.08421, 10693.084, 13658.326, 2.00242
47, 8.234, 1.07692, 1173.46939, 4.08696, 1.09333, 10727.046, 13801.818, 1.96495
48, 8.256, 1.08696, 1160.0, 4.29885, 1.06667, 10693.736, 13955.514, 1.92757
49, 8.27, 1.09524, 1184.78261, 4.02752, 1.07792, 10697.764, 14115.978, 1.95508
50, 8.23, 1.11392, 1102.27273, 4.62887, 1.13187, 10636.274, 14317.69, 1.98568
51, 8.242, 1.06667, 1197.91667, 4.43478, 1.03409, 10645.366, 14484.698, 1.96454
52, 8.226, 1.09195, 1157.89474, 4.12727, 1.10417, 10607.074, 14688.134, 1.96209
53, 8.226, 1.10112, 1214.28571, 4.07563, 1.05882, 10641.154, 14837.622, 2.02421
54, 8.228, 1.07955, 1157.89474, 4.48182, 1.075, 10649.916, 14994.042, 2.05854
55, 8.212, 1.11905, 1244.68085, 4.36752, 1.07447, 10634.052, 15188.25, 2.06098
56, 8.26, 1.03896, 1112.5, 4.98876, 1.09091, 10631.942, 15312.172, 2.01703
57, 8.276, 1.08, 1234.5679, 4.73, 1.08861, 10631.698, 15456.52, 2.02481
58, 8.25, 1.08235, 1141.30435, 4.59048, 1.1125, 10605.692, 15636.124, 2.04926
59, 8.172, 1.03261, 1157.89474, 4.5, 1.11538, 10551.944, 15852.918, 2.04327
60, 8.198, 1.11579, 1198.11321, 4.89764, 1.13415, 10573.926, 16027.434, 2.04327
61, 8.218, 1.13253, 1180.85106, 4.71171, 1.14493, 10611.176, 16154.54, 2.08537
62, 8.226, 1.07595, 1176.47059, 4.51, 1.05495, 10582.666, 16324.616, 2.01923
63, 8.234, 1.08333, 1142.85714, 5.02885, 1.05556, 10609.506, 16447.962, 2.01182
64, 8.25, 1.09722, 1189.87342, 4.67021, 1.07143, 10567.122, 16620.114, 2.0
65, 8.266, 1.0625, 1200.0, 4.79412, 1.02564, 10588.8, 16743.1, 2.00726
66, 8.272, 1.04054, 1168.83117, 4.76667, 1.06098, 10558.724, 16893.892, 1.95683
67, 8.276, 1.07792, 1253.01205, 4.83654, 1.04167, 10588.376, 17013.158, 1.96651
68, 8.31, 1.0625, 1152.94118, 4.44898, 1.04167, 10600.932, 17137.102, 1.9686
69, 8.28, 1.02326, 1159.09091, 4.86275, 1.07071, 10542.096, 17339.776, 1.95663
70, 8.306, 1.05263, 1200.0, 4.95833, 1.04598, 10572.31, 17488.692, 1.95169
71, 8.31, 1.02326, 1238.63636, 4.6055, 1.06593, 10553.986, 17664.054, 1.91127
72, 8.304, 1.05618, 1170.21277, 4.87273, 1.12048, 10548.36, 17828.634, 1.92548
73, 8.29, 1.06593, 1092.78351, 4.83019, 1.06593, 10528.42, 17998.986, 1.94699
74, 8.29, 1.10127, 1160.91954, 5.29703, 1.0625, 10526.496, 18140.84, 1.9708
75, 8.302, 1.0875, 1229.88506, 4.79439, 1.07692, 10550.972, 18268.606, 1.9828
76, 8.286, 1.0625, 1188.23529, 4.9604, 1.08333, 10572.148, 18386.882, 2.03465
77, 8.268, 1.1125, 1191.01124, 5.07547, 1.1, 10577.03, 18532.03, 2.04423
78, 8.26, 1.09859, 1166.66667, 5.13187, 1.03571, 10545.65, 18682.382, 2.00728
79, 8.258, 1.08861, 1174.4186, 5.0495, 1.1087, 10511.212, 18855.304, 2.0099
80, 8.244, 1.07447, 1158.41584, 4.97436, 1.01099, 10527.514, 19008.9, 2.05459
81, 8.23, 1.07692, 1173.46939, 5.24348, 1.11628, 10529.082, 19173.332, 2.02663
82, 8.22, 1.11224, 1266.05505, 5.23188, 1.10417, 10547.238, 19367.01, 2.05596
83, 8.212, 1.07229, 1134.83146, 5.29703, 1.05952, 10533.8, 19518.084, 2.04087
84, 8.216, 1.04762, 1250.0, 5.02727, 1.07865, 10543.432, 19663.752, 2.02657
85, 8.236, 1.0875, 1287.35632, 5.13393, 1.09333, 10569.292, 19796.656, 1.9763
86, 8.276, 1.05747, 1260.86957, 5.48276, 1.06494, 10600.784, 19931.674, 1.97129
87, 8.256, 1.01266, 1100.0, 5.34091, 1.07792, 10575.718, 20066.958, 1.98804
88, 8.256, 1.02564, 1200.0, 5.39583, 1.05479, 10586.05, 20181.738, 2.0
89, 8.232, 1.07407, 1172.41379, 5.41176, 1.1, 10586.054, 20319.576, 1.99764
90, 8.24, 1.09333, 1170.73171, 5.57292, 1.12195, 10563.688, 20467.132, 1.96919
91, 8.284, 1.1039, 1105.88235, 5.30851, 1.09589, 10560.962, 20590.766, 1.97573
92, 8.308, 1.05, 1202.38095, 5.40594, 1.05128, 10575.936, 20710.3, 1.96098
93, 8.326, 1.03448, 1133.33333, 5.98039, 1.15, 10549.8, 20872.736, 1.93888
94, 8.304, 1.13889, 1146.34146, 5.76596, 1.13483, 10500.056, 21042.522, 1.94307
95, 8.3, 1.10753, 1174.75728, 5.70248, 1.07317, 10543.452, 21172.734, 1.96569
96, 8.314, 1.06024, 1090.90909, 5.82292, 1.075, 10530.312, 21309.52, 1.98259
97, 8.312, 1.04651, 1122.22222, 6.0297, 1.07407, 10523.446, 21449.59, 1.98759
98, 8.286, 1.06742, 1252.63158, 5.56303, 1.04598, 10535.654, 21606.29, 2.01478
99, 8.264, 1.08861, 1116.27907, 5.95833, 1.09783, 10487.39, 21777.458, 2.00988
100, 8.236, 1.15476, 1103.09278, 5.99065, 1.10714, 10473.922, 21934.74, 1.9952
101, 8.214, 1.10345, 1135.41667, 5.72477, 1.05155, 10449.828, 22106.682, 2.02663
102, 8.192, 1.10526, 1171.42857, 5.42276, 1.14474, 10507.562, 22224.578, 2.02336
103, 8.206, 1.11594, 1129.87013, 5.65517, 1.06757, 10502.05, 22332.946, 2.00234
104, 8.194, 1.09589, 1150.0, 6.0, 1.08333, 10472.886, 22475.058, 2.02375
