time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 20.696, 793.65095, 0.13564, 0.0, 15629.646, 0.0, 20.696
2, 0.0, 9.944, 384.93564, 0.32781, 2.024, 17688.898, 1605.234, 29.616
3, 0.0, 9.56, 330.41841, 0.39673, 1.5875, 20197.778, 2224.134, 38.16
4, 0.0, 9.458, 292.59886, 0.46217, 1.67347, 22429.982, 2728.962, 46.47
5, 0.0, 9.046, 265.62016, 0.52905, 1.84073, 24140.482, 3384.698, 54.106
6, 0.0, 8.862, 255.9016, 0.56539, 2.0229, 25699.494, 4048.874, 61.378
7, 0.0, 8.62525, 246.14312, 0.59638, 2.07371, 27098.834, 4715.72, 68.298
8, 0.0, 8.116, 240.98078, 0.63841, 2.14489, 28274.942, 5434.588, 74.608
9, 0.0, 7.976, 229.46339, 0.68473, 2.48598, 29219.92, 6250.828, 80.456
10, 0.0, 7.568, 224.36575, 0.71319, 2.50564, 30044.7, 7047.256, 85.804
11, 16.154, 7.5, 221.44, 0.73254, 2.09157, 30906.678, 7402.182, 75.414
12, 21.046, 7.148, 222.94348, 0.76368, 4.8629, 29779.674, 9664.776, 72.846
13, 25.756, 7.11423, 230.42254, 0.77726, 4.50202, 29379.722, 11256.93, 70.77
14, 29.954, 6.66, 227.44745, 0.80631, 4.94343, 28715.484, 13009.948, 68.338
15, 33.446, 6.47295, 230.18576, 0.85017, 5.18952, 28251.596, 14551.888, 66.158
16, 36.658, 6.14889, 232.00262, 0.85853, 5.44088, 27638.062, 16190.72, 63.628
17, 39.132, 6.01804, 240.39294, 0.87921, 5.762, 27016.348, 17878.57, 61.398
18, 41.224, 5.81526, 244.02624, 0.90802, 5.73092, 26487.656, 19452.716, 59.39
19, 42.994, 5.686, 255.50475, 0.90157, 5.944, 25963.05, 21075.948, 57.362
20, 44.214, 5.512, 246.66183, 0.94337, 6.03407, 25454.516, 22595.876, 55.632
21, 45.404, 5.28916, 250.03797, 0.97631, 6.00802, 24974.514, 24024.116, 53.714
22, 46.176, 5.29234, 259.08571, 0.98353, 6.1747, 24456.928, 25509.436, 52.042
23, 46.928, 5.02424, 264.81705, 0.99286, 6.08835, 24046.974, 26821.682, 50.2
24, 47.094, 4.84444, 264.42869, 1.00536, 6.292, 23538.22, 28169.896, 48.538
25, 46.916, 4.6747, 275.85911, 1.01978, 6.33333, 23079.432, 29471.09, 47.064
26, 46.828, 4.58468, 279.90325, 1.03629, 6.13052, 22661.896, 30711.794, 45.594
27, 46.512, 4.51626, 276.64266, 1.05775, 6.08635, 22120.736, 32022.458, 44.292
28, 46.21, 4.41667, 282.88081, 1.06898, 5.866, 21761.904, 33147.548, 43.074
29, 45.87, 4.05295, 294.0201, 1.09007, 5.88554, 21373.584, 34238.392, 41.532
30, 45.226, 4.02249, 296.89883, 1.1101, 5.99798, 20982.906, 35329.144, 40.16
31, 44.526, 3.86965, 299.0, 1.10139, 5.74395, 20632.504, 36344.268, 38.962
32, 44.018, 3.61145, 304.13364, 1.15286, 5.48297, 20237.14, 37340.14, 37.53
33, 43.486, 3.6953, 301.66021, 1.13942, 5.39437, 19879.566, 38308.406, 36.314
34, 42.81, 3.53144, 317.51867, 1.17348, 5.384, 19564.992, 39243.04, 35.088
35, 42.128, 3.34774, 315.85741, 1.16248, 5.18437, 19204.888, 40140.658, 33.85
36, 41.382, 3.43299, 325.88589, 1.15979, 5.17742, 18915.59, 41018.574, 32.79
37, 40.54, 3.10901, 345.92043, 1.16316, 5.08485, 18565.366, 41891.556, 31.564
38, 39.784, 3.28753, 341.99357, 1.16679, 4.94758, 18311.386, 42700.91, 30.522
39, 38.738, 3.09534, 334.97604, 1.22129, 4.97791, 17942.494, 43535.318, 29.532
40, 37.83, 3.11828, 348.27586, 1.19347, 4.69478, 17679.35, 44289.752, 28.664
41, 36.91, 2.82505, 338.76147, 1.20289, 4.67071, 17286.932, 45045.226, 27.576
42, 35.84, 2.7931, 337.5, 1.24829, 4.51613, 16879.716, 45804.042, 26.758
43, 34.99, 2.69872, 346.635, 1.26725, 4.31717, 16557.272, 46474.672, 25.86
44, 34.15, 2.57576, 376.13445, 1.23056, 4.24395, 16290.802, 47107.044, 24.87
45, 33.222, 2.52723, 375.34483, 1.26412, 4.10976, 15962.196, 47775.708, 24.074
46, 32.468, 2.50769, 365.11832, 1.29357, 4.03061, 15632.146, 48406.582, 23.16
47, 31.358, 2.47333, 396.40611, 1.28105, 4.04472, 15322.932, 49059.196, 22.516
48, 30.522, 2.3341, 404.60784, 1.2692, 3.89139, 15013.186, 49654.358, 21.594
49, 29.864, 2.23973, 395.10703, 1.2727, 3.66944, 14752.902, 50149.514, 20.684
50, 29.074, 2.36891, 417.238, 1.28263, 3.59548, 14570.564, 50640.518, 20.014
51, 28.016, 2.36613, 412.95938, 1.2719, 3.62963, 14345.922, 51172.182, 19.612
