time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 206.328, 988.4165, 18.20559, 0.0, 189555.708, 0.0, 206.328
2, 0.0, 98.256, 952.97997, 43.16314, 11.066, 263043.048, 13382.938, 294.518
3, 0.0, 94.608, 937.91223, 59.47916, 9.75, 337534.29, 22352.298, 379.376
4, 0.0, 92.062, 920.81423, 75.11475, 11.718, 405613.506, 33136.696, 459.72
5, 0.0, 88.538, 908.49127, 89.97173, 13.7, 467022.186, 45671.112, 534.558
6, 0.0, 85.274, 897.83521, 104.06988, 15.386, 522638.662, 59662.552, 604.446
7, 0.0, 83.4, 888.8729, 117.59899, 17.142, 573869.29, 75163.732, 670.704
8, 0.0, 80.478, 874.77323, 130.51957, 18.34, 620181.926, 91636.832, 732.842
9, 0.0, 77.498, 870.99022, 142.74492, 20.134, 662039.144, 109544.532, 790.206
10, 0.0, 75.068, 860.84617, 154.41905, 21.392, 699882.78, 128523.94, 843.882
11, 160.334, 73.132, 852.021, 164.90849, 18.488, 731152.038, 143293.38, 738.192
12, 208.01, 70.526, 847.20529, 174.24904, 47.046, 738549.46, 182342.816, 713.996
13, 255.222, 68.024, 842.08515, 182.9433, 44.132, 746402.762, 218573.62, 690.676
14, 296.578, 66.226, 839.36822, 191.40232, 47.232, 751428.54, 256825.31, 668.314
15, 331.06, 63.472, 841.56794, 199.44788, 50.934, 752844.982, 297569.86, 646.37
16, 360.302, 61.798, 835.98175, 207.24947, 53.212, 752079.53, 339497.842, 625.714
17, 384.998, 60.022, 838.99237, 214.88598, 55.09, 749695.8, 382364.326, 605.95
18, 405.486, 57.97, 842.26324, 222.10671, 57.536, 745150.754, 426569.094, 585.896
19, 422.012, 55.912, 840.03434, 228.96521, 58.292, 739266.664, 470754.334, 566.99
20, 434.73, 53.666, 839.45142, 235.87747, 59.524, 731427.942, 515529.884, 548.414
21, 445.558, 52.1, 840.72937, 242.31912, 59.782, 722498.142, 559668.248, 529.904
22, 453.254, 50.812, 840.74628, 248.33319, 59.812, 713099.68, 602544.744, 513.208
23, 457.998, 47.994, 844.60558, 254.0523, 60.546, 701564.132, 645115.206, 495.912
24, 461.408, 46.818, 850.61301, 259.40739, 60.208, 689774.532, 686758.722, 479.112
25, 462.078, 45.902, 849.20047, 264.41842, 60.164, 677746.604, 727436.978, 464.18
26, 462.038, 43.97, 852.39936, 269.54509, 59.332, 665082.426, 767015.714, 448.858
