time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 999.0, 486.49149, 22.48903, 0.0, 430589.222, 0.0, 999.0
2, 0.0, 25.402, 458.90087, 44.0471, 49.594, 415871.31, 22469.852, 975.808
3, 0.0, 36.452, 459.42609, 45.51693, 24.472, 421188.772, 33343.478, 987.788
4, 0.0, 24.758, 458.8012, 46.73087, 25.582, 421097.738, 44745.426, 986.964
5, 0.0, 25.752, 458.52749, 47.92268, 25.45, 421550.826, 55971.68, 987.266
6, 0.0, 25.154, 457.81983, 48.95476, 24.87, 421838.166, 67062.824, 987.55
7, 0.0, 24.988, 460.66112, 50.0933, 24.974, 421972.978, 78280.264, 987.564
8, 0.0, 24.58, 458.6249, 51.29886, 24.862, 422044.05, 89296.05, 987.282
9, 0.0, 25.25, 455.76238, 52.35262, 25.168, 422163.498, 100464.764, 987.364
10, 0.0, 25.17, 457.17124, 53.41931, 25.114, 422304.494, 111584.072, 987.42
11, 777.422, 15.422, 455.51809, 54.18961, 5.72745, 425434.152, 113930.654, 219.704
12, 771.416, 18.462, 459.59268, 54.73742, 30.982, 419724.728, 127345.398, 213.19
13, 786.914, 24.232, 457.9069, 55.74685, 18.042, 421539.25, 135129.022, 203.882
14, 792.976, 18.23, 456.44542, 56.6492, 18.328, 420758.274, 142963.016, 197.722
15, 799.628, 18.378, 457.93884, 57.29824, 18.142, 420159.048, 150698.288, 191.306
16, 805.774, 18.042, 460.7028, 57.90219, 18.176, 419472.228, 158423.212, 185.026
17, 811.558, 18.208, 459.63313, 58.64428, 18.142, 418728.926, 166264.644, 179.308
18, 816.812, 18.482, 456.60643, 59.43429, 18.318, 418135.372, 174007.508, 174.218
19, 822.592, 18.17, 458.22785, 59.96985, 18.096, 417565.264, 181614.788, 168.512
20, 828.6, 17.722, 458.07471, 60.73269, 17.784, 416989.946, 189012.392, 162.442
21, 826.708, 18.004, 458.28705, 61.28094, 18.134, 416356.906, 196594.96, 164.204
22, 827.302, 18.13, 457.0877, 61.91288, 17.886, 415868.994, 204036.184, 163.854
23, 832.188, 17.85, 460.33613, 62.7123, 18.222, 415290.426, 211493.638, 158.596
24, 832.528, 18.348, 458.9056, 63.23456, 18.032, 414921.824, 218914.024, 158.572
25, 832.872, 17.738, 462.05886, 64.1807, 17.964, 414354.962, 226303.16, 158.002
26, 832.846, 18.446, 457.98547, 64.74148, 18.054, 413993.272, 233707.462, 158.42
27, 832.962, 17.808, 460.63567, 65.14702, 17.986, 413387.632, 241117.276, 158.126
28, 833.326, 17.948, 458.21261, 65.9938, 17.912, 412865.516, 248445.682, 157.798
29, 833.402, 17.91, 458.23562, 66.7624, 18.016, 412337.652, 255749.154, 157.616
30, 832.934, 17.822, 459.0955, 67.38071, 18.098, 411807.384, 263011.03, 157.808
31, 833.048, 18.246, 459.772, 68.02766, 17.784, 411548.332, 270172.524, 158.156
32, 833.018, 17.928, 459.17001, 68.7138, 18.184, 411029.608, 277444.4, 157.93
33, 832.844, 17.984, 456.79493, 69.31966, 17.912, 410557.428, 284635.698, 158.176
34, 833.312, 17.866, 461.71499, 69.89587, 17.76, 410191.156, 291730.448, 157.814
35, 832.998, 18.154, 457.41985, 70.63596, 18.166, 409796.15, 298893.934, 158.116
36, 833.226, 17.886, 457.78821, 71.19064, 18.06, 409302.462, 306036.794, 157.714
37, 833.164, 17.93, 458.83993, 72.12544, 17.894, 408879.616, 313128.304, 157.812
38, 833.092, 18.084, 460.29639, 72.57941, 18.008, 408462.95, 320297.644, 157.96
39, 833.072, 17.922, 460.94186, 73.35323, 18.046, 408025.41, 327412.808, 157.856
40, 833.01, 17.988, 459.19502, 73.91877, 18.15, 407592.72, 334508.946, 157.756
41, 833.422, 17.966, 460.98185, 74.57546, 17.646, 407378.568, 341372.364, 157.664
42, 833.766, 17.782, 459.50962, 75.04222, 17.798, 407008.588, 348281.544, 157.304
43, 834.004, 17.824, 459.2684, 76.12448, 17.984, 406577.832, 355254.768, 156.906
44, 833.728, 18.088, 458.86776, 76.52361, 17.962, 406279.426, 362178.562, 157.308
45, 833.884, 17.946, 461.32843, 77.26875, 17.928, 406003.534, 369043.506, 157.17
46, 834.124, 17.862, 459.1871, 77.76579, 17.81, 405664.14, 375889.82, 156.982
47, 834.042, 17.966, 459.70166, 78.48045, 18.068, 405274.514, 382833.966, 156.962
48, 833.89, 18.018, 458.15296, 79.04785, 18.278, 404827.028, 389828.192, 156.854
49, 833.446, 18.456, 457.52059, 79.75272, 18.232, 404555.996, 396805.102, 157.522
50, 833.184, 18.112, 460.35777, 80.44975, 18.246, 404198.216, 403747.228, 157.65
51, 832.836, 18.25, 459.0137, 81.02829, 18.144, 403933.952, 410617.606, 158.104
52, 832.778, 17.966, 459.70166, 81.67175, 17.876, 403683.22, 417338.692, 158.252
53, 832.604, 17.902, 459.33415, 82.23203, 18.128, 403316.21, 424138.068, 158.2
54, 832.502, 18.382, 460.01523, 83.04305, 18.384, 403012.938, 431093.424, 158.3
55, 832.67, 17.978, 460.50729, 83.70492, 17.718, 402876.284, 437669.678, 158.392
56, 832.676, 18.004, 457.50944, 84.07126, 18.006, 402558.142, 444389.538, 158.384
57, 832.748, 17.774, 458.81625, 84.8672, 17.914, 402158.708, 451100.91, 158.172
58, 832.87, 18.058, 461.23602, 85.47941, 17.81, 402002.632, 457704.222, 158.298
59, 832.982, 17.892, 463.7827, 86.09328, 18.188, 401674.314, 464455.942, 157.89
60, 832.772, 18.19, 459.97801, 86.71591, 18.266, 401373.796, 471230.222, 158.024
61, 833.132, 18.168, 460.47996, 87.3311, 17.696, 401336.022, 477709.146, 158.136
62, 833.098, 17.82, 459.59596, 88.04835, 18.218, 400938.17, 484385.724, 157.772
63, 832.814, 17.81, 458.50646, 88.63813, 17.976, 400634.076, 490926.204, 157.89
64, 833.24, 18.172, 459.60819, 89.1262, 18.016, 400471.38, 497477.266, 157.62
65, 833.04, 18.242, 458.22826, 89.84663, 18.142, 400193.546, 504147.63, 157.92
66, 833.132, 17.994, 461.09814, 90.27733, 17.79, 400071.698, 510576.962, 158.032
67, 832.852, 17.93, 462.52091, 91.19486, 18.06, 399840.008, 517108.906, 158.182
68, 832.764, 18.026, 460.7234, 91.56388, 18.072, 399595.792, 523653.924, 158.224
69, 832.596, 18.11, 464.10823, 92.29935, 18.186, 399393.456, 530240.046, 158.316
70, 833.102, 18.11, 460.9608, 92.91136, 17.678, 399377.212, 536555.312, 158.242
71, 833.372, 17.818, 458.74958, 93.41387, 17.95, 399101.976, 542962.596, 157.84
72, 833.168, 18.036, 463.1293, 94.14474, 18.27, 398878.44, 549472.002, 157.81
73, 833.07, 17.766, 460.82405, 94.7678, 17.802, 398694.784, 555767.876, 157.872
74, 833.39, 17.94, 460.31215, 95.36401, 17.81, 398567.06, 562056.344, 157.682
75, 833.372, 17.998, 459.99556, 95.69791, 18.108, 398294.058, 568511.97, 157.59
76, 833.338, 18.266, 458.72112, 96.72419, 18.16, 398111.29, 574953.426, 157.73
77, 833.292, 17.836, 459.57614, 97.16652, 17.968, 397844.698, 581292.156, 157.644
78, 833.36, 17.89, 462.10173, 97.67824, 17.906, 397703.808, 587548.454, 157.56
79, 833.654, 18.06, 460.63123, 98.17706, 17.864, 397591.144, 593819.504, 157.462
80, 833.622, 17.736, 460.3631, 99.0011, 17.846, 397382.656, 600022.15, 157.384
81, 833.772, 17.734, 458.27225, 99.6081, 17.68, 397113.73, 606241.104, 157.288
82, 833.734, 18.074, 458.61458, 100.17167, 17.998, 396965.16, 612481.086, 157.402
83, 833.55, 17.746, 461.118, 100.53012, 17.992, 396686.372, 618742.778, 157.34
84, 833.646, 18.182, 461.83038, 101.10361, 18.008, 396642.946, 624949.98, 157.418
85, 834.02, 17.584, 459.9636, 101.84335, 17.614, 396442.488, 630997.936, 157.014
86, 834.478, 17.826, 460.17054, 102.35719, 17.904, 396215.038, 637188.644, 156.478
87, 834.182, 18.11, 461.23689, 103.09314, 18.292, 396038.896, 643460.76, 156.592
88, 834.014, 18.12, 460.87196, 103.66315, 17.952, 395982.296, 649575.704, 156.928
89, 834.22, 17.914, 460.58948, 104.24397, 17.65, 395935.73, 655568.84, 156.986
90, 834.014, 17.862, 462.54619, 104.96793, 17.988, 395784.126, 661681.068, 157.066
91, 833.842, 17.93, 458.61684, 105.30403, 17.918, 395592.466, 667782.312, 157.25
92, 833.824, 17.92, 460.8817, 105.82758, 18.054, 395406.128, 673902.698, 157.134
93, 833.834, 17.762, 458.22543, 106.46492, 17.774, 395196.854, 679909.724, 157.112
94, 833.872, 18.064, 460.63995, 107.04999, 18.054, 395104.964, 685968.17, 157.084
95, 833.314, 18.072, 459.21868, 107.84938, 18.252, 394827.698, 692189.132, 157.462
