time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 115.938, 338.48609, 0.36524, 0.0, 36359.054, 0.0, 115.938
2, 0.0, 54.984, 181.73287, 0.81258, 6.458, 43504.11, 2440.332, 165.464
3, 0.0, 53.418, 161.49612, 1.00461, 5.51205, 50710.838, 3806.612, 213.392
4, 0.0, 51.974, 149.99038, 1.16032, 6.64729, 56982.366, 5297.418, 258.732
5, 0.0, 49.694, 142.49205, 1.2984, 7.656, 62454.538, 6873.208, 300.77
6, 0.0, 47.952, 135.41041, 1.44998, 8.694, 67234.652, 8550.416, 340.028
7, 0.0, 47.306, 130.96436, 1.56878, 9.326, 71583.62, 10358.488, 378.008
8, 0.0, 45.076, 127.77975, 1.68207, 10.148, 75511.876, 12149.25, 412.936
9, 0.0, 43.784, 125.35173, 1.79863, 11.396, 78836.508, 14271.908, 445.324
10, 0.0, 42.296, 122.78702, 1.90942, 11.81, 81941.504, 16315.172, 475.81
11, 90.724, 40.962, 121.07807, 2.00165, 10.596, 85294.608, 17784.04, 415.452
12, 132.02, 39.922, 119.68338, 2.1059, 11.524, 88146.092, 19562.178, 402.554
13, 172.426, 38.136, 117.70506, 2.19903, 11.486, 90873.978, 21168.814, 388.798
14, 211.026, 37.056, 116.42919, 2.27615, 11.292, 93504.4, 22693.302, 375.962
15, 247.514, 35.642, 115.4144, 2.35375, 11.252, 95977.45, 24171.956, 363.864
16, 282.608, 34.554, 114.74793, 2.43854, 11.18, 98312.246, 25636.24, 352.144
17, 317.058, 33.788, 113.4604, 2.52275, 11.092, 100472.468, 27140.276, 340.39
18, 349.11, 32.424, 112.08981, 2.60302, 11.296, 102413.064, 28664.664, 329.466
19, 380.198, 31.7, 111.76656, 2.64826, 11.274, 104291.976, 30154.818, 318.804
20, 409.654, 29.898, 111.69978, 2.73703, 11.464, 106002.896, 31609.102, 307.782
21, 438.022, 29.796, 110.65244, 2.78022, 11.072, 107722.402, 33006.292, 298.138
22, 465.196, 28.702, 109.98537, 2.85118, 11.06, 109304.486, 34399.076, 288.606
23, 490.936, 27.392, 109.74737, 2.89715, 11.09, 110762.562, 35764.25, 279.168
24, 515.608, 26.262, 108.69698, 2.98382, 11.186, 112041.236, 37154.026, 269.572
25, 538.76, 25.764, 108.86508, 3.0313, 10.898, 113281.566, 38531.218, 261.286
26, 560.876, 24.614, 108.41797, 3.09353, 11.146, 114364.282, 39928.128, 252.638
27, 582.16, 24.0, 108.675, 3.10981, 10.912, 115412.476, 41295.938, 244.442
28, 602.618, 23.088, 107.89155, 3.1568, 11.04, 116351.53, 42655.952, 236.032
29, 621.858, 22.204, 108.09764, 3.21123, 11.136, 117178.254, 44036.468, 227.86
30, 639.73, 21.76, 108.5386, 3.25735, 10.794, 117974.578, 45405.586, 220.954
31, 657.47, 21.026, 106.98183, 3.29092, 11.116, 118679.07, 46752.79, 213.124
32, 674.246, 20.082, 107.59884, 3.34376, 10.872, 119325.26, 48067.142, 205.558
33, 689.73, 19.28, 107.01245, 3.39192, 10.802, 119882.298, 49372.994, 198.552
34, 704.34, 18.908, 106.38883, 3.40724, 10.792, 120323.306, 50745.41, 192.058
35, 718.14, 18.246, 107.34408, 3.41376, 10.878, 120780.778, 52044.72, 185.626
36, 731.416, 18.018, 106.49351, 3.51126, 10.456, 121189.488, 53352.556, 179.912
37, 744.046, 17.302, 107.40955, 3.49882, 10.428, 121609.668, 54585.288, 174.156
38, 755.722, 16.666, 106.10824, 3.52398, 10.516, 121893.156, 55864.626, 168.63
39, 766.83, 15.978, 105.77043, 3.59018, 10.66, 122117.616, 57124.016, 162.84
40, 777.156, 15.632, 106.0261, 3.65271, 10.584, 122321.62, 58369.186, 157.562
41, 786.886, 15.144, 106.74855, 3.65359, 10.666, 122483.286, 59615.42, 152.31
42, 795.832, 14.226, 106.01715, 3.68917, 10.394, 122568.55, 60827.992, 147.196
43, 804.278, 13.926, 106.1755, 3.67943, 10.194, 122614.272, 62051.622, 142.482
44, 812.324, 13.65, 106.43223, 3.71999, 10.284, 122670.112, 63236.806, 137.802
45, 819.456, 12.894, 106.4371, 3.74556, 10.624, 122568.196, 64500.604, 132.94
46, 826.518, 12.932, 107.20693, 3.75231, 10.262, 122563.182, 65680.036, 128.548
47, 832.696, 12.268, 106.37431, 3.75433, 10.488, 122425.13, 66910.582, 124.15
48, 838.508, 11.942, 105.71094, 3.83761, 10.076, 122316.372, 68068.344, 120.204
49, 843.482, 11.604, 106.72182, 3.81605, 10.226, 122165.752, 69242.616, 116.608
50, 848.614, 11.128, 106.32638, 3.81491, 9.782, 122025.212, 70350.29, 112.822
51, 853.302, 10.844, 106.89782, 3.95066, 9.978, 121827.612, 71488.59, 109.0
52, 857.132, 10.526, 106.28919, 3.85556, 9.828, 121602.34, 72617.166, 105.868
53, 860.688, 10.274, 105.97625, 3.9302, 9.732, 121329.202, 73760.984, 102.854
54, 863.938, 9.886, 106.29173, 3.93852, 9.904, 121018.848, 74904.15, 99.586
55, 866.786, 9.268, 107.27233, 3.95695, 9.72745, 120694.248, 76004.824, 96.298
56, 869.63, 9.15, 106.42623, 3.9848, 9.654, 120350.386, 77103.808, 92.95
