time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 610.4329, 494.78406, 14.37304, 0.0, 276061.41991, 0.0, 610.4329
2, 0.0, 292.25108, 464.73115, 34.08961, 30.79654, 382172.91342, 17816.54545, 872.88745
3, 0.0, 282.70563, 454.31437, 46.74942, 28.42857, 487440.35498, 30765.77922, 1127.1645
4, 0.0, 272.80087, 443.82468, 58.91918, 34.31602, 581815.01732, 46296.11255, 1365.64935
5, 0.0, 263.84416, 435.05119, 70.51404, 40.34199, 666418.64502, 64523.73593, 1589.15152
6, 0.0, 254.91342, 426.30551, 81.34512, 45.34632, 742364.18182, 84884.8961, 1798.71861
7, 0.0, 245.41558, 422.12168, 91.72209, 51.09091, 810828.54113, 107444.06061, 1993.04329
8, 0.0, 239.04329, 414.92964, 101.68781, 55.52381, 872854.20346, 131981.94372, 2176.56277
9, 0.0, 231.27273, 407.4854, 111.05728, 59.12987, 928823.45022, 157845.14286, 2348.70563
10, 0.0, 223.74459, 401.51882, 119.91208, 64.63636, 978655.63636, 185935.08225, 2507.81385
11, 474.83117, 216.69697, 398.246, 128.52852, 55.38961, 1027781.08225, 209385.14719, 2194.29004
12, 694.58009, 209.91342, 391.09095, 136.60897, 61.38095, 1070968.37229, 235137.87013, 2123.07359
13, 906.78355, 202.14719, 388.20242, 144.2545, 60.44156, 1111438.32035, 260053.35065, 2052.57576
14, 1109.8961, 195.04329, 386.47209, 151.74208, 59.99134, 1149324.38961, 284579.38095, 1984.51515
15, 1304.4329, 188.18182, 383.59788, 158.63292, 59.53247, 1184774.08658, 308519.20779, 1918.62771
16, 1490.61472, 181.73593, 378.1949, 165.38386, 59.42424, 1217332.97835, 332328.93939, 1854.75758
17, 1667.74459, 176.42857, 372.9113, 171.69141, 60.07359, 1247344.70563, 356130.06061, 1793.98268
18, 1838.28139, 171.12121, 373.20701, 177.988, 59.47186, 1275863.09091, 379604.85281, 1735.09524
19, 2001.2987, 166.29004, 367.9874, 183.72014, 59.35065, 1302442.61039, 402690.94805, 1679.01732
20, 2157.03463, 159.08225, 366.94514, 189.44373, 59.08225, 1326904.35065, 425525.41558, 1623.28139
21, 2306.22511, 154.43723, 362.67694, 194.66936, 59.77056, 1349461.24242, 448298.08658, 1568.75758
22, 2449.01299, 149.80087, 360.50746, 199.82589, 58.73593, 1370670.49784, 470655.00866, 1517.03463
23, 2583.87446, 145.24242, 357.11305, 204.86796, 59.10823, 1390092.90476, 493086.08658, 1468.30736
24, 2712.83983, 140.43723, 356.86323, 209.65557, 59.19048, 1408045.77922, 515627.16883, 1420.58874
25, 2835.51515, 135.52814, 356.10247, 214.29345, 58.75325, 1424884.5671, 537652.88745, 1374.68831
26, 2952.19913, 131.27706, 354.50948, 218.42365, 58.91342, 1440395.17749, 559678.35498, 1330.36797
27, 3063.8961, 125.38528, 353.21434, 222.92889, 58.73593, 1454218.78788, 581666.54113, 1285.32035
28, 3170.51515, 122.00866, 351.22765, 226.60254, 58.09524, 1467322.27706, 603131.60173, 1242.61472
29, 3272.53247, 118.30736, 350.78122, 230.54681, 58.09524, 1479427.06061, 624519.57576, 1200.80952
30, 3367.84416, 114.13853, 347.03785, 234.25497, 58.06494, 1490338.66234, 645603.63636, 1161.57143
31, 3459.14286, 111.22511, 346.39785, 237.9018, 57.37229, 1500664.06494, 666345.50216, 1124.12554
32, 3546.41126, 106.90909, 343.67914, 241.41308, 56.51515, 1509890.07359, 686793.39394, 1087.25108
