time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 13.036, 1020.89598, 0.10345, 0.0, 12833.25, 0.0, 13.036
2, 0.0, 6.168, 461.8677, 0.26109, 1.63, 14112.35, 1451.372, 18.574
3, 0.0, 5.8996, 403.23349, 0.31679, 1.32479, 16090.732, 1832.464, 23.83
4, 0.0, 5.48497, 365.91158, 0.35657, 1.35135, 17690.712, 2231.638, 28.604
5, 0.0, 5.65795, 343.52774, 0.39027, 1.47222, 19151.262, 2699.614, 33.38
6, 0.0, 5.38028, 306.17053, 0.44791, 1.52703, 20285.618, 3198.68, 37.824
7, 0.0, 5.02222, 298.43121, 0.46934, 1.56156, 21255.732, 3707.34, 41.756
8, 0.0, 4.90707, 294.03047, 0.49342, 1.67714, 22117.968, 4268.186, 45.44
9, 0.0, 5.08065, 278.61111, 0.53482, 1.70141, 22969.74, 4814.142, 49.272
10, 0.0, 4.86437, 266.62505, 0.55798, 1.90451, 23594.004, 5464.204, 52.642
11, 10.0568, 4.54453, 261.3363, 0.58701, 1.71347, 24348.958, 5849.44, 46.02
12, 14.806, 4.46169, 260.91279, 0.59456, 1.80278, 24990.772, 6325.944, 44.258
13, 19.22, 4.34406, 248.58731, 0.62027, 1.84167, 25603.698, 6748.288, 42.836
14, 23.266, 4.2, 249.35065, 0.6603, 1.7781, 26227.348, 7122.388, 41.714
15, 27.444, 4.02012, 245.6957, 0.6702, 1.66667, 26753.542, 7538.156, 40.322
16, 31.312, 4.01616, 238.38028, 0.69086, 1.82857, 27254.024, 7945.328, 39.15
17, 34.878, 3.7284, 230.51876, 0.72133, 1.84238, 27618.868, 8374.132, 37.782
18, 38.256, 3.7377, 229.82456, 0.71589, 1.72951, 28018.226, 8770.762, 36.786
19, 41.81, 3.57613, 240.73648, 0.70698, 1.74302, 28397.048, 9186.366, 35.46
20, 45.15, 3.52361, 220.5711, 0.77199, 1.77119, 28717.05, 9580.008, 34.298
21, 48.246, 3.47589, 226.89988, 0.77778, 1.71471, 29070.706, 9935.32, 33.352
22, 51.258, 3.29512, 232.73196, 0.76855, 1.75401, 29376.88, 10306.47, 32.132
23, 54.132, 3.17119, 228.37393, 0.78524, 1.74114, 29640.91, 10690.146, 31.018
24, 56.75, 3.01279, 224.55768, 0.80744, 1.78652, 29853.386, 11066.122, 29.954
25, 59.376, 3.11579, 226.62162, 0.81395, 1.75281, 30116.46, 11426.732, 29.04
26, 61.902, 2.87794, 213.91369, 0.856, 1.76705, 30297.844, 11772.24, 27.958
27, 64.212, 2.73987, 216.34241, 0.8446, 1.71549, 30479.322, 12098.352, 27.0
28, 66.526, 2.72234, 217.84861, 0.86613, 1.68195, 30676.728, 12398.834, 26.022
29, 68.716, 2.63053, 225.82002, 0.81304, 1.73314, 30862.122, 12700.794, 25.028
30, 70.794, 2.81425, 217.80507, 0.8654, 1.69602, 31017.566, 13062.94, 24.362
31, 72.752, 2.53362, 218.15068, 0.87873, 1.77401, 31097.638, 13442.324, 23.484
32, 74.476, 2.58705, 213.97757, 0.8879, 1.68835, 31234.734, 13750.708, 22.832
33, 76.212, 2.39909, 211.34216, 0.89669, 1.73639, 31304.054, 14077.3, 22.0
34, 77.686, 2.41741, 214.5891, 0.92814, 1.74561, 31392.256, 14402.41, 21.498
35, 79.33, 2.33945, 220.68627, 0.92092, 1.71976, 31473.356, 14719.604, 20.728
36, 80.728, 2.29535, 216.21074, 0.88941, 1.67544, 31555.574, 15010.782, 20.158
37, 82.11, 2.29977, 210.69246, 0.92363, 1.64286, 31625.602, 15301.526, 19.59
38, 83.406, 2.18616, 211.24454, 0.92868, 1.67456, 31651.79, 15608.748, 18.994
39, 84.608, 2.23005, 214.21053, 0.94349, 1.66265, 31699.068, 15915.26, 18.588
40, 85.912, 2.11294, 211.91537, 0.97057, 1.71554, 31668.622, 16272.622, 17.91
41, 86.986, 2.06667, 217.2043, 0.95435, 1.72404, 31683.612, 16566.69, 17.348
42, 88.164, 1.9899, 219.03553, 0.92584, 1.70948, 31666.606, 16874.246, 16.628
43, 89.022, 2.05076, 211.75743, 0.94389, 1.70141, 31601.448, 17226.94, 16.178
44, 90.038, 2.01781, 226.1034, 0.92694, 1.69394, 31613.746, 17517.0, 15.63
45, 90.818, 1.90231, 210.40541, 0.97881, 1.78006, 31537.99, 17848.412, 15.116
46, 91.562, 1.85984, 225.94203, 0.966, 1.7147, 31464.304, 18178.194, 14.562
47, 92.308, 1.76344, 213.10976, 0.97353, 1.64201, 31376.098, 18489.368, 14.018
48, 92.972, 1.73889, 219.48882, 0.96361, 1.66563, 31335.328, 18747.804, 13.53
49, 93.686, 1.75532, 221.51515, 0.98837, 1.65306, 31286.344, 19032.664, 13.002
50, 94.26, 1.78552, 214.9766, 1.00798, 1.72622, 31208.138, 19329.362, 12.512
51, 94.774, 1.69364, 213.31058, 1.028, 1.64438, 31133.768, 19596.31, 12.088
52, 95.186, 1.72836, 220.37997, 1.00235, 1.60172, 31062.788, 19864.926, 11.716
53, 95.642, 1.57612, 210.98485, 1.02603, 1.59281, 30924.656, 20168.216, 11.252
54, 95.998, 1.68489, 222.90076, 0.98202, 1.68091, 30801.062, 20467.34, 10.764
55, 96.234, 1.62696, 220.03854, 1.01401, 1.74545, 30584.314, 20855.206, 10.414
56, 96.56, 1.59819, 223.25142, 0.97206, 1.57962, 30478.886, 21138.394, 10.154
57, 96.73, 1.56615, 222.20039, 1.02918, 1.63914, 30375.198, 21409.034, 9.93
58, 96.892, 1.57895, 216.86275, 0.99729, 1.6284, 30294.074, 21653.1, 9.71
59, 97.12, 1.48077, 226.19048, 1.00383, 1.55856, 30171.682, 21925.984, 9.368
60, 97.32, 1.45683, 230.61728, 0.99251, 1.55385, 30048.52, 22176.706, 8.968
61, 97.394, 1.46075, 216.1215, 1.05189, 1.61059, 29937.072, 22413.278, 8.716
62, 97.49, 1.4863, 223.5023, 1.0134, 1.50152, 29802.91, 22682.114, 8.5
63, 97.546, 1.42802, 234.05995, 0.97322, 1.54434, 29698.132, 22899.018, 8.168
64, 97.488, 1.46154, 230.57644, 1.08587, 1.66258, 29528.66, 23193.336, 7.94
65, 97.458, 1.37729, 219.14894, 1.05461, 1.54859, 29372.3, 23454.596, 7.734
66, 97.496, 1.39689, 241.50418, 0.98731, 1.60855, 29274.01, 23666.03, 7.436
67, 97.428, 1.37687, 214.63415, 1.08586, 1.57784, 29122.796, 23916.394, 7.188
68, 97.386, 1.30165, 214.60317, 1.02959, 1.58567, 28974.658, 24139.296, 6.85571
69, 97.316, 1.35745, 243.88715, 1.01157, 1.54063, 28848.29, 24360.852, 6.57715
70, 97.06, 1.3176, 240.39088, 1.07182, 1.62102, 28667.422, 24628.524, 6.42886
71, 96.86, 1.34177, 235.22013, 1.04679, 1.59494, 28524.118, 24861.59, 6.26908
72, 96.744, 1.27313, 226.6436, 1.08702, 1.6, 28362.776, 25093.558, 5.946
73, 96.512, 1.34135, 225.08961, 1.07643, 1.58147, 28179.428, 25342.046, 5.746
74, 96.316, 1.28505, 240.0, 1.08939, 1.56592, 28042.78, 25549.812, 5.518
75, 96.09, 1.27723, 231.39535, 1.08543, 1.5627, 27857.01, 25793.912, 5.30924
76, 95.878, 1.27317, 232.18391, 1.08416, 1.56419, 27700.67, 26010.786, 5.10621
77, 95.59, 1.25381, 227.12551, 1.09447, 1.57003, 27524.492, 26238.614, 4.94366
78, 95.172, 1.2381, 221.53846, 1.125, 1.5981, 27345.53, 26472.582, 4.87123
79, 94.836, 1.22872, 235.49784, 1.10662, 1.58667, 27182.686, 26683.162, 4.7163
80, 94.526, 1.23757, 222.76786, 1.08818, 1.46075, 27010.702, 26893.646, 4.62702
81, 94.238, 1.22892, 241.66667, 1.07302, 1.52508, 26858.438, 27082.694, 4.40927
82, 93.84, 1.19663, 258.68545, 1.03448, 1.5538, 26675.49, 27314.258, 4.25859
83, 93.5, 1.21053, 236.71498, 1.07755, 1.54671, 26526.11, 27501.07, 4.15918
84, 93.152, 1.20395, 248.63388, 1.14066, 1.46358, 26360.866, 27696.464, 3.98571
85, 92.798, 1.2129, 236.17021, 1.05405, 1.43345, 26206.276, 27879.118, 3.81891
86, 92.436, 1.2349, 222.82609, 1.17317, 1.47163, 26029.844, 28077.006, 3.7561
87, 91.97, 1.10366, 255.24862, 1.0671, 1.48553, 25858.604, 28279.362, 3.62903
88, 91.614, 1.15789, 261.36364, 1.01087, 1.47766, 25697.868, 28471.146, 3.50407
89, 91.22, 1.15714, 235.80247, 1.09424, 1.49275, 25518.92, 28665.546, 3.42418
90, 90.754, 1.15556, 228.20513, 1.24438, 1.54266, 25333.932, 28860.976, 3.32919
91, 90.292, 1.14, 251.46199, 1.08372, 1.4527, 25175.152, 29044.822, 3.27801
92, 89.846, 1.2439, 250.98039, 1.09375, 1.49451, 25017.902, 29217.74, 3.2521
93, 89.458, 1.136, 257.74648, 1.02186, 1.50575, 24860.46, 29386.638, 3.14557
94, 88.96, 1.10853, 265.03497, 1.01583, 1.54828, 24666.482, 29594.614, 3.0641
95, 88.566, 1.13861, 260.86957, 1.07333, 1.41637, 24481.778, 29778.158, 2.91775
96, 88.13, 1.184, 282.43243, 1.05502, 1.3617, 24336.236, 29945.934, 2.86022
97, 87.73, 1.16514, 241.73228, 1.03257, 1.44922, 24158.442, 30124.512, 2.80786
98, 87.28, 1.09174, 273.10924, 1.03692, 1.44086, 23984.598, 30301.87, 2.72284
99, 86.842, 1.15888, 262.09677, 1.09538, 1.42481, 23807.116, 30483.01, 2.67265
100, 86.28, 1.14815, 273.3871, 0.99115, 1.47458, 23635.196, 30660.826, 2.65904
101, 85.814, 1.07339, 300.0, 1.06838, 1.42751, 23460.564, 30844.522, 2.57534
