time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 21.334, 1100.59061, 2.55426, 0.0, 25905.908, 0.0, 21.334
2, 0.0, 9.91, 1003.83451, 5.35163, 2.074, 30110.184, 5360.182, 30.17
3, 0.0, 9.618, 995.00936, 7.03866, 1.53165, 38590.546, 6332.056, 38.82
4, 0.0, 9.356, 992.51817, 8.70084, 1.70262, 46613.106, 7474.256, 47.008
5, 0.0, 9.08, 990.52863, 10.41783, 1.83684, 54100.12, 8833.454, 54.692
6, 0.0, 8.854, 986.89858, 11.94186, 2.01763, 61102.196, 10390.584, 61.944
7, 0.0, 8.328, 985.83093, 13.45432, 2.12714, 67427.71, 12069.094, 68.532
8, 0.0, 8.11, 985.45006, 14.82833, 2.22603, 73296.436, 13959.834, 74.692
9, 0.0, 7.722, 984.71898, 16.34929, 2.33929, 78620.304, 15980.17, 80.318
10, 0.0, 7.462, 986.86679, 17.71401, 2.47333, 83547.578, 18130.584, 85.554
11, 16.472, 7.352, 982.86181, 18.79768, 2.20531, 87917.972, 19688.328, 74.608
12, 21.198, 7.344, 979.57516, 20.09647, 4.89091, 89347.33, 24089.34, 72.384
13, 26.008, 6.876, 979.34846, 21.01188, 4.70757, 90606.232, 28218.134, 69.846
14, 30.034, 6.722, 984.82594, 22.07553, 4.9499, 91552.932, 32588.584, 67.602
15, 33.53, 6.35872, 980.46013, 22.75249, 5.25502, 91928.69, 37178.398, 65.218
16, 36.832, 6.314, 979.41083, 23.82956, 5.28112, 92354.834, 41715.632, 62.97
17, 39.196, 6.02008, 979.98666, 24.67155, 5.494, 92335.584, 46428.328, 61.108
18, 41.16, 6.098, 981.63332, 25.73204, 5.94589, 92109.1, 51485.976, 59.308
19, 42.946, 5.56313, 982.70893, 26.45528, 5.79719, 91591.074, 56338.688, 57.3
20, 44.01, 5.6994, 981.36428, 27.28484, 6.11089, 90998.048, 61415.594, 55.862
21, 45.058, 5.38632, 977.2133, 27.99274, 6.06827, 90121.584, 66351.778, 54.124
22, 45.98, 5.03232, 979.92774, 28.7755, 6.126, 88816.71, 71291.522, 52.058
23, 46.476, 4.94769, 984.13989, 29.36942, 6.15663, 87443.546, 76192.35, 50.348
24, 46.594, 4.77621, 983.11524, 30.2164, 6.348, 85754.83, 81174.976, 48.62
25, 46.542, 4.63454, 980.06932, 30.75818, 6.19238, 84114.172, 85928.62, 47.108
26, 46.586, 4.4829, 981.14901, 31.17155, 5.988, 82509.54, 90461.242, 45.532
27, 46.594, 4.42828, 985.85766, 31.65664, 5.81162, 81062.496, 94758.2, 44.108
28, 46.516, 4.21298, 989.88926, 32.24903, 5.97, 79265.738, 99185.93, 42.37
29, 46.01, 4.02642, 986.37052, 32.96929, 5.76954, 77485.702, 103378.056, 41.08
30, 45.798, 3.95706, 982.94574, 33.22029, 5.65191, 75753.692, 107415.242, 39.544
31, 45.158, 3.73975, 984.65753, 33.4246, 5.82731, 73704.514, 111548.744, 38.03
32, 44.404, 3.77778, 984.20479, 34.0808, 5.65531, 71827.36, 115514.858, 36.812
33, 43.576, 3.62733, 986.30137, 34.69387, 5.51102, 69960.37, 119297.196, 35.644
34, 42.75, 3.57708, 981.36284, 34.99169, 5.44266, 68095.382, 122974.618, 34.494
35, 42.036, 3.40211, 985.76733, 34.98807, 5.20202, 66317.116, 126361.506, 33.29
36, 41.152, 3.55115, 985.89065, 35.39952, 5.15631, 64736.168, 129701.49, 32.43
37, 40.314, 3.1639, 988.19672, 35.65362, 5.0503, 62933.844, 132910.066, 31.298
38, 39.278, 3.21186, 990.76517, 36.13316, 5.01207, 61179.036, 136044.302, 30.384
39, 38.488, 2.96624, 990.04267, 36.38003, 4.68537, 59482.98, 138887.024, 29.31
40, 37.596, 2.96391, 982.80802, 36.57143, 4.76113, 57746.53, 141718.44, 28.29
41, 36.676, 2.90618, 984.59281, 36.56557, 4.57755, 56143.238, 144345.354, 27.45
42, 35.8, 2.89542, 986.45598, 36.68879, 4.41935, 54599.426, 146845.562, 26.6
43, 35.018, 2.82468, 983.14176, 36.98519, 4.18661, 53208.75, 149125.964, 25.864
44, 34.028, 2.76392, 989.52458, 37.24349, 4.32727, 51617.944, 151492.0, 25.052
