time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 1.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 100.0, 99.0, 363.31515, 0.33381, 0.0, 33396.01, 0.0, 0.0
2, 100.0, 0.0, 0.0, 0.0, 0.0, 33129.068, 0.0, 0.0
3, 100.0, 0.0, 0.0, 0.0, 0.0, 33123.542, 0.0, 0.0
4, 100.0, 0.0, 0.0, 0.0, 0.0, 33116.412, 0.0, 0.0
5, 100.0, 0.0, 0.0, 0.0, 0.0, 33107.192, 0.0, 0.0
6, 100.0, 0.0, 0.0, 0.0, 0.0, 33096.572, 0.0, 0.0
7, 100.0, 0.0, 0.0, 0.0, 0.0, 33084.736, 0.0, 0.0
8, 100.0, 0.0, 0.0, 0.0, 0.0, 33071.1, 0.0, 0.0
9, 100.0, 0.0, 0.0, 0.0, 0.0, 33056.246, 0.0, 0.0
10, 100.0, 0.0, 0.0, 0.0, 0.0, 33039.794, 0.0, 0.0
11, 100.0, 0.0, 0.0, 0.0, 0.0, 32964.808, 0.0, 0.0
12, 100.0, 0.0, 0.0, 0.0, 0.0, 32887.894, 0.0, 0.0
13, 100.0, 0.0, 0.0, 0.0, 0.0, 32812.084, 0.0, 0.0
14, 100.0, 0.0, 0.0, 0.0, 0.0, 32737.328, 0.0, 0.0
15, 100.0, 0.0, 0.0, 0.0, 0.0, 32663.796, 0.0, 0.0
16, 100.0, 0.0, 0.0, 0.0, 0.0, 32591.042, 0.0, 0.0
17, 100.0, 0.0, 0.0, 0.0, 0.0, 32519.572, 0.0, 0.0
18, 100.0, 0.0, 0.0, 0.0, 0.0, 32449.11, 0.0, 0.0
19, 100.0, 0.0, 0.0, 0.0, 0.0, 32379.352, 0.0, 0.0
20, 100.0, 0.0, 0.0, 0.0, 0.0, 32309.84, 0.0, 0.0
21, 100.0, 0.0, 0.0, 0.0, 0.0, 32240.542, 0.0, 0.0
22, 100.0, 0.0, 0.0, 0.0, 0.0, 32171.794, 0.0, 0.0
23, 100.0, 0.0, 0.0, 0.0, 0.0, 32102.222, 0.0, 0.0
24, 100.0, 0.0, 0.0, 0.0, 0.0, 32033.774, 0.0, 0.0
25, 100.0, 0.0, 0.0, 0.0, 0.0, 31965.566, 0.0, 0.0
26, 100.0, 0.0, 0.0, 0.0, 0.0, 31896.744, 0.0, 0.0
27, 100.0, 0.0, 0.0, 0.0, 0.0, 31827.824, 0.0, 0.0
28, 100.0, 0.0, 0.0, 0.0, 0.0, 31759.752, 0.0, 0.0
29, 100.0, 0.0, 0.0, 0.0, 0.0, 31691.196, 0.0, 0.0
30, 100.0, 0.0, 0.0, 0.0, 0.0, 31623.096, 0.0, 0.0
31, 100.0, 0.0, 0.0, 0.0, 0.0, 31555.76, 0.0, 0.0
32, 100.0, 0.0, 0.0, 0.0, 0.0, 31488.004, 0.0, 0.0
33, 100.0, 0.0, 0.0, 0.0, 0.0, 31419.634, 0.0, 0.0
34, 100.0, 0.0, 0.0, 0.0, 0.0, 31352.174, 0.0, 0.0
