time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 1031.826, 485.6187, 23.19098, 0.0, 443341.952, 0.0, 1031.826
2, 0.0, 491.04, 443.76833, 55.529, 51.692, 610276.528, 23434.302, 1472.174
3, 0.0, 473.546, 427.52341, 75.67581, 48.178, 765675.988, 44666.594, 1897.542
4, 0.0, 457.412, 412.82476, 94.64971, 58.154, 901284.76, 69918.858, 2296.8
5, 0.0, 444.352, 400.99516, 112.45697, 67.822, 1020755.93, 98900.824, 2673.33
6, 0.0, 430.604, 389.41348, 129.22228, 76.7, 1125695.696, 131097.286, 3027.234
7, 0.0, 416.216, 379.88448, 144.88136, 84.426, 1218209.948, 165909.67, 3359.024
8, 0.0, 403.716, 370.63183, 159.73057, 92.912, 1299540.088, 203755.26, 3669.828
9, 0.0, 388.424, 364.49601, 173.55128, 100.24, 1371196.53, 243928.136, 3958.012
10, 0.0, 375.958, 355.54769, 186.70448, 107.134, 1433876.858, 286225.712, 4226.836
11, 803.72, 363.68, 349.63704, 198.12947, 93.52, 1482186.15, 318580.574, 3693.276
12, 1040.488, 352.82, 345.3489, 207.99241, 236.738, 1483176.006, 410772.944, 3572.59
13, 1277.93, 339.596, 345.03646, 217.28624, 219.094, 1488542.232, 492792.032, 3455.65
14, 1479.964, 329.278, 343.06574, 226.14151, 238.214, 1487995.138, 580366.528, 3344.68
15, 1654.82, 319.208, 342.5854, 234.62237, 253.572, 1483411.192, 671381.982, 3235.46
16, 1803.52, 307.11, 342.28778, 243.02188, 266.128, 1474935.46, 764840.536, 3127.742
17, 1927.11, 297.45, 342.95176, 250.89151, 275.902, 1463843.014, 859899.642, 3025.7
18, 2030.386, 287.39, 344.65709, 258.63615, 285.446, 1450272.008, 956385.568, 2924.368
19, 2112.408, 277.982, 345.8893, 266.07918, 292.112, 1434944.626, 1053106.468, 2828.216
20, 2178.822, 268.408, 346.89354, 273.20272, 295.618, 1418183.672, 1149359.13, 2734.592
21, 2229.718, 260.516, 349.59849, 280.3035, 300.06, 1399845.66, 1244268.852, 2644.152
22, 2267.446, 252.804, 349.52374, 286.88186, 301.83, 1379926.852, 1337015.972, 2557.398
23, 2292.172, 244.124, 352.28818, 293.04157, 303.0, 1358665.842, 1427805.176, 2473.796
24, 2307.616, 236.006, 354.81301, 298.88002, 301.132, 1336792.782, 1515967.448, 2393.226
25, 2314.932, 228.948, 357.2689, 304.42753, 300.23, 1314472.61, 1601836.97, 2314.628
26, 2312.442, 220.302, 357.52285, 309.80669, 298.166, 1290893.056, 1685619.758, 2239.254
27, 2304.512, 213.47, 359.87727, 314.7487, 295.11, 1267284.882, 1766905.572, 2165.544
28, 2288.57, 206.722, 364.18475, 319.34352, 292.884, 1243801.034, 1845997.202, 2095.324
29, 2268.368, 198.54, 365.07001, 323.95265, 288.094, 1219874.44, 1922493.936, 2025.972
30, 2242.436, 193.672, 366.76959, 328.22316, 284.854, 1196140.688, 1996987.208, 1960.722
31, 2213.736, 187.258, 369.31399, 332.32887, 279.494, 1172580.426, 2069028.702, 1897.186
32, 2182.688, 180.12, 371.07484, 336.30718, 273.88, 1148938.25, 2138419.99, 1834.474
33, 2148.292, 174.628, 374.82534, 339.91692, 269.124, 1125619.792, 2205528.506, 1774.374
34, 2111.482, 169.024, 376.7749, 343.3971, 264.216, 1102348.122, 2270294.972, 1715.992
35, 2073.272, 163.122, 379.6974, 346.66645, 258.232, 1079435.464, 2332340.172, 1659.092
36, 2031.184, 158.032, 383.03635, 349.88269, 254.458, 1056518.504, 2392444.156, 1604.754
37, 1989.89, 152.736, 383.98937, 352.87204, 247.572, 1033606.694, 2450175.8, 1551.212
38, 1946.156, 148.958, 386.59219, 355.52671, 242.472, 1011244.654, 2505716.004, 1501.432
39, 1901.678, 142.868, 388.87645, 358.24551, 236.518, 988735.128, 2558970.718, 1452.26
