time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 2065.142, 121.39427, 2.40121, 0.0, 227077.32, 0.0, 2065.142
2, 0.0, 980.2, 94.79025, 5.53506, 101.678, 301360.47, 11843.078, 2944.664
3, 0.0, 948.142, 92.99219, 7.33137, 96.146, 374604.768, 21675.924, 3796.66
4, 0.0, 919.028, 91.5637, 9.05576, 116.32, 441420.052, 33307.112, 4599.368
5, 0.0, 885.022, 90.30239, 10.70355, 135.386, 501743.546, 46616.734, 5349.004
6, 0.0, 859.034, 89.08146, 12.25833, 154.372, 556569.392, 61545.384, 6053.666
7, 0.0, 829.49, 88.03964, 13.74497, 170.522, 606332.298, 77684.914, 6712.634
8, 0.0, 802.016, 87.08405, 15.14869, 186.342, 651420.822, 95091.798, 7328.308
9, 0.0, 777.412, 86.27575, 16.51315, 200.562, 692447.742, 113606.092, 7905.158
10, 0.0, 751.788, 85.53715, 17.80883, 214.788, 729532.656, 133227.656, 8442.158
11, 1608.26, 728.238, 84.64128, 18.9338, 187.076, 760040.736, 148014.218, 7375.06
12, 2079.818, 703.7, 84.25636, 19.92622, 472.644, 762005.62, 192788.292, 7134.558
13, 2554.232, 680.07, 84.17192, 20.87222, 437.88, 768204.53, 230734.644, 6902.334
14, 2962.862, 658.824, 83.90344, 21.7621, 477.286, 770885.44, 271252.676, 6675.242
15, 3307.312, 635.438, 83.74601, 22.61779, 507.77, 770786.964, 313355.386, 6458.46
16, 3601.344, 615.208, 83.73363, 23.44956, 533.422, 768422.904, 356788.386, 6246.214
17, 3846.312, 594.568, 83.69034, 24.25859, 554.244, 764171.49, 401023.34, 6041.57
18, 4048.3, 575.588, 83.77902, 25.02333, 570.71, 758344.436, 445856.63, 5844.46
19, 4215.424, 557.42, 83.96398, 25.76937, 581.838, 751375.984, 490857.77, 5652.918
20, 4347.498, 540.414, 84.06444, 26.50026, 591.578, 743459.396, 535801.404, 5469.68
21, 4450.97, 522.366, 84.25395, 27.19656, 597.212, 734236.866, 580147.156, 5291.362
22, 4526.506, 503.24, 84.41658, 27.83291, 601.676, 723696.02, 623776.062, 5117.39
23, 4576.96, 486.584, 84.56957, 28.46411, 605.064, 712057.87, 666698.556, 4948.456
24, 4606.612, 472.248, 84.7614, 29.00975, 604.902, 699806.592, 708673.694, 4786.15
25, 4619.864, 456.172, 85.11965, 29.56272, 598.816, 687160.068, 749477.282, 4630.254
26, 4617.214, 440.654, 85.21425, 30.06497, 595.03, 674005.624, 789273.37, 4478.528
27, 4600.036, 426.12, 85.60359, 30.53309, 589.646, 660633.96, 827993.554, 4332.18
28, 4569.774, 411.494, 85.80052, 30.99503, 584.868, 646894.024, 865756.444, 4189.068
29, 4531.962, 398.68, 86.13725, 31.41407, 574.498, 633243.606, 902329.466, 4051.062
30, 4484.934, 384.918, 86.30202, 31.80994, 566.846, 619448.736, 937837.074, 3916.162
31, 4427.796, 372.196, 86.63016, 32.20459, 559.256, 605570.506, 972323.748, 3786.24
32, 4363.22, 361.038, 86.84017, 32.54489, 549.9, 591731.976, 1005702.22, 3661.954
33, 4293.942, 349.34, 87.33268, 32.87093, 537.526, 578193.412, 1037728.72, 3543.046
34, 4221.376, 338.028, 87.51997, 33.18999, 526.454, 564781.09, 1068480.438, 3427.186
35, 4144.782, 326.778, 87.7201, 33.52585, 516.346, 551304.092, 1098189.098, 3314.212
36, 4063.048, 314.864, 88.19173, 33.8095, 506.152, 537860.632, 1126775.446, 3204.658
37, 3978.702, 303.842, 88.43807, 34.05016, 494.226, 524586.176, 1154086.68, 3098.62
38, 3892.808, 296.14, 88.53853, 34.2772, 483.714, 511489.236, 1180400.928, 2996.94
39, 3804.748, 285.102, 88.87275, 34.50615, 471.672, 498591.068, 1205455.408, 2898.43
