time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 1414.20833, 474.33046, 31.15651, 0.0, 583831.26042, 0.0, 1414.20833
2, 0.0, 675.14063, 426.26922, 74.21357, 69.06771, 796955.77083, 30393.40625, 2021.28125
3, 0.0, 651.79167, 406.06022, 100.8523, 66.58854, 990389.23438, 59002.28646, 2606.48438
4, 0.0, 632.20833, 389.23993, 125.69859, 79.88021, 1157423.25, 92547.45313, 3158.8125
5, 0.0, 609.50521, 373.37748, 148.78187, 92.96354, 1300012.78646, 131201.72396, 3675.35417
6, 0.0, 588.92188, 359.77201, 170.16717, 104.43229, 1423329.69792, 173550.67708, 4159.84375
7, 0.0, 571.93229, 347.42421, 190.22925, 116.73958, 1530519.49479, 219839.125, 4615.03646
8, 0.0, 549.32813, 338.48167, 208.90423, 128.38021, 1623120.19271, 269975.60938, 5035.98438
9, 0.0, 533.63542, 330.63304, 226.65755, 136.68229, 1705311.34375, 322373.71875, 5432.9375
10, 0.0, 518.22917, 322.27136, 243.22365, 146.57292, 1777520.77604, 377550.97917, 5804.59375
11, 1104.66146, 501.125, 315.1347, 258.77864, 128.40104, 1845067.5, 423065.88542, 5072.65625
12, 1593.50521, 483.68229, 309.23794, 273.08899, 160.39583, 1897716.64063, 481095.77083, 4907.09896
13, 2066.33854, 468.11458, 304.29582, 286.95225, 155.11458, 1947036.95313, 535474.53646, 4747.26563
14, 2515.88021, 450.97917, 300.11664, 299.75547, 158.53646, 1991181.72396, 589758.57292, 4590.16667
15, 2941.13021, 437.30729, 293.13507, 311.94631, 162.05729, 2029891.64583, 644770.36458, 4440.16667
16, 3342.39063, 421.02604, 290.82598, 323.53572, 165.91667, 2064419.5625, 700087.78125, 4294.01563
17, 3725.88542, 407.86458, 287.28132, 334.56728, 167.02083, 2095720.94271, 754742.24479, 4151.36458
18, 4085.40104, 394.5625, 283.7927, 345.16173, 170.80208, 2123350.80208, 809799.58333, 4015.60938
19, 4426.39583, 382.58333, 280.97092, 355.0806, 171.83854, 2148259.20833, 864556.0625, 3885.35938
20, 4750.0625, 370.65625, 279.5436, 364.55507, 175.90104, 2170042.20833, 920410.0, 3756.44792
21, 5056.46875, 356.5625, 275.07304, 373.72679, 177.14063, 2188636.69271, 975892.75, 3629.46354
22, 5341.71875, 346.02083, 273.01463, 382.16281, 180.22917, 2204854.96354, 1031610.9375, 3510.00521
23, 5612.32813, 336.91146, 271.83978, 390.50692, 180.82292, 2219499.94792, 1086867.44792, 3395.48438
24, 5864.45833, 323.66146, 269.73271, 398.42865, 183.13021, 2231385.28125, 1142536.91667, 3283.88542
