time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 1419.272, 471.32051, 31.47351, 0.0, 585534.952, 0.0, 1419.272
2, 0.0, 673.462, 426.31507, 74.44312, 69.784, 795053.282, 33936.274, 2023.95
3, 0.0, 652.746, 406.22692, 100.96144, 66.66, 989143.144, 62374.488, 2610.036
4, 0.0, 631.86, 388.34868, 125.83809, 80.074, 1155699.418, 95904.484, 3161.822
5, 0.0, 611.326, 373.2035, 148.97962, 92.436, 1299285.258, 133841.56, 3680.712
6, 0.0, 591.362, 360.32075, 170.48177, 105.224, 1423416.822, 176265.936, 4166.85
7, 0.0, 571.534, 348.89963, 190.5408, 116.794, 1531165.758, 222452.438, 4621.59
8, 0.0, 553.684, 339.06163, 209.44927, 128.812, 1624910.354, 272654.382, 5046.462
9, 0.0, 533.932, 330.34356, 227.17226, 137.03, 1707035.296, 325047.068, 5443.364
10, 0.0, 516.702, 322.5302, 243.77399, 147.028, 1778814.522, 380448.29, 5813.038
11, 1105.446, 499.634, 315.63705, 259.26362, 128.696, 1846154.832, 426043.122, 5078.53
12, 1593.114, 483.512, 309.06162, 273.77562, 161.348, 1898645.096, 484052.262, 4913.026
13, 2068.074, 467.568, 304.4092, 287.35301, 153.76, 1948269.284, 537770.924, 4751.874
14, 2518.978, 452.28, 299.44946, 300.35612, 158.656, 1992396.464, 592116.46, 4594.594
15, 2946.214, 438.17, 295.12746, 312.52321, 161.274, 2031956.792, 646721.974, 4444.254
16, 3350.174, 421.578, 290.21913, 324.09003, 165.512, 2066425.92, 701948.39, 4296.36
17, 3732.826, 409.24, 287.13469, 335.13883, 167.632, 2097618.632, 757066.054, 4155.316
18, 4095.622, 395.274, 283.38823, 345.68626, 171.056, 2125128.386, 812345.43, 4016.738
19, 4436.802, 383.61, 280.6444, 355.59297, 172.866, 2149806.458, 867641.47, 3886.302
20, 4758.746, 369.92, 278.0466, 365.18781, 175.116, 2171290.096, 923221.646, 3759.162
21, 5062.3, 357.748, 276.35934, 374.18369, 177.39, 2190392.212, 978585.036, 3635.966
22, 5349.78, 347.214, 274.02409, 382.91612, 179.226, 2207051.5, 1034144.706, 3516.474
23, 5619.234, 333.698, 271.43705, 391.08115, 180.458, 2220954.448, 1089743.38, 3400.26
24, 5872.658, 324.344, 269.93871, 398.96121, 183.226, 2232942.432, 1145454.762, 3287.954
25, 6111.42, 313.126, 268.62669, 406.55944, 182.756, 2243296.348, 1200415.36, 3179.562
26, 6333.414, 302.29, 267.79913, 413.64341, 184.61, 2251716.464, 1255525.928, 3075.248
27, 6542.222, 293.416, 266.52943, 420.53424, 184.804, 2258742.036, 1310234.082, 2975.052
28, 6736.628, 284.334, 266.26432, 427.13646, 186.95, 2264097.414, 1365367.312, 2878.03
29, 6917.858, 273.004, 264.95216, 433.58358, 187.428, 2267853.016, 1419879.674, 2782.376
30, 7087.104, 265.226, 263.63177, 439.45528, 187.114, 2270428.452, 1474042.76, 2691.242
31, 7243.512, 257.46, 263.05834, 445.18864, 187.98, 2271967.264, 1527794.236, 2604.314
32, 7389.086, 248.618, 263.79023, 450.92834, 188.592, 2272324.876, 1581476.39, 2518.766
33, 7522.936, 239.97, 263.1954, 456.14392, 187.562, 2271653.27, 1634555.526, 2437.324
34, 7646.38, 232.46, 263.14635, 461.24003, 188.046, 2269899.076, 1687539.924, 2358.294
35, 7759.804, 223.842, 263.39561, 465.98993, 187.95, 2267147.802, 1740061.082, 2280.762
36, 7863.834, 216.814, 264.42942, 470.96913, 187.768, 2263607.098, 1792312.862, 2205.778
37, 7959.698, 210.292, 262.53495, 475.18964, 186.896, 2259231.314, 1843916.082, 2133.31
