time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 12.832, 1005.20574, 0.10497, 0.0, 12466.428, 0.0, 12.832
2, 0.0, 6.11446, 468.24302, 0.26006, 1.598, 13753.132, 1447.278, 18.324
3, 0.0, 6.05221, 417.08693, 0.30928, 1.40756, 15842.154, 1860.934, 23.682
4, 0.0, 5.87149, 366.00547, 0.35788, 1.32824, 17452.498, 2385.534, 28.834
5, 0.0, 5.49899, 330.44274, 0.40339, 1.44404, 18826.77, 2811.242, 33.5
6, 0.0, 5.37827, 310.66218, 0.44171, 1.58983, 20031.796, 3259.688, 37.908
7, 0.0, 5.18109, 305.16505, 0.46946, 1.63665, 20981.088, 3873.378, 42.004
8, 0.0, 5.01212, 285.65095, 0.50769, 1.66387, 21840.044, 4421.166, 45.778
9, 0.0, 5.04024, 288.18363, 0.51642, 1.75362, 22717.72, 4974.92, 49.578
10, 0.0, 4.65524, 273.19186, 0.55707, 1.79028, 23362.462, 5577.902, 52.796
11, 9.81579, 4.48374, 275.15866, 0.5598, 1.76765, 24096.988, 5993.1, 46.308
12, 14.37, 4.37374, 265.17321, 0.59659, 1.85316, 24530.706, 6636.796, 44.502
13, 18.816, 4.36032, 262.81337, 0.6089, 1.85039, 25082.588, 7144.568, 42.954
14, 23.0, 4.26423, 247.95043, 0.6559, 1.81167, 25490.016, 7703.042, 41.6
15, 26.752, 3.99195, 253.37702, 0.66421, 1.89313, 25908.308, 8214.152, 40.328
16, 30.544, 3.97963, 244.06346, 0.67184, 1.90476, 26285.772, 8713.068, 38.924
17, 33.964, 3.7898, 240.06462, 0.70144, 1.99737, 26594.49, 9217.784, 37.7
18, 37.174, 3.82062, 238.47814, 0.72188, 2.05357, 26897.562, 9718.684, 36.586
19, 40.314, 3.54132, 241.89032, 0.71153, 2.0481, 27169.328, 10196.07, 35.256
20, 43.186, 3.4321, 241.18705, 0.74795, 2.0, 27337.576, 10751.128, 34.108
21, 45.97, 3.35052, 245.53846, 0.73835, 1.9641, 27549.51, 11255.164, 33.042
22, 48.502, 3.34388, 239.62145, 0.76988, 2.03722, 27696.922, 11783.756, 32.038
23, 51.032, 3.18571, 228.18706, 0.79057, 1.93976, 27821.432, 12287.288, 31.02
24, 53.338, 3.39746, 237.83447, 0.78048, 2.00737, 28013.434, 12772.896, 30.294
25, 55.6, 3.14346, 233.8255, 0.79564, 1.96535, 28147.788, 13247.176, 29.424
26, 57.552, 2.98301, 236.37011, 0.81481, 2.0365, 28202.112, 13767.434, 28.608
27, 59.448, 2.82328, 236.71756, 0.83038, 2.16176, 28151.482, 14348.336, 27.568
28, 61.412, 2.83589, 232.79321, 0.84819, 1.95012, 28201.276, 14810.214, 26.632
29, 63.038, 2.62857, 236.53846, 0.85825, 2.08537, 28200.58, 15284.008, 25.688
30, 64.614, 2.70614, 236.79092, 0.84463, 2.01636, 28228.96, 15746.62, 24.854
31, 66.032, 2.60222, 231.93851, 0.88144, 2.14563, 28157.46, 16267.07, 24.01
32, 67.446, 2.45415, 227.31317, 0.8955, 2.00976, 28085.992, 16753.326, 23.196
33, 68.738, 2.46137, 239.55157, 0.87982, 2.12687, 28089.944, 17186.398, 22.424
34, 70.018, 2.32805, 234.01361, 0.91113, 2.21951, 27955.204, 17704.99, 21.382
35, 71.204, 2.35648, 230.64833, 0.90886, 2.04963, 27861.626, 18169.868, 20.58
36, 72.112, 2.32251, 228.07193, 0.9286, 2.19082, 27752.532, 18636.574, 19.86
37, 72.964, 2.09133, 236.28219, 0.92844, 2.02821, 27662.92, 19048.422, 19.212
38, 73.738, 2.16351, 233.954, 0.92135, 2.04578, 27525.71, 19512.34, 18.566
39, 74.348, 2.097, 233.59031, 0.93494, 2.14461, 27400.792, 19960.662, 18.022
40, 75.03, 2.04286, 241.84149, 0.93976, 2.07614, 27283.75, 20390.672, 17.42
41, 75.604, 1.95433, 232.84133, 0.94982, 2.03828, 27119.832, 20830.872, 16.768
42, 76.088, 1.99752, 247.08798, 0.92327, 2.06015, 26942.71, 21302.794, 16.254
43, 76.504, 1.98519, 244.15423, 0.97045, 2.10732, 26800.69, 21733.22, 15.718
44, 76.888, 1.94656, 242.7451, 0.96554, 2.06061, 26628.334, 22172.488, 15.232
45, 77.224, 1.91948, 244.3843, 0.98007, 2.0533, 26440.968, 22615.51, 14.756
46, 77.432, 1.87339, 256.41379, 0.95266, 2.12591, 26209.07, 23112.912, 14.242
47, 77.528, 1.75853, 254.92537, 0.98536, 2.01, 26016.594, 23540.83, 13.878
48, 77.666, 1.69318, 251.67785, 0.954, 2.01003, 25822.038, 23928.35, 13.328
49, 77.766, 1.7341, 251.0, 0.99004, 2.02906, 25608.694, 24335.94, 12.752
50, 77.758, 1.6875, 257.07071, 0.95743, 1.9878, 25422.578, 24719.658, 12.318
51, 77.656, 1.65143, 271.97232, 0.93321, 2.04612, 25243.626, 25104.514, 11.89
52, 77.652, 1.66571, 256.22837, 0.99527, 1.97052, 25043.53, 25491.974, 11.446
53, 77.596, 1.64815, 267.97753, 0.99651, 2.0, 24801.1, 25911.22, 10.998
54, 77.508, 1.61364, 261.77062, 0.96003, 1.94574, 24592.802, 26270.054, 10.574
55, 77.296, 1.60778, 244.69274, 1.03805, 2.00743, 24333.274, 26682.434, 10.238
56, 77.044, 1.54688, 272.32323, 1.02967, 2.04124, 24088.794, 27087.416, 9.896
57, 76.826, 1.50323, 250.85837, 1.00941, 1.96042, 23844.674, 27455.6, 9.56
58, 76.442, 1.52117, 268.30835, 1.00479, 1.8607, 23671.75, 27768.58, 9.382
59, 76.098, 1.48845, 268.51441, 1.01569, 1.98433, 23443.424, 28127.65, 9.108
60, 75.784, 1.47653, 287.28606, 0.99574, 1.9492, 23207.44, 28487.372, 8.782
61, 75.224, 1.48, 274.69287, 1.05993, 2.07712, 22931.726, 28874.484, 8.54
62, 74.864, 1.49097, 262.46973, 1.06181, 1.86329, 22717.0, 29194.068, 8.254
63, 74.472, 1.4947, 276.59574, 1.00085, 1.83, 22500.336, 29532.528, 8.028
64, 74.12, 1.48097, 260.51402, 1.06996, 1.7931, 22295.312, 29848.096, 7.884
65, 73.76, 1.35688, 301.09589, 0.98999, 1.83938, 22055.628, 30195.326, 7.58434
66, 73.41, 1.40964, 259.54416, 1.03622, 1.81793, 21838.75, 30482.534, 7.268
67, 72.962, 1.396, 305.44413, 1.02533, 1.83862, 21610.458, 30811.608, 7.024
68, 72.488, 1.43191, 282.6087, 1.05673, 1.89779, 21390.51, 31125.754, 6.87375
69, 72.066, 1.34363, 297.98851, 1.05207, 1.73046, 21212.862, 31397.318, 6.694
70, 71.538, 1.34524, 279.35103, 1.04224, 1.81471, 21000.134, 31686.348, 6.58116
71, 71.002, 1.30043, 308.91089, 1.01709, 1.89014, 20769.738, 31989.942, 6.39357
