time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 206.4, 262.34981, 0.51273, 0.0, 49908.2, 0.0, 206.4
2, 0.0, 97.44, 148.80542, 1.12598, 11.068, 60642.9, 3115.392, 293.772
3, 0.0, 95.394, 134.2684, 1.39953, 9.502, 71532.388, 4867.236, 379.664
4, 0.0, 92.086, 125.68034, 1.64135, 12.096, 80784.948, 7024.61, 459.654
5, 0.0, 88.07, 120.00908, 1.8664, 13.398, 88884.41, 9301.368, 534.326
6, 0.0, 86.456, 116.07986, 2.07093, 15.384, 96177.85, 11815.496, 605.398
7, 0.0, 83.042, 112.89468, 2.2656, 17.208, 102696.456, 14410.394, 671.232
8, 0.0, 80.638, 111.28996, 2.44815, 18.438, 108647.614, 17140.172, 733.432
9, 0.0, 77.374, 108.94874, 2.62962, 20.186, 113885.044, 20008.266, 790.62
10, 0.0, 74.922, 107.9843, 2.77309, 21.602, 118674.718, 22956.592, 843.94
11, 160.578, 72.726, 106.88062, 2.90984, 18.7, 122776.656, 24870.892, 737.388
12, 207.218, 70.108, 106.68968, 3.02789, 47.52, 120034.562, 33364.83, 713.336
13, 255.384, 67.952, 107.1315, 3.15239, 43.33, 119345.572, 39599.562, 689.792
14, 296.336, 65.616, 107.33053, 3.23997, 47.21, 118264.734, 46061.794, 667.246
15, 330.226, 63.122, 107.65185, 3.35769, 50.97, 116866.582, 52659.38, 645.508
16, 360.538, 61.74, 108.0013, 3.45891, 52.974, 115516.558, 59132.678, 623.962
17, 385.326, 59.498, 108.37003, 3.54592, 55.492, 113866.398, 65744.794, 603.18
18, 406.238, 58.432, 108.58091, 3.65788, 56.484, 112380.882, 72126.654, 584.216
19, 422.122, 55.572, 109.53718, 3.73751, 58.474, 110700.238, 78485.99, 565.43
20, 435.66, 53.89, 109.55279, 3.85802, 58.702, 108992.36, 84723.16, 547.08
21, 445.624, 52.39, 109.92174, 3.92905, 60.066, 107063.32, 90942.804, 529.44
22, 452.606, 50.338, 111.31153, 3.98986, 60.168, 105012.17, 97031.742, 512.628
23, 457.964, 49.306, 111.6862, 4.09225, 60.084, 103066.456, 102832.788, 496.492
24, 461.374, 47.67, 112.56136, 4.16154, 60.402, 101006.332, 108544.522, 480.35
25, 462.398, 46.056, 112.82352, 4.22701, 60.408, 98929.366, 114048.702, 464.974
26, 462.032, 44.11, 113.71571, 4.30506, 59.752, 96822.334, 119363.814, 449.698
27, 459.842, 42.702, 114.37403, 4.37277, 59.854, 94634.284, 124599.064, 434.736
28, 457.39, 41.532, 115.63132, 4.41937, 58.23, 92551.888, 129631.702, 420.49
29, 454.19, 39.364, 115.63865, 4.50879, 56.822, 90441.448, 134428.32, 406.232
30, 449.434, 38.668, 117.85456, 4.49364, 56.6, 88417.552, 139133.166, 393.056
31, 443.514, 37.798, 118.56712, 4.58448, 56.278, 86426.274, 143719.376, 380.496
32, 437.132, 35.918, 120.3018, 4.63296, 55.102, 84416.866, 148143.732, 367.694
33, 429.94, 34.668, 120.56075, 4.6704, 54.508, 82375.014, 152439.21, 355.046
34, 422.656, 33.72, 121.28707, 4.71964, 52.916, 80459.772, 156498.854, 343.134
35, 415.256, 32.73, 123.18362, 4.77305, 51.704, 78601.002, 160424.138, 331.56
36, 407.308, 32.07, 123.83536, 4.81216, 50.368, 76847.804, 164156.116, 321.21
37, 398.582, 30.398, 125.0148, 4.83132, 49.768, 74985.082, 167808.696, 310.566
38, 389.85, 29.532, 126.13436, 4.85879, 48.692, 73185.288, 171303.182, 300.138
39, 380.548, 28.572, 128.30043, 4.90649, 47.618, 71455.002, 174652.396, 290.394
40, 372.21, 27.44, 129.52624, 4.91351, 45.76, 69784.76, 177816.082, 280.412
41, 363.59, 26.682, 131.1221, 4.96856, 44.782, 68140.47, 180890.318, 270.932
42, 354.502, 25.794, 133.45739, 4.99436, 43.558, 66598.728, 183790.082, 262.256
43, 345.246, 25.124, 134.13469, 4.99448, 42.666, 65061.104, 186604.202, 253.97
44, 336.4, 24.084, 135.6087, 5.04115, 41.488, 63562.31, 189268.072, 245.412
45, 328.196, 23.544, 136.42542, 5.08288, 39.628, 62201.586, 191725.668, 237.532
46, 319.59, 22.722, 138.64977, 5.08577, 39.366, 60741.848, 194210.396, 229.494
47, 310.952, 21.936, 140.08935, 5.09352, 37.832, 59395.644, 196497.834, 222.236
48, 302.292, 21.118, 142.84497, 5.11012, 36.916, 58098.14, 198672.812, 215.098
49, 293.694, 20.436, 143.81484, 5.14957, 36.002, 56794.868, 200767.424, 208.13
50, 285.15, 19.628, 145.99552, 5.19088, 35.246, 55485.788, 202787.398, 201.056
51, 276.95, 19.874, 147.33823, 5.16543, 33.932, 54356.672, 204683.276, 195.198
52, 268.988, 18.48, 149.41558, 5.17579, 33.014, 53111.542, 206521.606, 188.626
53, 261.216, 17.812, 152.11094, 5.17834, 31.916, 51949.624, 208220.292, 182.294
54, 253.474, 17.4, 155.34483, 5.1909, 30.966, 50854.586, 209837.59, 176.47
55, 246.056, 16.744, 157.31008, 5.22544, 29.934, 49807.32, 211333.326, 170.698
56, 238.958, 16.228, 158.13409, 5.19718, 28.91, 48777.81, 212744.668, 165.114
57, 231.65, 15.466, 159.61464, 5.21672, 28.496, 47692.804, 214113.666, 159.392
58, 224.732, 14.968, 162.93426, 5.23569, 27.15, 46701.542, 215350.614, 154.128
59, 217.652, 14.804, 166.34693, 5.2274, 26.816, 45737.756, 216584.438, 149.196
60, 211.266, 14.462, 166.78191, 5.25232, 25.208, 44879.812, 217660.666, 144.836
61, 205.496, 13.852, 169.83829, 5.24033, 24.956, 43978.054, 218717.396, 139.502
62, 199.348, 13.326, 168.61774, 5.26222, 24.04, 43049.48, 219694.324, 134.936
63, 193.196, 12.972, 172.81838, 5.24641, 23.516, 42151.642, 220635.088, 130.544
64, 187.318, 12.24, 175.78431, 5.27933, 22.698, 41245.382, 221489.912, 125.964
65, 180.964, 12.104, 176.10707, 5.25099, 22.432, 40346.35, 222322.468, 121.99
66, 175.146, 11.594, 180.1794, 5.23954, 21.468, 39479.412, 223079.798, 117.934
67, 169.576, 11.598, 182.06587, 5.23414, 20.508, 38732.608, 223742.156, 114.594
68, 164.108, 10.82, 185.50832, 5.29105, 19.908, 37908.82, 224381.87, 110.974
