time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 205.52, 525.43305, 5.34451, 0.0, 103062.1, 0.0, 205.52
2, 0.0, 98.614, 487.36488, 12.33851, 11.05, 139505.258, 9103.01, 294.084
3, 0.0, 94.922, 483.39689, 16.80795, 9.818, 179161.284, 13805.89, 379.188
4, 0.0, 91.254, 478.54341, 21.14933, 11.808, 215480.404, 19473.914, 458.634
5, 0.0, 88.662, 475.67165, 25.34026, 13.67, 249223.436, 25974.628, 533.626
6, 0.0, 85.952, 472.0309, 29.32505, 15.366, 280346.316, 33283.3, 604.212
7, 0.0, 82.804, 469.83238, 33.20581, 16.958, 308956.89, 41252.292, 670.058
8, 0.0, 80.682, 466.46092, 36.86064, 18.54, 335403.08, 49962.306, 732.2
9, 0.0, 78.08, 464.21619, 40.37957, 19.754, 359822.824, 59177.656, 790.526
10, 0.0, 75.212, 461.203, 43.77468, 21.294, 381919.76, 69081.212, 844.444
11, 160.102, 73.156, 458.63634, 46.7655, 19.016, 400282.06, 77067.7, 738.482
12, 207.716, 70.04, 457.6956, 49.3909, 46.842, 405176.99, 97600.156, 714.066
13, 255.132, 67.974, 457.39547, 52.03577, 43.836, 410772.03, 116469.748, 690.788
14, 295.548, 65.696, 456.69447, 54.45035, 47.754, 414210.268, 136781.862, 668.314
15, 330.934, 63.178, 455.82323, 56.69411, 50.27, 415979.64, 157889.786, 645.836
16, 360.34, 61.398, 457.24616, 58.98287, 53.264, 416325.002, 179997.0, 624.564
17, 384.706, 60.094, 456.30179, 61.06991, 55.402, 415578.84, 202800.518, 604.89
18, 404.948, 57.444, 455.45227, 63.28693, 57.618, 413182.646, 226285.63, 584.474
19, 422.282, 56.256, 455.02702, 65.28362, 57.768, 410673.056, 249453.912, 565.628
20, 435.674, 54.656, 455.48522, 67.21273, 58.752, 407490.99, 272758.964, 548.14
21, 446.622, 51.864, 457.25359, 69.06827, 59.294, 403069.002, 295872.64, 529.762
22, 454.42, 50.362, 457.13038, 70.86778, 59.654, 397892.206, 318732.048, 512.672
23, 459.368, 48.282, 457.58254, 72.47182, 60.426, 391654.584, 341494.628, 495.58
24, 462.576, 47.232, 458.26982, 74.07872, 59.894, 385417.472, 363537.354, 479.71
25, 464.064, 45.82, 459.49367, 75.42738, 59.634, 378759.952, 385245.394, 464.408
26, 464.38, 44.008, 459.53009, 76.86397, 59.138, 371628.208, 406465.936, 448.962
27, 462.46, 43.19, 460.91688, 78.20917, 59.848, 364143.98, 427628.728, 434.224
28, 459.196, 41.08, 460.73515, 79.40408, 58.84, 356242.206, 448166.404, 419.728
29, 455.146, 40.176, 461.49442, 80.50148, 58.046, 348567.196, 468010.394, 405.908
30, 450.354, 38.4, 462.76042, 81.72324, 57.118, 340614.814, 487335.902, 391.982
31, 443.862, 37.68, 462.12845, 82.7754, 56.338, 332728.478, 506170.414, 379.816
32, 437.796, 36.07, 464.43027, 83.64201, 54.718, 324954.162, 524150.524, 367.234
33, 430.24, 34.956, 465.1562, 84.5575, 54.02, 317139.394, 541589.308, 355.726
34, 423.168, 33.758, 467.56324, 85.64261, 52.586, 309490.21, 558278.932, 343.97
35, 415.376, 32.856, 468.95544, 86.37059, 51.704, 301977.358, 574358.146, 332.914
36, 407.254, 31.632, 466.29995, 87.11031, 50.55, 294338.558, 589820.206, 322.118
37, 399.372, 30.388, 468.27695, 87.61588, 49.478, 286669.212, 604706.822, 310.91
38, 390.354, 29.718, 469.98452, 88.37231, 48.842, 279075.886, 619173.272, 300.804
39, 381.202, 28.664, 470.2763, 89.01832, 47.924, 271465.248, 633097.684, 290.696
40, 371.64, 27.562, 471.40991, 89.54437, 46.466, 263997.002, 646323.38, 281.354
41, 363.194, 26.72, 471.25749, 89.95648, 44.388, 257002.412, 658607.75, 272.132
42, 354.768, 26.054, 469.94703, 90.58257, 43.63, 250012.958, 670478.874, 262.982
43, 346.488, 25.222, 474.2685, 91.04481, 42.058, 243411.624, 681615.504, 254.426
44, 337.53, 23.652, 475.26636, 91.28529, 41.326, 236440.504, 692381.876, 245.71
45, 329.118, 23.71, 472.37453, 91.905, 40.242, 229881.046, 702641.598, 237.59
46, 319.928, 22.862, 473.44939, 92.05109, 39.77, 223179.582, 712634.866, 229.872
47, 310.636, 21.574, 474.5527, 92.24018, 38.204, 216607.032, 721877.532, 222.534
48, 302.286, 21.126, 475.76446, 92.51408, 36.938, 210380.2, 730543.866, 215.072
49, 293.74, 20.942, 478.08232, 92.70425, 35.994, 204542.838, 738736.024, 208.566
50, 285.17, 19.982, 475.57802, 93.1146, 35.162, 198533.282, 746570.818, 201.956
51, 277.218, 18.998, 475.8922, 92.97998, 33.596, 192712.802, 753725.506, 195.31
52, 269.52, 18.478, 478.35264, 93.15737, 32.868, 187031.736, 760517.334, 188.618
53, 261.552, 17.7, 478.41808, 93.31542, 32.106, 181353.452, 766932.622, 182.18
54, 253.506, 17.34, 478.08535, 93.36248, 31.032, 175910.002, 772907.68, 176.534
