time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5000.998, 0.0, 0.0
1, 0.0, 148.702, 539.93894, 4.06041, 0.0, 77861.166, 0.0, 148.702
2, 0.0, 70.62, 491.03653, 9.21054, 8.378, 103062.028, 7899.26, 211.944
3, 0.0, 67.736, 487.65797, 12.44781, 7.014, 131908.818, 11326.644, 272.666
4, 0.0, 66.5, 484.52632, 15.6196, 8.18, 159349.3, 15293.476, 330.986
5, 0.0, 63.636, 481.36275, 18.67635, 9.566, 184437.886, 19945.192, 385.056
6, 0.0, 61.38, 480.93842, 21.64004, 10.99, 207670.916, 25261.992, 435.446
7, 0.0, 59.55, 478.15281, 24.37866, 12.384, 229112.244, 31275.006, 482.612
8, 0.0, 57.684, 474.62035, 27.19801, 13.658, 248811.292, 37889.11, 526.638
9, 0.0, 56.028, 473.10273, 29.77312, 14.338, 267287.116, 44816.384, 568.328
10, 0.0, 54.514, 472.26401, 32.42898, 15.486, 284495.628, 52215.436, 607.356
11, 115.858, 51.906, 471.73737, 34.68529, 13.726, 300786.518, 58661.414, 529.678
12, 167.016, 50.546, 468.60286, 36.9905, 16.726, 314789.27, 66555.262, 512.34
13, 215.916, 48.77, 467.56203, 39.23085, 16.24, 328189.836, 74109.578, 495.97
14, 263.094, 46.818, 465.24841, 41.19902, 16.694, 340406.2, 81834.054, 478.916
15, 307.342, 45.22, 464.32994, 43.24642, 16.964, 351717.6, 89676.736, 462.924
16, 349.054, 43.99, 463.46897, 45.15455, 17.518, 362239.02, 97690.286, 447.684
17, 388.43, 42.676, 463.07058, 47.02439, 17.86, 372029.96, 105810.848, 433.124
18, 426.124, 41.118, 461.67129, 48.81979, 17.708, 381090.904, 113891.572, 418.84
19, 461.814, 40.366, 460.01585, 50.5213, 18.042, 389642.944, 122063.302, 405.474
20, 495.966, 39.13, 460.20956, 52.26183, 18.064, 397659.97, 130208.584, 392.388
21, 527.17, 37.602, 458.00755, 53.92335, 18.694, 404672.378, 138604.546, 380.092
22, 557.14, 36.44, 458.64435, 55.39006, 18.586, 411255.334, 146910.414, 367.976
23, 585.364, 35.404, 456.1349, 56.89442, 18.918, 417216.338, 155284.966, 356.238
24, 611.372, 33.944, 455.54443, 58.31055, 18.946, 422476.012, 163699.642, 345.228
