time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 13.064, 843.76914, 0.83707, 0.0, 14410.518, 0.0, 13.064
2, 0.0, 6.00401, 753.00401, 1.44481, 1.682, 13965.826, 4804.41, 18.374
3, 0.0, 5.946, 649.17592, 1.86347, 1.31197, 17312.394, 5296.658, 23.706
4, 0.0, 5.77309, 602.26087, 2.24459, 1.4181, 20259.336, 5799.468, 28.798
5, 0.0, 5.71687, 563.22445, 2.59526, 1.49814, 22901.538, 6349.806, 33.686
6, 0.0, 5.49197, 557.76965, 2.86758, 1.62987, 25279.11, 7006.36, 38.152
7, 0.0, 5.27016, 539.78577, 3.16761, 1.56563, 27400.396, 7687.67, 42.378
8, 0.0, 4.96579, 535.04862, 3.38849, 1.6326, 29271.35, 8436.132, 46.132
9, 0.0, 4.84369, 523.78982, 3.67694, 1.71353, 30975.626, 9239.032, 49.674
10, 0.0, 4.59677, 520.61404, 3.87911, 1.84553, 32489.764, 10071.712, 52.872
11, 10.05859, 4.55466, 519.77778, 4.13852, 1.63793, 34104.012, 10695.002, 46.274
12, 14.508, 4.39069, 511.75657, 4.35045, 1.95396, 35336.114, 11570.766, 44.534
13, 18.872, 4.24798, 515.89938, 4.5368, 1.79265, 36617.74, 12344.344, 43.018
14, 23.002, 4.09331, 511.89296, 4.64714, 1.88298, 37761.948, 13146.59, 41.508
15, 26.958, 4.12982, 506.13949, 4.95391, 1.94845, 38866.608, 13977.726, 40.112
16, 30.668, 3.76375, 505.41126, 5.12473, 2.04167, 39772.392, 14814.628, 38.53
17, 34.188, 3.87143, 506.85293, 5.34581, 1.93316, 40768.292, 15612.21, 37.3
18, 37.404, 3.81352, 506.44815, 5.47851, 1.93282, 41741.984, 16391.552, 36.31
19, 40.34, 3.62474, 504.26621, 5.56627, 2.04523, 42529.214, 17244.176, 35.262
20, 43.116, 3.5084, 503.89222, 5.87938, 2.06616, 43230.774, 18090.316, 34.202
21, 45.748, 3.32632, 505.37975, 5.85911, 2.06635, 43789.206, 18991.844, 32.986
22, 48.414, 3.30021, 503.45044, 6.00436, 1.98196, 44454.412, 19789.656, 31.97
23, 50.826, 3.12762, 503.01003, 6.26729, 2.08134, 44919.398, 20685.962, 30.808
24, 53.026, 3.24411, 499.33993, 6.2809, 2.07933, 45395.614, 21575.052, 29.908
25, 55.276, 3.13433, 499.31973, 6.47275, 1.95192, 45855.986, 22433.142, 28.974
26, 57.13, 2.88745, 497.75112, 6.45105, 2.06588, 46121.828, 23344.484, 28.032
27, 59.074, 2.90773, 500.0, 6.76531, 1.97573, 46497.36, 24169.838, 27.17
28, 61.024, 2.88793, 495.52239, 6.86672, 2.04296, 46812.714, 25025.674, 26.188
29, 62.674, 2.75877, 499.60254, 7.01512, 2.07901, 47084.508, 25851.862, 25.37
30, 64.21, 2.58499, 499.14603, 7.13345, 2.0525, 47259.55, 26685.46, 24.534
31, 65.45, 2.60349, 499.16318, 7.10226, 2.18571, 47371.38, 27605.474, 23.848
32, 66.828, 2.47166, 500.91743, 7.17766, 2.08189, 47496.06, 28409.228, 22.972
33, 67.99, 2.49775, 498.64743, 7.31284, 2.11905, 47557.236, 29288.704, 22.248
34, 69.216, 2.39479, 499.5471, 7.36537, 2.10973, 47673.644, 30107.724, 21.538
35, 70.396, 2.41898, 497.12919, 7.49182, 2.0344, 47747.344, 30901.68, 20.792
36, 71.28, 2.275, 500.4995, 7.59681, 2.00737, 47795.994, 31684.54, 20.276
37, 72.226, 2.22803, 500.0, 7.71429, 2.02, 47797.518, 32446.78, 19.59
38, 73.014, 2.20616, 501.07411, 7.62701, 2.12412, 47692.938, 33311.09, 18.85
39, 73.68, 2.15423, 500.0, 7.83025, 2.19324, 47526.704, 34169.248, 18.1
40, 74.276, 2.19268, 498.88765, 7.98662, 2.05063, 47450.196, 34966.466, 17.682
41, 74.826, 2.02184, 498.19928, 7.94819, 2.1519, 47296.538, 35772.204, 17.098
42, 75.138, 2.15816, 500.0, 7.93735, 2.18859, 47129.322, 36606.144, 16.714
43, 75.562, 1.9425, 502.574, 7.93214, 2.07692, 46925.93, 37410.808, 16.116
44, 76.04, 1.92308, 499.33333, 8.0267, 2.02217, 46716.37, 38189.144, 15.496
45, 76.318, 1.98956, 494.09449, 8.28154, 2.06127, 46523.718, 38952.574, 15.06
46, 76.73, 1.85946, 495.63953, 8.29619, 2.00756, 46307.84, 39667.246, 14.43
47, 76.888, 1.85604, 497.92244, 8.32684, 2.0, 46100.754, 40409.35, 14.072
48, 77.054, 1.72928, 503.99361, 8.36926, 2.0, 45811.994, 41143.822, 13.542
49, 77.046, 1.8596, 499.22958, 8.46759, 2.04691, 45512.006, 41905.528, 13.19
50, 77.12, 1.62431, 500.0, 8.41667, 1.9951, 45177.018, 42642.056, 12.664
51, 77.184, 1.70149, 500.0, 8.51404, 1.95887, 44891.142, 43309.718, 12.216
52, 77.158, 1.66964, 507.13012, 8.65026, 2.05926, 44521.044, 44060.8, 11.696
53, 77.046, 1.75595, 503.38983, 8.48316, 2.0, 44207.906, 44777.604, 11.344
54, 77.018, 1.63077, 504.71698, 8.63551, 1.93233, 43876.318, 45453.562, 10.89
55, 76.838, 1.62154, 496.20493, 8.66157, 2.04051, 43508.428, 46152.198, 10.512
56, 76.574, 1.59561, 500.98232, 8.69804, 1.93112, 43164.812, 46814.058, 10.28
57, 76.462, 1.55836, 507.08502, 8.53892, 1.89196, 42831.356, 47455.558, 9.874
58, 76.096, 1.48993, 501.12613, 8.63596, 1.96278, 42402.882, 48136.038, 9.546
59, 75.866, 1.54333, 501.07991, 8.74569, 1.92526, 42034.352, 48775.87, 9.208
60, 75.53, 1.43506, 503.39367, 8.90337, 1.94072, 41643.872, 49416.764, 8.922
61, 75.17, 1.54613, 494.03341, 8.77053, 1.94667, 41257.72, 50021.624, 8.66
62, 74.902, 1.49643, 503.57995, 8.92417, 1.81698, 40921.336, 50584.84, 8.396
63, 74.604, 1.44195, 503.8961, 8.99485, 1.87368, 40534.374, 51164.0, 8.05611
64, 74.24, 1.4771, 502.58398, 8.86118, 1.86544, 40135.03, 51756.384, 7.764
65, 73.784, 1.5, 500.0, 9.1224, 1.96296, 39722.578, 52355.322, 7.504
66, 73.272, 1.43284, 501.30208, 9.06494, 1.8553, 39314.472, 52952.044, 7.348
67, 72.814, 1.41532, 498.5755, 9.04286, 1.82507, 38906.484, 53512.012, 7.12425
68, 72.342, 1.40541, 508.24176, 8.92703, 1.8022, 38554.366, 54036.75, 7.0261
69, 71.878, 1.34335, 509.58466, 9.08777, 1.79032, 38151.03, 54562.058, 6.78313
70, 71.406, 1.36441, 500.0, 8.67702, 1.89607, 37715.71, 55121.648, 6.54819
71, 70.954, 1.29384, 510.98901, 8.92832, 1.7514, 37307.744, 55611.296, 6.27856
72, 70.4, 1.26168, 516.66667, 8.94265, 1.76178, 36850.27, 56149.104, 6.02605
73, 69.726, 1.43415, 508.5034, 9.0301, 1.87895, 36371.51, 56728.84, 5.85972
74, 69.136, 1.33333, 515.84507, 8.5529, 1.79301, 35937.412, 57258.02, 5.70624
75, 68.702, 1.30151, 509.65251, 9.23485, 1.64444, 35554.488, 57705.258, 5.4509
