time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 116.182, 1005.6291, 10.66284, 0.0, 111252.13, 0.0, 116.182
2, 0.0, 54.334, 971.73041, 24.86587, 6.758, 151671.88, 9555.932, 164.758
3, 0.0, 53.498, 964.48465, 34.18601, 5.3996, 196484.496, 14598.794, 212.878
4, 0.0, 51.978, 955.75051, 43.48404, 6.542, 238117.28, 20746.666, 258.314
5, 0.0, 50.104, 950.1437, 52.1278, 7.622, 276444.228, 27953.83, 300.796
6, 0.0, 48.122, 939.86119, 60.62019, 8.734, 311221.066, 36219.338, 340.184
7, 0.0, 46.74, 936.58537, 68.69463, 9.588, 343667.804, 45240.35, 377.336
8, 0.0, 45.4, 924.93392, 76.46961, 10.3, 373628.562, 54904.202, 412.436
9, 0.0, 44.032, 920.51235, 83.86036, 11.192, 401262.864, 65406.842, 445.276
10, 0.0, 42.148, 918.43029, 90.99106, 11.876, 426486.808, 76515.324, 475.548
11, 90.228, 40.97, 913.88821, 98.01127, 10.58, 451165.962, 86329.018, 415.71
12, 130.978, 39.738, 903.92068, 104.40612, 11.772, 473360.422, 97117.104, 402.926
13, 171.09, 37.968, 899.44164, 110.7802, 11.544, 494000.244, 107686.444, 389.238
14, 209.864, 37.06, 894.65731, 116.635, 11.148, 514028.674, 117803.916, 376.376
15, 246.872, 36.082, 889.75112, 122.33983, 11.222, 533004.816, 127914.644, 364.228
16, 282.014, 34.774, 886.35187, 128.04607, 11.4, 550548.724, 138224.874, 352.46
17, 315.95, 33.934, 885.6604, 133.52, 11.404, 567491.758, 148338.25, 341.054
18, 348.45, 32.354, 883.72381, 138.64536, 11.172, 583327.21, 158132.832, 329.736
19, 379.696, 31.018, 880.32755, 143.42042, 11.188, 597819.004, 168076.954, 318.32
20, 408.928, 29.976, 880.5044, 148.13086, 11.118, 611589.026, 177854.854, 307.946
21, 437.116, 29.222, 875.16255, 152.8974, 11.406, 624310.654, 187922.292, 297.574
22, 464.25, 28.408, 874.04956, 156.94821, 11.176, 636577.042, 197704.642, 287.672
23, 489.674, 27.304, 869.76267, 161.56266, 11.242, 647847.25, 207470.93, 278.31
24, 514.232, 26.628, 866.7568, 165.40303, 11.146, 658563.082, 217153.23, 269.234
25, 537.79, 25.938, 867.60737, 169.31763, 10.848, 669006.072, 226515.34, 260.766
26, 560.192, 24.754, 853.11465, 173.16611, 11.07, 678070.664, 236033.334, 252.048
27, 581.798, 23.924, 862.98278, 176.88811, 11.208, 686624.064, 245624.434, 243.158
28, 602.018, 23.018, 858.63237, 180.42572, 10.86, 694558.378, 255002.764, 235.096
29, 620.942, 22.556, 857.42153, 183.73247, 10.794, 702177.82, 264287.272, 227.934
30, 639.116, 21.44, 854.75746, 186.88977, 11.022, 708872.686, 273597.258, 220.178
31, 656.284, 20.702, 856.14916, 190.1063, 10.772, 715157.186, 282753.436, 212.94
32, 672.674, 20.258, 856.5505, 192.85293, 10.944, 721035.184, 291987.236, 205.864
33, 688.11, 19.688, 847.21658, 195.95743, 10.846, 726337.134, 301183.318, 199.27
34, 703.08, 18.968, 850.27415, 198.52765, 10.76, 731253.728, 310260.76, 192.508
35, 717.256, 18.564, 854.12627, 201.17684, 10.8, 735889.806, 319370.096, 186.096
36, 730.57, 17.876, 848.51197, 203.91799, 10.642, 740092.954, 328279.182, 180.016
37, 743.15, 17.564, 843.202, 206.26914, 10.35, 744238.246, 336871.658, 174.65
38, 754.762, 16.61, 857.91692, 208.76211, 10.636, 747694.706, 345698.3, 169.012
39, 765.82, 15.964, 839.13806, 210.88041, 10.694, 750325.646, 354617.164, 163.224
40, 776.05, 15.618, 848.38007, 213.18838, 10.546, 753015.898, 363307.666, 158.066
41, 785.676, 15.096, 841.94489, 215.10527, 10.4, 755333.25, 371890.276, 153.136
42, 794.704, 14.566, 844.70685, 217.44392, 10.514, 757233.794, 380541.928, 148.16
43, 803.508, 13.972, 839.24993, 219.22719, 10.158, 758858.506, 388921.91, 143.17
44, 811.604, 13.55, 845.01845, 221.25729, 10.238, 760173.944, 397374.654, 138.386
45, 819.144, 13.058, 843.16128, 223.27066, 10.302, 761163.796, 405766.9, 133.602
46, 826.078, 12.782, 846.9723, 224.7676, 10.332, 761950.144, 414206.02, 129.118
47, 832.862, 12.446, 844.12663, 226.44508, 9.96, 762770.334, 422270.52, 124.82
48, 838.778, 12.098, 836.66722, 228.23335, 10.18, 763076.28, 430551.834, 120.822
49, 844.102, 11.53, 833.99827, 229.63852, 9.896, 763172.9, 438563.32, 117.132
50, 849.106, 11.292, 835.45873, 231.4276, 10.012, 762995.856, 446705.61, 113.408
51, 853.858, 10.848, 834.80826, 232.61042, 9.906, 762650.484, 454667.41, 109.598
52, 857.93, 10.21, 849.75514, 233.97441, 9.854, 761989.412, 462608.022, 105.882
53, 861.254, 10.194, 843.43732, 235.47848, 10.108, 761149.436, 470672.59, 102.644
54, 864.506, 9.906, 830.00202, 236.20919, 9.572, 760300.532, 478370.344, 99.726
55, 867.282, 9.61, 837.25286, 237.45165, 9.92, 759166.066, 486222.42, 96.64
56, 870.108, 9.02, 840.79823, 238.95095, 9.564, 757818.67, 493848.986, 93.27
