time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 1.0, 0.0, 0.0, 0.0, 0.0, 5000.996, 0.0, 0.0
1, 10.0, 9.0, 1218.44444, 1.40562, 0.0, 14385.564, 0.0, 0.0
2, 10.0, 0.0, 0.0, 0.0, 0.0, 14275.398, 0.0, 0.0
3, 10.0, 0.0, 0.0, 0.0, 0.0, 14272.812, 0.0, 0.0
4, 10.0, 0.0, 0.0, 0.0, 0.0, 14269.718, 0.0, 0.0
5, 10.0, 0.0, 0.0, 0.0, 0.0, 14265.816, 0.0, 0.0
6, 10.0, 0.0, 0.0, 0.0, 0.0, 14261.11, 0.0, 0.0
7, 10.0, 0.0, 0.0, 0.0, 0.0, 14255.662, 0.0, 0.0
8, 10.0, 0.0, 0.0, 0.0, 0.0, 14249.638, 0.0, 0.0
9, 10.0, 0.0, 0.0, 0.0, 0.0, 14243.236, 0.0, 0.0
10, 10.0, 0.0, 0.0, 0.0, 0.0, 14236.186, 0.0, 0.0
11, 10.0, 0.0, 0.0, 0.0, 0.0, 14204.178, 0.0, 0.0
12, 10.0, 0.0, 0.0, 0.0, 0.0, 14170.882, 0.0, 0.0
13, 10.0, 0.0, 0.0, 0.0, 0.0, 14138.408, 0.0, 0.0
14, 10.0, 0.0, 0.0, 0.0, 0.0, 14106.33, 0.0, 0.0
15, 10.0, 0.0, 0.0, 0.0, 0.0, 14074.692, 0.0, 0.0
16, 10.0, 0.0, 0.0, 0.0, 0.0, 14043.438, 0.0, 0.0
17, 10.0, 0.0, 0.0, 0.0, 0.0, 14012.464, 0.0, 0.0
18, 10.0, 0.0, 0.0, 0.0, 0.0, 13982.194, 0.0, 0.0
19, 10.0, 0.0, 0.0, 0.0, 0.0, 13952.314, 0.0, 0.0
20, 10.0, 0.0, 0.0, 0.0, 0.0, 13922.606, 0.0, 0.0
21, 10.0, 0.0, 0.0, 0.0, 0.0, 13892.934, 0.0, 0.0
22, 10.0, 0.0, 0.0, 0.0, 0.0, 13863.224, 0.0, 0.0
23, 10.0, 0.0, 0.0, 0.0, 0.0, 13833.384, 0.0, 0.0
24, 10.0, 0.0, 0.0, 0.0, 0.0, 13804.05, 0.0, 0.0
25, 10.0, 0.0, 0.0, 0.0, 0.0, 13774.474, 0.0, 0.0
26, 10.0, 0.0, 0.0, 0.0, 0.0, 13744.646, 0.0, 0.0
27, 10.0, 0.0, 0.0, 0.0, 0.0, 13715.38, 0.0, 0.0
28, 10.0, 0.0, 0.0, 0.0, 0.0, 13686.266, 0.0, 0.0
29, 10.0, 0.0, 0.0, 0.0, 0.0, 13656.712, 0.0, 0.0
30, 10.0, 0.0, 0.0, 0.0, 0.0, 13627.406, 0.0, 0.0
31, 10.0, 0.0, 0.0, 0.0, 0.0, 13597.96, 0.0, 0.0
32, 10.0, 0.0, 0.0, 0.0, 0.0, 13568.924, 0.0, 0.0
33, 10.0, 0.0, 0.0, 0.0, 0.0, 13539.272, 0.0, 0.0
34, 10.0, 0.0, 0.0, 0.0, 0.0, 13509.652, 0.0, 0.0
35, 10.0, 0.0, 0.0, 0.0, 0.0, 13480.67, 0.0, 0.0
