time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 99.0, 564.23232, 2.90524, 0.0, 55526.358, 0.0, 99.0
2, 0.0, 3.276, 501.52625, 5.38466, 5.672, 50017.354, 6647.718, 97.604
3, 0.0, 3.70061, 497.24821, 5.50968, 2.718, 50516.834, 7936.084, 98.732
4, 0.0, 2.7581, 499.60846, 5.65439, 2.92795, 50392.024, 9325.286, 98.604
5, 0.0, 2.84468, 498.50411, 5.8132, 2.7221, 50443.092, 10591.438, 98.79
6, 0.0, 2.67102, 495.9217, 5.89556, 2.70153, 50385.05, 11847.536, 98.762
7, 0.0, 2.77174, 497.2549, 6.18691, 2.82658, 50362.972, 13115.458, 98.802
8, 0.0, 2.65333, 494.13735, 6.13136, 2.63261, 50274.374, 14359.39, 98.768
9, 0.0, 2.66951, 497.60383, 6.38764, 2.67245, 50230.076, 15621.154, 98.808
10, 0.0, 2.57952, 500.0, 6.28209, 2.58913, 50192.544, 16810.688, 98.794
11, 77.324, 1.89447, 500.0, 6.47347, 1.35498, 50521.78, 17082.116, 22.352
12, 77.254, 2.23684, 499.46524, 6.60921, 3.3112, 49740.954, 18645.504, 21.1
13, 78.804, 2.72553, 496.48712, 6.56447, 2.15534, 49977.36, 19520.032, 20.336
14, 79.374, 2.14014, 498.33518, 6.88864, 2.31667, 49797.534, 20439.604, 19.622
15, 80.098, 2.2346, 499.46978, 6.88323, 2.11449, 49718.752, 21301.34, 18.974
16, 80.578, 2.20482, 499.45355, 6.81619, 2.22673, 49589.102, 22186.61, 18.458
17, 81.174, 2.22115, 497.8355, 6.8413, 2.20379, 49490.206, 23046.926, 17.85
18, 81.538, 2.25814, 504.11946, 7.00715, 2.13857, 49425.45, 23931.654, 17.576
19, 82.006, 2.21271, 497.23757, 7.01, 2.19114, 49303.948, 24793.894, 17.038
20, 82.434, 2.20095, 498.38883, 7.24353, 2.1899, 49208.158, 25657.688, 16.65
21, 82.274, 2.15085, 498.30317, 7.16345, 2.16708, 49083.662, 26501.786, 16.814
22, 82.386, 2.15942, 499.44072, 7.41881, 2.11268, 48963.238, 27352.136, 16.69
23, 83.01, 2.16089, 499.42726, 7.41055, 2.16502, 48860.614, 28161.458, 16.054
24, 82.934, 2.17619, 502.18818, 7.33878, 2.26667, 48731.992, 29040.7, 16.054
25, 83.04, 2.22169, 502.1692, 7.54428, 2.16995, 48681.468, 29849.33, 16.03
26, 83.034, 2.16587, 500.55494, 7.76829, 2.09425, 48577.78, 30684.946, 16.016
27, 83.112, 2.13287, 495.62842, 7.72437, 2.14251, 48503.168, 31494.002, 15.994
28, 83.29, 2.19082, 500.55127, 7.93943, 2.15, 48399.672, 32331.526, 15.824
29, 83.236, 2.13033, 498.33148, 7.86719, 2.22087, 48307.392, 33145.454, 15.846
30, 83.314, 2.12589, 500.55866, 7.98772, 2.14423, 48228.686, 33943.846, 15.774
