time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 12.738, 1207.17538, 0.5624, 0.0, 14755.868, 0.0, 12.738
2, 0.0, 5.90161, 660.25859, 1.4017, 1.634, 16986.44, 1492.682, 17.982
3, 0.0, 6.106, 608.58172, 1.76103, 1.32743, 20159.332, 2014.624, 23.488
4, 0.0, 5.68737, 576.63848, 2.10052, 1.36496, 22741.868, 2691.914, 28.416
5, 0.0, 5.67871, 551.44979, 2.45912, 1.625, 25196.836, 3340.952, 33.162
6, 0.0, 5.55711, 536.42265, 2.77109, 1.52866, 27452.61, 4043.084, 37.748
7, 0.0, 5.34608, 532.17915, 3.00283, 1.68035, 29486.426, 4817.808, 41.916
8, 0.0, 5.03427, 522.02643, 3.25547, 1.77035, 31249.432, 5640.496, 45.692
9, 0.0, 4.69758, 523.17597, 3.4598, 1.76648, 32810.764, 6493.628, 49.066
10, 0.0, 4.80933, 519.82286, 3.74118, 1.86188, 34328.736, 7413.78, 52.46
11, 9.6748, 4.53347, 514.09396, 3.95083, 1.62462, 35937.296, 8003.204, 46.328
12, 14.134, 4.54016, 513.48961, 4.19767, 1.90838, 37218.918, 8932.784, 44.778
13, 18.512, 4.23482, 507.17017, 4.42271, 1.78133, 38435.438, 9720.946, 43.248
14, 22.522, 4.23829, 504.80538, 4.59162, 1.80964, 39588.088, 10550.866, 41.974
15, 26.59, 3.96559, 505.10465, 4.74634, 1.96286, 40591.162, 11404.084, 40.344
16, 30.358, 3.92057, 501.03896, 5.01814, 1.98728, 41555.434, 12244.332, 38.864
17, 33.88, 3.77154, 504.2508, 5.15753, 1.98191, 42505.424, 13065.212, 37.572
18, 37.13, 3.60996, 501.14943, 5.47305, 1.93532, 43212.162, 13973.0, 36.246
19, 40.164, 3.61224, 500.84746, 5.37281, 1.85567, 44051.936, 14775.046, 35.312
20, 43.128, 3.63291, 501.74216, 5.68924, 1.91971, 44797.142, 15624.48, 34.214
21, 45.878, 3.45588, 499.69605, 5.7427, 1.89421, 45519.726, 16408.774, 33.25
22, 48.634, 3.29645, 500.63331, 5.91208, 1.97475, 46087.002, 17282.854, 32.088
23, 50.91, 3.11065, 500.0, 6.18188, 2.09859, 46507.93, 18209.84, 31.004
24, 53.176, 3.13866, 503.34672, 6.23338, 2.04369, 46987.858, 19089.496, 30.042
25, 55.322, 2.91543, 500.36258, 6.29203, 2.0, 47363.272, 19946.882, 29.054
26, 57.464, 2.98475, 499.27007, 6.43933, 2.0567, 47689.096, 20839.46, 28.056
27, 59.366, 2.8319, 500.0, 6.6309, 2.05502, 47978.938, 21710.95, 27.064
28, 61.094, 2.69584, 500.40584, 6.72019, 2.05366, 48208.168, 22560.748, 26.116
29, 62.78, 2.82789, 500.0, 6.73883, 2.01168, 48448.214, 23462.042, 25.304
30, 64.352, 2.69631, 502.01126, 6.90705, 2.23284, 48581.94, 24418.206, 24.396
31, 65.778, 2.57616, 499.57155, 7.03688, 2.05529, 48732.544, 25272.872, 23.594
32, 67.154, 2.51678, 500.44444, 7.04796, 2.07294, 48779.212, 26189.938, 22.706
33, 68.366, 2.41364, 501.88324, 7.28236, 2.06905, 48867.142, 27004.27, 22.0
34, 69.52, 2.49774, 501.3587, 7.16441, 2.07748, 48986.804, 27824.652, 21.338
35, 70.548, 2.28636, 496.52087, 7.32132, 2.08313, 48963.722, 28680.628, 20.618
36, 71.486, 2.29837, 497.9716, 7.45112, 2.04535, 48951.14, 29506.352, 19.938
37, 72.284, 2.2023, 497.91232, 7.64885, 2.08168, 48908.172, 30332.74, 19.374
38, 72.976, 2.23457, 498.89503, 7.61462, 2.03186, 48796.544, 31175.62, 18.834
39, 73.686, 2.13876, 498.88143, 7.64126, 2.07895, 48651.33, 32040.866, 18.174
40, 74.38, 2.08393, 497.12313, 7.82523, 2.0725, 48556.522, 32824.62, 17.56
41, 74.942, 2.11823, 498.83721, 7.98019, 2.07371, 48369.094, 33694.216, 17.03
42, 75.452, 1.94161, 496.86717, 8.00378, 2.0665, 48185.936, 34493.54, 16.438
43, 75.906, 1.97297, 498.75467, 7.89263, 2.01711, 48025.698, 35276.714, 15.94
44, 76.364, 1.89974, 504.73613, 7.92359, 2.03178, 47797.324, 36071.226, 15.298
45, 76.578, 1.97581, 498.63946, 8.2101, 2.10396, 47502.266, 36920.712, 14.854
46, 76.894, 1.88131, 501.34228, 7.96519, 2.00246, 47279.496, 37709.416, 14.402
47, 77.028, 1.78385, 502.18978, 8.24273, 2.07538, 47019.432, 38474.542, 13.986
48, 77.16, 1.90137, 500.72046, 8.15108, 2.08312, 46768.066, 39237.472, 13.588
