time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 1034.056, 480.92173, 23.48023, 0.0, 443542.18, 0.0, 1034.056
2, 0.0, 489.872, 443.69141, 55.61403, 51.174, 607455.474, 26326.692, 1473.754
3, 0.0, 475.156, 427.78372, 75.77442, 47.77, 763866.014, 47297.932, 1901.14
4, 0.0, 459.094, 413.43821, 94.87275, 58.794, 900091.362, 72816.73, 2301.44
5, 0.0, 443.34, 400.18722, 112.61628, 67.772, 1019199.844, 101548.764, 2677.008
6, 0.0, 426.57, 389.65469, 129.27012, 76.902, 1123002.154, 133789.58, 3026.676
7, 0.0, 414.996, 379.49281, 144.84521, 84.884, 1214963.974, 168806.626, 3356.788
8, 0.0, 403.124, 370.9603, 159.5413, 92.992, 1296300.124, 206687.714, 3666.92
9, 0.0, 389.458, 363.94425, 173.48206, 100.762, 1367951.536, 247106.312, 3955.616
10, 0.0, 376.918, 357.3244, 186.63625, 106.91, 1431562.506, 289193.008, 4225.624
11, 805.336, 363.012, 350.39062, 198.23184, 92.888, 1479964.446, 321501.032, 3690.412
12, 1041.422, 352.092, 346.11692, 208.03182, 235.836, 1481542.578, 412900.816, 3570.582
13, 1278.628, 341.228, 344.9629, 217.28699, 219.584, 1487139.726, 495170.138, 3455.02
14, 1482.574, 329.518, 344.36055, 226.27923, 239.014, 1486978.876, 582708.61, 3341.578
15, 1656.02, 318.188, 341.38937, 234.77977, 253.512, 1481878.086, 673722.062, 3232.808
16, 1801.038, 308.854, 343.4244, 243.07168, 267.542, 1473722.314, 767670.284, 3129.102
17, 1924.106, 296.54, 343.14764, 251.09865, 276.524, 1462446.578, 862737.986, 3026.05
18, 2027.01, 287.668, 343.45843, 258.70527, 284.664, 1449019.992, 958769.52, 2926.15
19, 2110.476, 279.346, 345.03089, 266.19341, 291.462, 1434197.53, 1055001.772, 2830.568
20, 2176.616, 269.56, 346.41638, 273.49269, 296.36, 1417596.614, 1151280.298, 2737.628
21, 2227.526, 260.042, 348.88979, 280.45663, 299.674, 1399239.796, 1245844.756, 2647.086
22, 2265.502, 251.86, 349.71413, 286.95886, 301.142, 1379234.296, 1338406.044, 2559.828
23, 2292.194, 243.31, 352.64066, 293.1229, 302.596, 1357929.754, 1429070.722, 2473.85
24, 2307.51, 236.028, 354.49608, 299.05586, 302.662, 1335789.406, 1517552.004, 2391.9
25, 2312.656, 227.65, 357.79047, 304.45576, 301.34, 1312934.316, 1603842.428, 2313.064
26, 2311.016, 221.312, 358.02397, 309.79441, 299.048, 1289729.374, 1687564.368, 2236.968
27, 2301.41, 213.694, 361.56841, 314.86286, 294.728, 1266476.088, 1768782.738, 2165.54
28, 2286.628, 205.252, 362.87101, 319.54035, 291.832, 1242431.168, 1847779.458, 2093.742
29, 2267.754, 199.79, 365.30857, 324.14789, 287.554, 1218857.716, 1924267.766, 2024.852
30, 2243.032, 192.96, 367.216, 328.30629, 284.574, 1195203.366, 1998469.49, 1957.96
31, 2213.974, 186.088, 370.57199, 332.41938, 279.91, 1171492.438, 2070521.582, 1893.196
32, 2181.412, 178.804, 372.89434, 336.31459, 274.29, 1147747.308, 2139848.59, 1830.272
33, 2146.076, 174.63, 375.94915, 339.99254, 268.764, 1124896.514, 2206540.374, 1771.474
34, 2108.67, 168.558, 378.00638, 343.50504, 263.734, 1101776.976, 2271122.012, 1713.704
35, 2068.786, 162.894, 379.00107, 346.74945, 259.398, 1078314.192, 2333623.87, 1657.084
36, 2029.432, 158.354, 381.9291, 349.86447, 252.532, 1055807.856, 2393168.816, 1602.26
37, 1988.236, 153.02, 385.34832, 352.89948, 247.052, 1033376.21, 2450590.512, 1549.424
38, 1944.074, 147.946, 387.65496, 355.4746, 242.498, 1010983.868, 2505918.682, 1499.034
39, 1900.224, 142.89, 388.6906, 358.14089, 236.348, 988495.394, 2559170.0, 1449.426
40, 1855.952, 138.102, 392.55767, 360.56997, 230.428, 966548.06, 2610056.258, 1401.372
41, 1811.21, 133.39, 393.49277, 362.86406, 223.88, 944875.008, 2658513.272, 1355.624
42, 1766.294, 129.728, 396.08257, 364.7659, 217.274, 924066.644, 2704517.222, 1312.994
43, 1721.958, 125.322, 399.068, 366.69693, 212.568, 903057.58, 2749090.82, 1270.084
44, 1677.664, 121.238, 398.72812, 368.50466, 207.0, 882288.224, 2791450.354, 1228.616
45, 1633.25, 117.456, 401.70787, 370.10684, 201.5, 861803.078, 2832026.186, 1188.986
46, 1590.468, 113.054, 407.16826, 371.83133, 194.882, 841997.294, 2870356.446, 1149.94
47, 1547.744, 109.64, 408.27253, 372.98646, 189.698, 822499.148, 2906836.99, 1112.606
48, 1505.964, 105.31, 410.43586, 374.31569, 184.184, 803107.604, 2941414.118, 1075.512
49, 1464.582, 102.2, 410.98826, 375.41333, 178.91, 783868.216, 2974394.196, 1040.184
50, 1423.078, 98.732, 413.85772, 376.21071, 174.432, 764902.302, 3005724.702, 1005.988
51, 1381.414, 95.758, 414.2526, 377.19267, 169.852, 746129.724, 3035447.67, 973.558
52, 1341.76, 92.842, 419.44379, 377.76894, 164.69, 728133.666, 3063361.126, 941.364
53, 1302.492, 90.122, 418.75458, 378.10798, 160.022, 710233.086, 3089829.426, 910.732
54, 1264.486, 86.214, 420.11738, 378.92297, 154.386, 692583.828, 3114341.436, 880.566
55, 1227.514, 84.348, 422.78418, 379.18897, 150.19, 675422.33, 3137629.656, 851.696
56, 1190.74, 81.226, 424.65467, 379.81979, 145.598, 658590.584, 3159251.804, 824.098
57, 1155.35, 78.076, 426.12326, 379.77851, 141.668, 641535.216, 3179826.672, 795.896
58, 1119.856, 75.442, 428.68694, 379.71402, 137.46, 624844.844, 3198970.352, 769.372
59, 1086.38, 73.518, 430.54762, 380.00774, 131.678, 609323.776, 3216006.952, 744.688
60, 1053.762, 70.872, 432.25816, 379.53077, 127.784, 593778.686, 3232002.546, 720.394
61, 1021.07, 68.844, 432.90628, 379.25377, 124.616, 578430.696, 3246893.576, 697.314
62, 989.69, 66.58, 436.8429, 379.17218, 121.036, 563479.922, 3260594.99, 674.238
63, 959.644, 64.042, 436.6041, 379.01069, 117.26, 548657.208, 3272980.404, 651.066
64, 929.132, 62.164, 439.40223, 378.58184, 113.312, 534360.97, 3284098.526, 630.43
65, 899.906, 59.92, 440.07009, 378.05302, 110.208, 520032.57, 3294322.314, 609.368
66, 872.402, 58.156, 443.06692, 377.30873, 105.75, 506452.498, 3303116.188, 589.278
67, 844.25, 56.506, 444.37759, 376.76683, 103.138, 493049.142, 3311068.136, 570.798
68, 817.996, 53.994, 444.0123, 376.09419, 98.882, 479836.248, 3317666.528, 552.164
69, 791.928, 52.53, 446.88749, 375.27847, 96.574, 466892.868, 3323515.438, 534.188
70, 766.728, 51.068, 449.34205, 374.52024, 93.776, 454311.994, 3328467.39, 516.68
71, 742.82, 49.918, 449.35695, 373.64857, 89.874, 442548.922, 3332026.252, 500.632
72, 719.586, 47.598, 449.95588, 372.62292, 87.366, 430572.776, 3334844.466, 484.098
73, 696.896, 46.606, 451.83024, 371.45303, 84.218, 419254.784, 3336659.788, 469.176
74, 674.716, 44.508, 454.00827, 370.58955, 82.196, 407861.09, 3337737.8, 453.668
75, 653.366, 42.546, 454.37879, 369.45479, 79.514, 396278.922, 3338237.462, 438.05
76, 632.268, 41.812, 456.87841, 368.26383, 77.112, 385236.974, 3337984.042, 423.848
77, 611.962, 40.162, 454.93252, 367.35132, 74.782, 374284.856, 3336870.496, 409.534
78, 591.582, 38.998, 458.58762, 365.66864, 72.328, 363757.87, 3335001.75, 396.584
79, 572.618, 38.134, 457.38711, 364.46078, 69.518, 353750.36, 3332198.8, 384.164
80, 554.438, 36.344, 458.67268, 363.28392, 67.312, 343741.196, 3328718.908, 371.376
81, 537.346, 35.388, 462.36012, 361.83529, 65.072, 334144.312, 3324599.054, 358.784
82, 519.408, 33.812, 462.58725, 360.57241, 64.092, 324223.618, 3320219.542, 346.442
83, 503.162, 33.08, 462.6058, 359.14893, 61.098, 315022.376, 3314833.532, 334.67
84, 486.58, 32.508, 463.17829, 357.40387, 59.288, 306149.452, 3308945.33, 324.472
85, 469.76, 30.144, 465.43259, 356.1196, 57.894, 296782.982, 3302681.334, 313.542
86, 454.606, 29.648, 465.49514, 354.54641, 55.298, 288116.434, 3295569.426, 303.046
87, 439.658, 28.778, 470.70679, 352.47409, 53.54, 279851.146, 3287892.004, 293.232
88, 424.834, 27.968, 468.49971, 351.15134, 52.64, 271526.656, 3279940.818, 283.384
89, 411.682, 26.736, 468.46948, 349.58611, 49.528, 263715.214, 3271006.576, 273.744
90, 398.61, 26.046, 470.09138, 348.0691, 48.226, 256032.03, 3261798.884, 264.636
91, 385.436, 25.038, 471.80286, 346.23237, 47.238, 248318.81, 3252310.696, 255.61
92, 372.496, 24.554, 473.56846, 344.60793, 45.47, 241093.642, 3242266.048, 247.634
93, 360.754, 23.532, 472.37804, 342.8647, 43.556, 234008.804, 3231700.238, 239.352
94, 349.472, 23.21, 473.37355, 341.078, 42.098, 227436.008, 3220588.642, 231.746
95, 337.884, 22.22, 474.61746, 339.69884, 40.786, 220806.844, 3209245.344, 224.768
96, 326.738, 21.43, 473.02846, 337.3065, 39.972, 214179.31, 3197640.924, 217.372
97, 316.252, 20.78, 475.3128, 335.50775, 38.334, 207863.852, 3185597.946, 210.304
98, 306.106, 20.096, 478.25438, 333.61388, 37.14, 201808.394, 3173170.652, 203.406
99, 295.892, 19.052, 476.80034, 331.86856, 36.026, 195635.358, 3160489.784, 196.646
100, 286.482, 18.634, 479.01685, 329.90802, 34.64, 189783.302, 3147437.402, 190.05
101, 277.278, 18.45, 478.37398, 328.27158, 33.258, 184447.134, 3133922.062, 184.446
102, 268.478, 17.64, 479.42177, 326.33984, 32.42, 179098.612, 3120212.532, 178.466
103, 259.6, 17.204, 479.07463, 324.47998, 31.688, 173745.854, 3106438.38, 172.86
104, 251.192, 16.24, 479.98768, 322.59333, 30.644, 168424.58, 3092353.864, 166.864
105, 242.994, 15.842, 480.99987, 320.91982, 29.718, 163233.148, 3078093.182, 161.186
106, 235.532, 15.308, 482.95009, 318.96591, 28.216, 158412.642, 3063419.938, 155.74
107, 227.848, 14.752, 483.25651, 317.43512, 27.606, 153586.224, 3048639.604, 150.57
108, 220.58, 14.376, 483.09683, 315.06048, 26.586, 148968.678, 3033620.84, 145.628
109, 213.148, 13.884, 483.50619, 313.22836, 25.808, 144425.234, 3018443.098, 141.136
110, 206.43, 13.254, 482.94854, 311.34995, 24.664, 140023.818, 3002972.13, 136.444
111, 199.988, 12.792, 483.34897, 309.35792, 23.98, 135696.296, 2987379.816, 131.698
112, 193.482, 12.296, 485.11711, 307.26085, 23.478, 131375.786, 2971704.434, 127.022
113, 187.318, 12.02, 485.44093, 305.42811, 22.632, 127282.036, 2955859.204, 122.574
114, 181.048, 11.556, 485.54863, 303.67564, 21.94, 123233.726, 2939885.59, 118.46
115, 175.198, 11.152, 485.02511, 301.53577, 21.046, 119357.99, 2923706.168, 114.416
116, 169.322, 11.072, 488.34899, 299.70131, 20.608, 115635.926, 2907543.248, 110.756
117, 163.79, 10.516, 485.45074, 297.59021, 19.914, 111908.054, 2891242.26, 106.89
118, 158.612, 10.242, 487.60008, 295.60433, 19.016, 108473.996, 2874701.492, 103.294
119, 153.54, 9.946, 487.53268, 294.03341, 18.47, 105089.336, 2858124.756, 99.842
120, 148.208, 9.722, 488.5826, 291.65263, 18.132, 101771.082, 2841537.834, 96.764
121, 143.114, 9.328, 489.92281, 289.66937, 17.28, 98642.166, 2824755.25, 93.906
122, 138.298, 8.846, 489.37373, 287.73943, 16.82, 95464.612, 2807927.846, 90.748
123, 133.654, 8.658, 491.68399, 286.47052, 16.112, 92540.464, 2790948.952, 87.938
124, 128.966, 8.38277, 490.43749, 283.83939, 15.652, 89630.934, 2773978.548, 85.34
125, 124.672, 8.076, 490.5894, 281.92176, 14.902, 86901.186, 2756835.602, 82.808
126, 120.666, 7.94389, 489.02624, 280.42894, 14.674, 84195.52, 2739750.074, 80.068
127, 116.764, 7.442, 491.40016, 277.93246, 14.192, 81484.134, 2722632.09, 77.22
128, 113.034, 7.328, 492.49454, 276.59102, 13.652, 78959.52, 2705404.406, 74.626
129, 109.262, 7.206, 491.81238, 274.13008, 13.354, 76480.832, 2688251.102, 72.25
130, 105.786, 6.882, 488.66609, 272.64199, 12.79, 74080.208, 2671000.084, 69.818
131, 102.288, 6.48, 491.35802, 269.84893, 12.362, 71677.43, 2653742.568, 67.434
132, 98.918, 6.54, 492.81346, 268.24946, 11.998, 69468.556, 2636498.878, 65.346
133, 95.76, 6.18, 491.74757, 266.11352, 11.542, 67283.02, 2619198.664, 63.142
134, 92.562, 6.2485, 494.22707, 264.83452, 11.226, 65256.846, 2601937.236, 61.35
135, 89.462, 6.00802, 491.82789, 262.28688, 10.992, 63228.236, 2584701.02, 59.454
136, 86.422, 5.78715, 492.5399, 260.60303, 10.616, 61238.738, 2567488.792, 57.642
137, 83.614, 5.416, 494.09158, 258.88229, 10.098, 59297.17, 2550212.43, 55.768
138, 80.856, 5.32665, 492.85177, 257.48588, 9.84, 57426.734, 2532974.066, 54.002
139, 78.094, 5.1988, 494.78563, 255.63427, 9.638, 55590.006, 2515796.114, 52.304
140, 75.646, 4.90669, 496.27945, 253.22407, 9.096, 53812.296, 2498580.282, 50.494
141, 72.878, 4.60204, 499.33481, 252.05861, 9.05, 51929.894, 2481443.972, 48.722
142, 70.692, 4.65859, 498.26539, 249.34073, 8.502, 50338.648, 2464252.506, 47.018
143, 68.286, 4.3899, 498.61942, 247.87863, 8.29, 48710.664, 2447087.466, 45.48
144, 66.304, 4.16397, 499.27078, 246.0667, 8.112, 47034.834, 2430029.54, 43.464
145, 64.224, 4.26316, 500.47483, 244.17694, 7.812, 45555.032, 2412979.418, 41.944
146, 62.334, 4.09369, 502.48756, 242.92376, 7.426, 44140.704, 2395915.862, 40.428
147, 60.138, 4.03049, 504.28643, 240.344, 7.438, 42715.244, 2379010.326, 39.152
148, 58.054, 3.78351, 502.17984, 238.41291, 7.1022, 41306.638, 2362092.902, 37.818
149, 56.158, 3.77755, 506.21286, 236.59819, 6.91984, 39999.648, 2345264.78, 36.51
150, 54.082, 3.59534, 508.54449, 234.89803, 6.71743, 38624.682, 2328506.95, 35.276
151, 52.11, 3.59298, 506.03795, 233.00341, 6.41, 37430.602, 2311741.304, 34.316
152, 50.452, 3.50939, 512.49256, 231.59257, 6.0521, 36363.39, 2294976.274, 33.296
153, 48.626, 3.30849, 508.44806, 230.416, 6.0, 35212.512, 2278325.246, 32.33
154, 46.982, 3.16949, 512.03209, 228.09073, 5.749, 34082.108, 2261705.714, 31.24
155, 45.67, 3.1073, 515.19337, 226.75804, 5.29175, 33110.978, 2245046.458, 30.188
156, 44.228, 3.07563, 520.4918, 224.87861, 5.33602, 32160.892, 2228539.166, 29.254
157, 42.894, 2.99788, 519.47592, 223.09339, 5.17635, 31203.202, 2212148.292, 28.246
158, 41.512, 2.83151, 514.29675, 220.84673, 4.98994, 30193.078, 2195822.18, 27.256
159, 40.076, 2.78017, 524.03101, 219.8824, 5.00604, 29210.716, 2179621.55, 26.296
160, 38.806, 2.84154, 524.86812, 217.52118, 4.69758, 28413.508, 2163414.002, 25.56
161, 37.554, 2.8559, 536.31498, 215.4248, 4.66667, 27626.014, 2147349.888, 24.808
162, 36.244, 2.61242, 534.83607, 214.69502, 4.59274, 26794.938, 2131385.944, 24.002
163, 34.908, 2.49666, 539.25067, 213.53846, 4.43117, 25925.426, 2115502.056, 23.202
164, 33.71, 2.34368, 540.68117, 211.25372, 4.13793, 25136.996, 2099591.718, 22.434
165, 32.482, 2.43833, 543.8121, 209.62043, 4.10794, 24418.122, 2083804.25, 21.842
166, 31.368, 2.33718, 549.40711, 207.78417, 3.95112, 23692.918, 2068091.984, 21.1
167, 30.406, 2.30189, 562.5, 206.36157, 3.71162, 23073.846, 2052387.182, 20.436
168, 29.18, 2.27416, 561.75889, 205.1715, 3.83299, 22433.07, 2036888.068, 19.968
169, 28.194, 2.16184, 564.24581, 203.46832, 3.59336, 21782.116, 2021406.602, 19.28
170, 27.312, 2.16825, 562.29508, 202.40622, 3.58577, 21158.378, 2006048.574, 18.564
171, 26.666, 2.07125, 555.16014, 200.23718, 3.32427, 20530.214, 1990729.326, 17.718
172, 25.84, 2.02488, 582.30958, 198.21097, 3.34447, 19912.956, 1975554.166, 16.968
173, 24.95, 2.05941, 566.10577, 197.38004, 3.1567, 19345.984, 1960442.162, 16.46
174, 24.072, 1.99254, 590.51186, 195.74524, 3.09766, 18870.472, 1945363.89, 16.022
175, 23.356, 1.98284, 595.17923, 194.80685, 3.01907, 18422.086, 1930412.604, 15.506
176, 22.51, 1.87532, 600.41551, 192.49942, 2.98704, 17886.996, 1915588.664, 15.03
177, 21.82, 1.76203, 603.94537, 191.13065, 2.86928, 17349.994, 1900816.556, 14.404
178, 21.366, 1.82271, 625.37994, 188.70352, 2.60832, 16964.042, 1886057.312, 13.79
179, 20.586, 1.93883, 623.45679, 188.37844, 2.69957, 16590.296, 1871489.086, 13.512
180, 19.794, 1.77454, 642.75037, 187.10116, 2.7087, 16162.142, 1857061.174, 13.15
181, 19.188, 1.69741, 635.82343, 186.48465, 2.51116, 15747.16, 1842639.26, 12.684
182, 18.482, 1.61625, 628.24957, 183.25793, 2.53363, 15288.916, 1828347.112, 12.284
183, 17.968, 1.66102, 638.60544, 182.0759, 2.44444, 14948.846, 1814077.56, 11.862
184, 17.342, 1.60061, 662.85714, 181.78736, 2.43794, 14560.456, 1799932.64, 11.456
185, 16.898, 1.57362, 659.84405, 179.19645, 2.43341, 14188.12, 1785870.19, 10.916
186, 16.362, 1.64013, 681.5534, 177.13533, 2.25, 13835.034, 1771928.584, 10.52
187, 15.794, 1.55298, 686.56716, 176.03571, 2.28537, 13443.874, 1758097.148, 10.12
188, 15.194, 1.64669, 659.00383, 175.03198, 2.17552, 13111.274, 1744355.05, 9.88
189, 14.766, 1.63043, 720.95238, 174.42404, 2.18138, 12872.66, 1730721.17, 9.53
190, 14.37, 1.52769, 689.76546, 172.37558, 2.06188, 12594.074, 1717115.648, 9.198
191, 13.836, 1.52083, 726.0274, 172.39465, 2.04691, 12297.032, 1703650.52, 8.95
192, 13.382, 1.4471, 733.49057, 169.99357, 1.98526, 11994.098, 1690279.934, 8.636
193, 12.992, 1.46205, 705.41761, 167.8336, 1.97229, 11714.82, 1676999.814, 8.346
194, 12.518, 1.48188, 766.50367, 167.44976, 1.88295, 11497.7, 1663777.082, 8.158
195, 12.092, 1.46831, 754.19664, 165.00636, 1.90811, 11324.49, 1650634.544, 8.006
196, 11.672, 1.37956, 797.61905, 164.66169, 1.87088, 11119.978, 1637613.944, 7.82
197, 11.18, 1.39749, 788.92216, 161.41176, 1.84433, 10833.252, 1624688.93, 7.582
198, 10.89, 1.38934, 766.96165, 162.77692, 1.73067, 10572.528, 1611848.738, 7.252
199, 10.656, 1.3719, 786.14458, 162.49042, 1.72754, 10371.592, 1599060.74, 6.958
200, 10.342, 1.40239, 767.04545, 159.43704, 1.74176, 10144.814, 1586437.778, 6.708
201, 9.934, 1.40081, 854.04624, 156.05076, 1.72521, 9981.964, 1573892.358, 6.60321
202, 9.626, 1.33884, 871.91358, 155.71504, 1.67656, 9852.352, 1561402.024, 6.42886
203, 9.29, 1.31897, 807.18954, 155.27328, 1.68103, 9596.692, 1549060.12, 6.20641
204, 9.01, 1.32174, 861.84211, 154.20611, 1.65538, 9422.526, 1536776.674, 6.01804
205, 8.73747, 1.31915, 801.6129, 152.2173, 1.65031, 9206.544, 1524612.266, 5.86345
206, 8.42685, 1.33503, 895.43726, 151.45648, 1.59701, 8981.922, 1512531.614, 5.62851
207, 8.074, 1.285, 894.94163, 148.58913, 1.57235, 8789.636, 1500511.76, 5.478
208, 7.902, 1.25137, 890.82969, 148.65441, 1.5068, 8545.036, 1488588.454, 5.222
209, 7.582, 1.24479, 928.87029, 147.97297, 1.55082, 8329.868, 1476770.444, 5.074
210, 7.33, 1.19697, 930.37975, 146.34694, 1.45763, 8202.136, 1464965.128, 4.94
211, 7.166, 1.26667, 1030.36437, 146.56974, 1.52536, 8121.198, 1453277.682, 4.756
212, 6.82565, 1.27604, 934.69388, 142.80568, 1.52492, 7921.86, 1441765.756, 4.682
213, 6.60721, 1.24277, 981.39535, 143.75118, 1.43956, 7814.004, 1430215.636, 4.57143
214, 6.44177, 1.2, 1083.33333, 142.76923, 1.37687, 7737.202, 1418762.68, 4.43952
215, 6.14315, 1.15758, 1133.50785, 140.88222, 1.43836, 7576.17, 1407474.834, 4.31111
216, 5.91165, 1.26543, 1102.43902, 139.99558, 1.36759, 7526.23, 1396184.248, 4.2173
217, 5.62374, 1.17834, 1062.16216, 139.89059, 1.36226, 7396.84, 1385014.312, 4.17137
218, 5.41903, 1.30147, 1070.62147, 137.13193, 1.361, 7318.074, 1373882.54, 4.10484
219, 5.22424, 1.20805, 1005.55556, 136.12983, 1.40426, 7162.214, 1362884.964, 4.00202
220, 4.95749, 1.15278, 1141.56627, 134.90765, 1.39381, 7080.008, 1351927.62, 3.97773
221, 4.90798, 1.19481, 1119.56522, 133.76699, 1.29412, 7017.84, 1341078.41, 3.92608
222, 4.71516, 1.22556, 1052.14724, 133.79009, 1.3615, 6905.794, 1330304.222, 3.8449
223, 4.6291, 1.16197, 1015.15152, 132.86866, 1.3299, 6817.766, 1319594.894, 3.75615
224, 4.43827, 1.12, 1178.57143, 130.80606, 1.30189, 6701.546, 1308984.418, 3.68648
225, 4.26653, 1.12857, 1231.01266, 129.91517, 1.30455, 6613.128, 1298494.016, 3.61066
226, 4.14969, 1.12143, 1222.92994, 130.73698, 1.28922, 6514.208, 1288110.532, 3.5567
227, 4.0042, 1.15702, 1100.0, 127.04221, 1.24878, 6342.304, 1277809.298, 3.5176
228, 3.87185, 1.13675, 1165.41353, 126.80645, 1.32222, 6270.63928, 1267517.87, 3.43064
229, 3.73404, 1.14019, 1225.40984, 125.68227, 1.23834, 6113.33066, 1257352.36673, 3.36364
230, 3.53731, 1.21649, 1368.64407, 124.55728, 1.23497, 6000.53707, 1247273.1002, 3.31828
231, 3.48807, 1.09474, 1375.0, 124.87063, 1.20988, 5885.89379, 1237239.16433, 3.26763
232, 3.35165, 1.12088, 1897.05882, 122.76486, 1.21118, 5951.59438, 1227247.1984, 3.24017
233, 3.24276, 1.15741, 1608.0, 122.24876, 1.21656, 6014.93561, 1217321.70884, 3.22634
234, 3.21005, 1.06024, 1352.27273, 120.87815, 1.1773, 5947.02213, 1207414.73843, 3.17526
235, 3.12329, 1.05319, 1409.09091, 120.73835, 1.15894, 5864.20322, 1197676.07646, 3.10331
236, 3.0046, 1.07368, 1215.68627, 118.12097, 1.26667, 5714.76459, 1188048.01006, 3.11181
237, 2.93779, 1.11215, 2365.54622, 117.99112, 1.13699, 5961.65191, 1178413.16901, 3.08017
238, 2.83217, 1.10227, 1329.89691, 116.31783, 1.2, 5822.38431, 1168946.47485, 3.03822
239, 2.75059, 1.08974, 1764.70588, 115.18667, 1.16667, 5830.6338, 1159455.7002, 2.9557
240, 2.66825, 1.04615, 1750.0, 116.58824, 1.09353, 5770.31855, 1150078.74849, 2.89979
241, 2.58596, 1.09211, 1951.80723, 115.54938, 1.192, 5803.42339, 1140722.67944, 2.89507
242, 2.56863, 1.05, 1565.47619, 115.23194, 1.14783, 5784.12121, 1131492.21371, 2.83512
243, 2.48379, 1.01493, 1595.58824, 110.32258, 1.10448, 5714.5749, 1122308.74141, 2.78112
244, 2.38847, 1.08861, 2279.06977, 110.87755, 1.20339, 5795.86815, 1113224.5081, 2.73561
245, 2.32071, 1.08824, 1418.91892, 111.0619, 1.12844, 5770.44196, 1104186.66329, 2.70362
246, 2.28535, 1.10959, 1240.74074, 109.72637, 1.06481, 5701.08998, 1095216.75764, 2.70664
