time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 1001.0, 0.0, 0.0
1, 0.0, 99.0, 362.48283, 0.33468, 0.0, 33302.912, 0.0, 99.0
2, 0.0, 3.474, 219.63155, 0.63984, 5.914, 31281.918, 2525.336, 97.56
3, 0.0, 3.72597, 217.01427, 0.6697, 2.71154, 31271.144, 3320.002, 98.666
4, 0.0, 2.73291, 215.32447, 0.7037, 2.67672, 31012.45, 4123.446, 98.74
5, 0.0, 2.6951, 211.31329, 0.69674, 2.79826, 30803.284, 4858.654, 98.688
6, 0.0, 2.83007, 215.16551, 0.70877, 2.75328, 30500.23, 5711.196, 98.764
7, 0.0, 2.75165, 224.28115, 0.71546, 2.73144, 30368.43, 6392.182, 98.766
8, 0.0, 2.68936, 228.87658, 0.72209, 2.72805, 30145.844, 7179.56, 98.746
9, 0.0, 2.79341, 215.02754, 0.76253, 2.68936, 29932.966, 7923.36, 98.76
10, 0.0, 2.74617, 220.07968, 0.7719, 2.72511, 29760.266, 8630.592, 98.752
11, 76.922, 1.94763, 222.02305, 0.76182, 1.24889, 29924.46, 8726.446, 22.83
12, 77.142, 2.09832, 232.45714, 0.76745, 3.13191, 29440.608, 9528.262, 21.416
13, 78.65, 2.62939, 230.44204, 0.74955, 2.19858, 29417.19, 10014.114, 20.446
14, 79.204, 2.25058, 228.45361, 0.77482, 2.22472, 29181.858, 10603.42, 19.852
15, 79.832, 2.17464, 236.41364, 0.75989, 2.16058, 29024.296, 11101.57, 19.266
16, 80.442, 2.19169, 227.29189, 0.82244, 2.16895, 28825.36, 11642.986, 18.654
17, 81.046, 2.11369, 226.34468, 0.81814, 2.15691, 28614.528, 12176.572, 18.03
18, 81.554, 2.27273, 236.92308, 0.79004, 2.19091, 28467.408, 12697.102, 17.544
19, 82.17, 2.18204, 236.70745, 0.81156, 2.16825, 28330.654, 13170.794, 16.896
20, 82.8, 2.24402, 248.9339, 0.78244, 2.11864, 28220.54, 13659.196, 16.392
21, 82.51, 2.04612, 241.16251, 0.81899, 2.23206, 28044.748, 14151.914, 16.502
22, 82.438, 2.19725, 237.89144, 0.82492, 2.11321, 27963.198, 14598.804, 16.698
23, 82.994, 2.13659, 234.36073, 0.82952, 2.09353, 27861.05, 15020.146, 16.148
24, 83.114, 2.09113, 232.68349, 0.85707, 2.15366, 27741.458, 15453.408, 15.95
25, 82.978, 2.23709, 235.36201, 0.8765, 2.26147, 27564.336, 15986.364, 16.02
26, 83.08, 2.19286, 248.75136, 0.83501, 2.11192, 27529.344, 16384.87, 16.024
27, 83.096, 2.10949, 245.5594, 0.87036, 2.13494, 27406.878, 16838.512, 15.97
28, 83.152, 2.15862, 252.60916, 0.85118, 2.17412, 27260.43, 17363.67, 15.944
29, 83.096, 2.1373, 246.14561, 0.89561, 2.2177, 27196.144, 17791.458, 16.014
30, 83.27, 2.11222, 246.28099, 0.8581, 2.09181, 27099.674, 18208.02, 15.848
31, 83.192, 2.08612, 237.72936, 0.90979, 2.15254, 26933.538, 18691.786, 15.892
32, 83.37, 2.14528, 251.693, 0.87982, 2.06039, 26814.876, 19158.724, 15.78
33, 83.34, 2.10577, 236.75799, 0.95275, 2.15311, 26690.912, 19598.49, 15.762
34, 83.246, 2.20925, 241.18943, 0.91507, 2.1875, 26607.83, 20019.58, 15.852
35, 83.292, 2.15904, 246.20536, 0.93563, 2.15068, 26500.892, 20467.756, 15.714
36, 83.446, 2.16229, 242.49448, 0.95084, 2.05679, 26454.22, 20852.626, 15.706
37, 83.37, 2.1599, 249.61326, 0.93935, 2.21531, 26382.568, 21273.284, 15.74
38, 83.502, 2.19465, 249.44568, 0.90711, 2.13971, 26305.496, 21697.946, 15.666
39, 83.55, 2.09639, 252.18391, 0.94986, 2.17788, 26220.792, 22117.508, 15.546
40, 83.578, 2.14355, 262.99659, 0.90764, 2.02118, 26184.452, 22513.346, 15.562
41, 83.562, 2.09582, 243.02462, 0.98553, 2.16626, 26069.348, 22937.836, 15.512
42, 83.48, 2.2209, 249.09091, 0.99184, 2.1338, 26028.164, 23338.414, 15.646
43, 83.398, 2.1087, 242.49714, 0.98252, 2.22542, 25943.18, 23739.668, 15.618
44, 83.478, 2.16, 245.42484, 0.98935, 2.01392, 25885.786, 24140.74, 15.638
45, 83.526, 2.15865, 242.2049, 1.04414, 2.10165, 25811.81, 24542.57, 15.608
46, 83.472, 2.1295, 240.42793, 1.02201, 2.20813, 25696.918, 24976.104, 15.592
47, 83.54, 2.07786, 249.8829, 1.02999, 2.09653, 25634.742, 25355.85, 15.538
48, 83.552, 2.16941, 248.26464, 1.0249, 2.15572, 25584.248, 25754.412, 15.598
49, 83.604, 2.04401, 254.30622, 1.02681, 2.0119, 25543.614, 26108.868, 15.528
50, 83.588, 2.13692, 242.67735, 1.03017, 2.18599, 25479.614, 26484.578, 15.482
51, 83.578, 2.17986, 255.88559, 1.03439, 2.0534, 25450.664, 26865.864, 15.618
52, 83.698, 2.0, 251.07399, 1.0366, 2.06538, 25369.722, 27254.044, 15.468
53, 83.574, 2.15815, 260.42841, 1.04416, 2.25243, 25338.942, 27632.902, 15.51
54, 83.56, 2.2029, 263.70614, 1.04699, 2.14679, 25320.572, 28017.386, 15.476
55, 83.556, 2.16588, 252.07877, 1.05556, 2.18644, 25282.838, 28400.664, 15.502
56, 83.622, 2.18588, 252.5296, 1.0665, 2.16089, 25247.606, 28788.892, 15.548
57, 83.484, 2.11794, 246.75174, 1.10672, 2.1875, 25178.486, 29167.182, 15.52
58, 83.484, 2.2217, 262.10191, 1.06683, 2.10714, 25208.888, 29513.358, 15.634
59, 83.308, 2.10451, 257.90068, 1.06915, 2.19431, 25163.06, 29897.786, 15.73
60, 83.278, 2.19759, 249.7807, 1.11545, 2.19118, 25112.366, 30284.824, 15.796
61, 83.35, 2.20843, 255.88547, 1.0518, 2.18421, 25055.344, 30705.334, 15.784
62, 83.2, 2.13022, 261.47636, 1.12131, 2.09112, 24999.594, 31093.53, 15.878
63, 83.152, 2.19626, 261.70213, 1.13374, 2.17991, 24967.194, 31496.666, 15.94
64, 83.106, 2.23059, 251.47679, 1.18498, 2.28671, 24887.058, 31931.812, 15.92
65, 83.114, 2.25059, 249.1155, 1.13826, 2.13333, 24844.814, 32330.164, 16.042
66, 83.248, 2.08333, 258.0, 1.10306, 2.10149, 24822.742, 32666.49, 15.91
67, 83.228, 2.06699, 261.9213, 1.13831, 2.05714, 24788.778, 33029.812, 15.93
68, 83.31, 2.16462, 257.88876, 1.14613, 2.15254, 24746.486, 33401.156, 15.832
69, 83.32, 2.07488, 250.98952, 1.14007, 2.09927, 24705.696, 33747.668, 15.806
70, 83.204, 2.19249, 263.81156, 1.15787, 2.2133, 24694.752, 34125.43, 15.86
71, 83.28, 2.22434, 253.64807, 1.16836, 2.21986, 24645.066, 34520.612, 15.77
72, 83.166, 2.18396, 265.87473, 1.12916, 2.11547, 24651.644, 34877.756, 15.904
73, 83.228, 2.17967, 251.30152, 1.21062, 2.1881, 24574.88, 35288.968, 15.848
74, 83.27, 2.22115, 263.20346, 1.16324, 2.1452, 24570.916, 35649.966, 15.822
75, 83.33, 2.13146, 263.76652, 1.19332, 2.14388, 24540.396, 36029.684, 15.79
76, 83.322, 2.10811, 257.69231, 1.20941, 2.0936, 24505.464, 36375.496, 15.814
77, 83.35, 2.12563, 265.60284, 1.19448, 2.13776, 24502.376, 36696.272, 15.802
