time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5000.998, 0.0, 0.0
1, 0.0, 13.0, 1169.07692, 1.82313, 0.0, 18282.152, 0.0, 13.0
2, 0.0, 5.988, 1056.11222, 3.58855, 1.628, 19455.066, 4932.524, 18.36
3, 0.0, 5.85571, 1012.66256, 4.68908, 1.31696, 24699.15, 5567.482, 23.614
4, 0.0, 5.79559, 1001.38313, 5.69095, 1.38768, 29683.3, 6346.904, 28.632
5, 0.0, 5.56137, 993.1259, 6.78179, 1.40909, 34298.982, 7190.694, 33.354
6, 0.0, 5.16802, 990.2076, 7.69937, 1.57742, 38329.81, 8183.514, 37.482
7, 0.0, 5.43058, 987.77325, 8.66842, 1.67988, 42516.746, 9289.662, 41.778
8, 0.0, 5.07243, 990.47997, 9.60232, 1.68657, 46308.588, 10450.144, 45.69
9, 0.0, 4.92, 989.43089, 10.37634, 1.74722, 49860.176, 11722.228, 49.352
10, 0.0, 4.83871, 989.58333, 11.18274, 1.8836, 53139.81, 13146.538, 52.728
11, 10.01018, 4.70732, 986.61485, 12.12123, 1.65588, 56507.174, 14241.27, 46.404
12, 14.64, 4.42418, 984.71515, 12.99953, 1.79412, 59330.112, 15553.226, 44.57
13, 19.004, 4.33811, 991.4974, 13.79038, 1.73569, 62164.514, 16792.554, 43.166
14, 23.302, 4.19715, 987.89346, 14.38676, 1.6622, 64902.682, 18005.676, 41.758
15, 27.43, 3.98374, 985.20408, 15.01398, 1.76796, 67381.44, 19258.462, 40.27
16, 31.044, 3.87018, 984.27673, 15.87167, 1.71714, 69834.748, 20425.646, 39.27
17, 34.96, 3.7623, 986.38344, 16.39702, 1.73034, 72123.44, 21620.4, 37.794
18, 38.636, 3.5317, 979.1546, 17.11827, 1.66382, 74221.596, 22764.132, 36.404
19, 42.062, 3.57464, 988.55835, 17.62211, 1.7135, 76343.756, 23954.012, 35.23
20, 45.434, 3.5176, 984.69688, 18.29468, 1.79235, 78283.788, 25213.954, 33.944
21, 48.564, 3.31884, 980.66126, 18.80407, 1.83967, 79969.212, 26527.45, 32.666
22, 51.418, 3.26834, 982.03977, 19.23971, 1.73407, 81670.892, 27737.662, 31.678
23, 54.256, 3.27615, 981.48148, 19.74626, 1.79348, 83318.338, 29010.744, 30.652
24, 56.952, 3.20042, 988.13448, 20.493, 1.72779, 85007.776, 30159.758, 29.784
25, 59.538, 2.99578, 985.91549, 20.96786, 1.78917, 86442.568, 31366.468, 28.782
26, 61.976, 2.95949, 979.10663, 21.41648, 1.75134, 87735.744, 32632.18, 27.81
27, 64.272, 2.82365, 983.10066, 21.98729, 1.74857, 89096.996, 33783.794, 27.012
28, 66.254, 2.83553, 985.30549, 22.3179, 1.76323, 90280.116, 34985.406, 26.35
29, 68.358, 2.67028, 986.19009, 22.75453, 1.83102, 91299.372, 36230.788, 25.386
30, 70.444, 2.66522, 977.97716, 23.23353, 1.68421, 92387.656, 37373.246, 24.536
31, 72.33, 2.65784, 980.89701, 23.57917, 1.67429, 93459.868, 38492.434, 23.886
32, 74.108, 2.51606, 985.41477, 23.963, 1.69613, 94302.102, 39643.306, 23.074
33, 75.904, 2.48624, 985.23985, 24.08427, 1.71547, 95096.224, 40814.406, 22.204
34, 77.524, 2.31096, 980.63892, 24.73544, 1.71839, 95813.51, 41952.974, 21.454
35, 79.066, 2.325, 986.31476, 25.1556, 1.77259, 96517.714, 43092.88, 20.742
36, 80.564, 2.27209, 983.62334, 25.12903, 1.61337, 97233.514, 44124.648, 20.088
37, 81.998, 2.2904, 983.46196, 25.75897, 1.67826, 97762.65, 45205.522, 19.31
38, 83.358, 2.19438, 982.92423, 26.01846, 1.66282, 98345.522, 46287.198, 18.67
39, 84.608, 2.16901, 983.76623, 26.033, 1.73591, 98907.31, 47366.362, 18.098
40, 85.73, 2.07933, 971.09827, 26.30476, 1.71105, 99281.936, 48495.818, 17.498
41, 86.904, 2.0642, 976.07656, 26.79657, 1.67908, 99655.876, 49576.528, 16.824
42, 87.844, 1.99246, 978.56242, 27.3299, 1.69883, 99960.462, 50644.95, 16.308
43, 88.816, 2.04762, 982.86414, 27.17061, 1.61671, 100365.874, 51662.84, 15.848
44, 89.692, 1.97135, 985.46896, 27.45845, 1.68824, 100612.966, 52727.09, 15.338
45, 90.464, 1.8648, 972.64022, 28.1083, 1.75, 100804.858, 53776.104, 14.894
46, 91.264, 1.92916, 973.16384, 27.99855, 1.66859, 100952.628, 54824.472, 14.352
47, 91.94, 1.81744, 976.01199, 28.5023, 1.68955, 101046.806, 55849.684, 13.878
48, 92.558, 1.70635, 973.64341, 28.34395, 1.7092, 101074.578, 56896.61, 13.398
49, 93.126, 1.72958, 980.45603, 28.76744, 1.69452, 101018.624, 57975.394, 12.882
50, 93.644, 1.7438, 985.78199, 28.95673, 1.70552, 101075.456, 58982.344, 12.518
51, 94.168, 1.61003, 984.42907, 28.82074, 1.5976, 101072.632, 59937.496, 12.086
52, 94.66, 1.67705, 981.41892, 29.24957, 1.7055, 101094.582, 60891.254, 11.724
53, 95.108, 1.64742, 979.7048, 29.28437, 1.62687, 100999.202, 61862.716, 11.27
54, 95.43, 1.63006, 985.8156, 29.85252, 1.61383, 100909.73, 62877.79, 10.956
55, 95.752, 1.63487, 981.89135, 29.59836, 1.60182, 100750.936, 63827.742, 10.574
56, 96.066, 1.57895, 980.39216, 29.534, 1.64134, 100599.326, 64791.982, 10.2
57, 96.27, 1.5528, 972.0, 30.16461, 1.61377, 100432.45, 65743.516, 9.918
58, 96.498, 1.50633, 976.89076, 30.23226, 1.64103, 100257.916, 66659.234, 9.618
59, 96.602, 1.56, 972.02797, 30.0, 1.68421, 99944.288, 67621.322, 9.284
60, 96.862, 1.46831, 980.81535, 30.46944, 1.47975, 99756.486, 68436.846, 8.908
61, 97.016, 1.49655, 979.26267, 30.33176, 1.57692, 99560.818, 69292.52, 8.638
62, 97.09, 1.53925, 977.82705, 30.60771, 1.69811, 99306.78, 70238.702, 8.386
63, 97.098, 1.53623, 981.13208, 30.35817, 1.59937, 99063.362, 71123.338, 8.212
64, 97.144, 1.4927, 980.4401, 30.75312, 1.58642, 98789.666, 72007.794, 7.956
65, 97.076, 1.37358, 997.25275, 31.4573, 1.58824, 98421.866, 72911.854, 7.726
66, 97.08, 1.4313, 989.33333, 30.92992, 1.61238, 98124.488, 73759.258, 7.482
67, 97.006, 1.43388, 988.47262, 31.47522, 1.65246, 97752.176, 74626.726, 7.242
68, 96.894, 1.40426, 984.84848, 31.03077, 1.62342, 97327.414, 75511.334, 6.988
69, 96.702, 1.34025, 981.42415, 31.04101, 1.63777, 96842.792, 76440.378, 6.78156
70, 96.57, 1.45643, 977.20798, 31.27114, 1.51603, 96533.18, 77242.808, 6.66934
71, 96.392, 1.31349, 969.78852, 31.24299, 1.55927, 96108.306, 78118.874, 6.47
72, 96.286, 1.39241, 984.84848, 31.51692, 1.59365, 95707.414, 78977.526, 6.232
73, 96.112, 1.34254, 975.30864, 31.85232, 1.59177, 95140.842, 79827.734, 5.8978
74, 96.026, 1.33166, 981.13208, 31.69615, 1.49141, 94734.408, 80560.076, 5.64529
75, 95.718, 1.35455, 989.93289, 31.34237, 1.54063, 94294.748, 81396.046, 5.5743
76, 95.494, 1.27536, 992.42424, 32.08779, 1.5777, 93843.736, 82178.26, 5.39157
77, 95.264, 1.21182, 979.6748, 32.0249, 1.48718, 93359.974, 82950.494, 5.17435
78, 94.956, 1.28431, 980.91603, 32.12062, 1.49226, 92875.23, 83755.658, 5.04208
79, 94.67, 1.25, 985.0, 31.65482, 1.58763, 92308.526, 84522.712, 4.81325
80, 94.41, 1.28431, 988.54962, 31.67568, 1.49186, 91859.352, 85294.342, 4.69014
81, 94.14, 1.21302, 980.4878, 32.76617, 1.46711, 91340.024, 86021.098, 4.49495
82, 93.922, 1.2199, 987.12446, 32.42609, 1.4386, 90930.678, 86693.962, 4.34879
83, 93.508, 1.26901, 986.17512, 32.23832, 1.5, 90448.232, 87408.552, 4.33535
84, 93.07, 1.25478, 984.77157, 32.53608, 1.56494, 89834.592, 88217.196, 4.20202
85, 92.734, 1.17143, 969.5122, 31.86164, 1.54209, 89212.448, 88963.492, 4.0041
86, 92.41, 1.22794, 976.0479, 32.07362, 1.38947, 88700.524, 89607.036, 3.8668
87, 92.022, 1.21341, 974.87437, 32.19588, 1.49826, 88193.16, 90305.586, 3.77551
88, 91.7, 1.1875, 988.30409, 32.19527, 1.41379, 87664.27, 90977.368, 3.63115
89, 91.292, 1.20139, 976.87861, 31.35503, 1.53455, 87122.304, 91661.604, 3.5535
90, 90.956, 1.15909, 960.78431, 32.13605, 1.43554, 86550.504, 92332.342, 3.3732
91, 90.434, 1.16154, 993.37748, 31.94, 1.55326, 85918.45, 93070.07, 3.3112
92, 90.06, 1.20588, 981.70732, 31.75776, 1.44482, 85344.016, 93770.868, 3.1761
93, 89.61, 1.17797, 992.80576, 31.68841, 1.43537, 84746.494, 94448.816, 3.11325
94, 89.158, 1.128, 1000.0, 32.34043, 1.44014, 84173.572, 95107.562, 3.01706
95, 88.594, 1.18033, 979.16667, 32.10638, 1.48845, 83528.466, 95840.05, 2.99569
96, 88.142, 1.125, 977.77778, 33.31061, 1.45255, 82971.256, 96465.186, 2.92225
97, 87.614, 1.12712, 977.44361, 32.77692, 1.50171, 82341.508, 97158.448, 2.89183
98, 87.146, 1.152, 972.22222, 32.37857, 1.43929, 81791.602, 97790.04, 2.83664
99, 86.64, 1.125, 976.19048, 32.41463, 1.44444, 81189.85, 98442.552, 2.74286
100, 86.16, 1.10891, 991.07143, 32.25225, 1.40809, 80622.5, 99035.372, 2.67473
101, 85.686, 1.13402, 990.90909, 32.22936, 1.45977, 80054.886, 99623.514, 2.61148
102, 85.272, 1.04124, 1000.0, 32.83168, 1.36059, 79500.738, 100182.67, 2.5
103, 84.782, 1.13187, 990.29126, 32.68627, 1.37809, 78909.234, 100781.33, 2.41203
104, 84.314, 1.15306, 982.30088, 33.3964, 1.42803, 78357.388, 101357.916, 2.33481
105, 83.816, 1.07059, 989.01099, 32.21111, 1.43866, 77751.608, 101947.322, 2.28118
106, 83.3, 1.1573, 980.58252, 32.47525, 1.4556, 77194.218, 102509.426, 2.26545
107, 82.818, 1.05682, 989.24731, 31.83696, 1.38258, 76628.666, 103062.868, 2.23543
108, 82.36, 1.06742, 957.89474, 33.64835, 1.41288, 76047.036, 103629.276, 2.10162
109, 81.864, 1.02817, 972.60274, 32.50704, 1.39689, 75454.032, 104167.426, 2.06147
110, 81.42, 1.07317, 988.63636, 32.64368, 1.31174, 74961.648, 104635.996, 2.03318
111, 80.884, 1.01493, 1000.0, 32.36765, 1.41697, 74329.734, 105208.098, 1.94712
112, 80.274, 1.11594, 974.02597, 32.33333, 1.39161, 73686.342, 105805.46, 1.91787
113, 79.732, 1.125, 1000.0, 33.96667, 1.38662, 73113.144, 106361.908, 1.9599
114, 79.258, 1.0625, 970.58824, 32.93939, 1.41494, 72553.846, 106856.778, 1.8934
115, 78.8, 1.11111, 985.71429, 32.50725, 1.41739, 72031.096, 107320.178, 1.90716
