time, seeders, joined, request_count, response_size, left, awareness, bad_data, leechers
0, 0.0, 0.0, 0.0, 0.0, 0.0, 5001.0, 0.0, 0.0
1, 0.0, 710.66515, 936.99637, 58.30867, 0.0, 582633.2779, 0.0, 710.66515
2, 0.0, 339.03417, 853.85928, 138.51071, 35.51936, 793993.83827, 33938.71982, 1015.17995
3, 0.0, 325.65376, 812.46065, 187.90609, 33.05011, 987709.4533, 62044.67426, 1307.7836
4, 0.0, 313.74715, 777.83425, 234.04292, 40.97494, 1152504.14806, 96329.36674, 1580.55581
5, 0.0, 305.83371, 746.12881, 276.71977, 47.23462, 1295488.55125, 135069.17084, 1839.1549
6, 0.0, 294.50114, 721.19951, 316.66043, 53.2574, 1418771.50342, 177942.59453, 2080.39863
7, 0.0, 284.58314, 696.67499, 353.7863, 59.12301, 1525378.89977, 224604.2369, 2305.85877
8, 0.0, 274.92711, 677.59522, 388.52374, 64.10478, 1618548.29613, 274286.39636, 2516.68109
9, 0.0, 267.89522, 661.13974, 421.31216, 68.90661, 1701015.74032, 326997.79954, 2715.6697
10, 0.0, 258.22779, 646.23066, 452.45543, 72.70387, 1773394.10478, 381741.90205, 2901.19362
11, 552.59453, 249.8041, 631.91202, 481.34015, 64.17084, 1840966.61731, 427139.7631, 2534.23235
12, 798.18679, 242.20273, 618.18729, 508.41867, 80.45103, 1893717.9385, 485050.21412, 2450.3918
13, 1034.19362, 233.22551, 608.14955, 533.84547, 77.27563, 1942844.3303, 539124.54214, 2370.33485
14, 1257.47836, 226.42825, 595.20935, 557.50334, 79.62642, 1986422.09567, 593803.97722, 2293.85194
15, 1471.12528, 220.06378, 588.09829, 580.37152, 80.3918, 2026256.61048, 648158.83599, 2219.87699
16, 1672.58087, 212.88838, 583.06405, 602.13879, 81.55353, 2062316.59909, 702522.41002, 2149.75626
17, 1862.93394, 204.85877, 574.34979, 622.9213, 84.1754, 2093409.68337, 758003.90433, 2080.08656
18, 2041.98633, 197.30524, 566.00898, 642.41904, 85.54214, 2120524.8861, 813657.57859, 2012.79727
19, 2214.09339, 192.25513, 565.42654, 661.15014, 86.33257, 2146029.75171, 868590.49431, 1946.61276
20, 2375.2369, 185.64237, 560.20467, 678.76828, 88.05011, 2167879.95444, 924787.39408, 1883.0615
21, 2527.55809, 179.34396, 552.20241, 696.09391, 88.24374, 2187267.81321, 979849.56948, 1821.84055
22, 2671.76993, 171.60364, 544.54828, 712.00217, 89.55125, 2203083.6287, 1035261.67426, 1759.68109
23, 2806.04328, 166.39863, 544.82608, 727.14973, 89.72665, 2217472.78132, 1090107.83144, 1702.07973
24, 2932.64692, 162.50797, 540.04009, 742.10668, 91.36446, 2229562.88838, 1145910.88838, 1646.61959
25, 3053.00911, 156.54897, 535.39469, 756.11529, 91.72893, 2239615.6697, 1201150.88838, 1591.07745
26, 3165.63098, 151.14351, 534.15119, 769.61974, 92.30979, 2247766.82005, 1256540.31663, 1537.28929
27, 3268.959, 145.46014, 533.06607, 782.45687, 93.8861, 2254037.14806, 1312021.87244, 1485.53531
